,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.163327356381739,0,0,0,0.131700052762085,0.0489672468571812,0,0.291296340604613,-0.0726016441333017,0,0,0,0,0,0,0.0251540310239998,0,0,0.325932130779829,0,0,0,0.42840974787203,0,0,-0.335267729030199,0,0,0,0,-0.0073073642258182,0,0,-0.0928760516266356,0,-0.0791813620116847,0.123281681938692,0,0,0,0,0,0,0,0,0,0,-0.0643140556530401,-0.0532679590978187
X002142.CH.EQUITY,0.204768445547906,0,0,0,0,0,0.0597367947981743,0,0,0,0,0,0,0,0.180355147580175,0,0,0,0,0.0582573609770358,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0963236549857753,0,0,0,0,-0.0870154025019254,0,-0.0255471584358621,0,0.000861925038327422,0,0,0,0,0,0,0.0869411384791988,0,0,0
X600000.CH.EQUITY,0.060020811316678,0.0265754916705841,0,0,0.0763732721525545,0.241555742511637,0,0,0,3.46944695195361e-18,0.389170590181612,0,0.0920912202813705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792804623097166,0,0,0,0,-0.00257254280216721,0.0503374181258874,0,0,0,0,0,-0.0244894421677188,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.324880914058736,0,0,0,0,0.304520969405127,0.0302645541946877,0,0,0,0,0.053252894336433,0,0,0,0.0689358282664393,0,0,0,0,0,0,0,0.16398966216258,0,0,0,0.0567331583870069,0,0,0,0,0,0,0,0,0,0,-0.0487582393821675,0,0,0,0
X600016.CH.EQUITY,0,0.0773805845974024,0.163755153905402,0.150125767848873,0,0,0,0,0.0565945693030558,0,0.273376045809386,0,0,0,0,0,0,0,0,0,0.0929785493867776,0,0,0.1795909089442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.301526053131193,0.0646822125495466,0.0924728141345663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232610958614395,0,0,0,0,0,0.000750594830723317,0,0,0,0,0.328484719904142,0,0,0.0104754501512731,0,0.0115205469785867,0,0.0413147080477742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0186966095438566,0.356920544299637,0,0,0,0.159926687463068,0,0,0,0,0,0.227253618364411,0,0,0.156512494730738,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.212444523690494,0,0,0,0,0,0,0.3833300369879,0.0376614693559988,0,0,0,0,0,0,-0.142417080128658,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.170717989124061,0.596061692455812,0,0,0,0,0,0,-6.93889390390723e-18,-0.0205856693593525,0,0,0.19159715679063,0,0,0,0,0.0503033622989126,0,0,0,0,-0.0108459210741071,0,0,0,0.123207634793196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014742678756193,0,0,0,0,-0.0328512601551406,0
X601229.CH.EQUITY,0,0,-0.12324144443377,0.247877049649507,0,0,0,0,0,0.380653972435744,0,0,0,0.117602479872317,0,0,0,0,0.141707976968365,0,0,0,0,0,0.307676966124275,0.0562706564682764,0,0,0,0,0,0.176644043504731,0,0,0,0,0,0,0.0204353030885713,-0.0216286398134249,0,0,0,0,0.119963462799843,-0.236825838365776,0,0,0,-0.098987594708494
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.019064340924637,0.160461216191256,0,0,0.448728122701434,0,0.165839164267159,0.0587679239796553,0,0,0,0.158443005440164,0,0,0,0.108213031332395,0,0.0381837398074527,0,0,0,0,0,0,0,0.0457714317004512,0,0,0,0.0190808282503096,0,0,0,0,0,0,0,0,0.0643189092548736,0,0,0,0
X601328.CH.EQUITY,0,0,0.0871746844264473,0,0.23913396182551,0,0.0126577135477335,0.172618400536965,0,0,0,0,0,0,0.0337736895553915,0.231508609090442,0,0,0.0928814368956625,0,0,0,0,0,0,0,0,0,0.0822387243881925,0,0.0291861694680908,0,0,0,-0.00921711178654614,0,0,0,0,0,0,0,0,0,0,0,-0.144239250533449,0.0552470541529772,0,0
X601398.CH.EQUITY,0,0.115341489615267,0.136386017514722,0,0,0,0,0,0,0.132180471003125,0.315050732150873,0,0.24110240264083,0,0,0,0,0,0,-0.0378208632388277,0,0,0,0,0,0,0,0,0,0,0,-0.212669347429341,0,0,-0.0726266763805171,0,0,0,0,0,0,0,0,0,0.111260202439772,0,0.257089481576857,0,0,0
X601818.CH.EQUITY,0.162348778435065,0,0.242854199574337,0.0843309545799932,0,0,0,0,0,0,0,0,0,0,0,0.333388645843427,0,0,0,0,0,0,0,0,0,0,-0.0316426237008596,-0.247862062352652,0,0,0.0205656991887813,0,-0.178834444513948,0,0.0180333177532936,-0.118441848626423,0,0.074935440245328,0.137805147132754,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0338060946556499,0,0,0,0,0,0,0.0833391546312811,0.367567533846283,0,0,0.499229409680213,0,0,0.168672755633257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125905881163113,0,0,0,-0.155853491249204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,-0.0102337973448227,0,0,0,0,0,0.124847791392424,0,0,0.299431178574921,0.266634256813086,0,-0.0361336282276559,0.13987118726416,0,0,0,0.0397583465812428,0.0378085838418826,0,0.117324904856282,0,0,0,0,0,0,0,0,0,0,0,0.0912538269287619,0,0,0,-0.374114755682479,0,0,0,0,0,0,0,0,0,0,0,0,0.0758628428237132
X601998.CH.EQUITY,0,0,0,0.253290791349046,0.097094971640604,0,-4.33680868994202e-19,0.0854679548016557,0,0,0.147299492836242,0.0574719188120289,0,0,0,0,0,0,0.0176731108465747,0,0,0.0817107599674195,0,-0.128939613126318,-0.0605306929741135,0,0,0,0,0,0,0,0,0,0,0.105182753569189,0,0,0.117925544923266,-0.0861068838943818,0,0.0741791207196693,0,0,0,0,0,0,0,-0.0107160051825521
X11.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0482629346980063,0,0,0.285168437282311,-0.203450121168504,0,0,0,0,0.523307503605478,0.0950052987724736,-0.012447353891632,0,0,0,0,0,0,0.054207700650015,0,0,0,0,0,0,0.228495620721084,-0.0553762523251458,0,0,0,0,-0.0194630552359324,0,0,0,-0.105724533842423,0,0.0475983219667767,0,0,0,-0.0782574818856623
