,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.238523803257451,0.0682888458212752,0,0,0.250040678431293,0,0,0,0,0,0,0.234324389428154,0,0,0.0716056042713928,0,0,0,0,0,0,0,0,0,0.143081259961066,0,0,0,0.00536330045412121,0,0.0954295646094035,0,0,-0.13548194219871,0,0,0,0,0.0884022788165906,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.20451750312743,0,0,0,0,0.513518517853695,0,0,0,0,0,0,0.0442883348520851,0,0,-0.0947955777641847,0,0,0,0,0,0,0,0,0,-0.045412201510661,0,0,0,0,0.209602915204227,0.0459715143189651,0.238316322603995,0,0,0,-0.0630477032056944,-0.205992898734355,0,-0.153386992176411,0,0,0.098843908548186,0,0,0,0,0,0,0,-0.0751113909371645
X600000.CH.EQUITY,0.173611113423893,0,0,0,3.46944695195361e-18,0,0,0.273532020815106,0,0,0.204650550892429,0,0,0,0,0.195516960262831,0,0,0,0.0327817900819915,0,0.0276105431772266,0,0,0,0.125605616638275,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.0033594640154283,0.111966254034244,0.0308617180693354,0,0,0,0.166950859715708,0,0,0.044385080644122,0.0125246310258153,0,0.0830775802076464,0,0.02200546966903,0,0,0,0,0,0,0.15966238291472,0,0,0,0,0.174864684387667,0,0,0,0.0687732750679702,0,0,0.141238792036339,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,-1.38777878078145e-17,0,0,0,0.0320589526384721,0,0,0.431225137614563,0,0,0,0,0.0406195367070207,0,0,0,0,0,0,0,0,0,0,0,0.298636386391154,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208473107344868,0,0,0
X600036.CH.EQUITY,0.505620177769077,0,0.0802240137623148,0,0,0,0.0272691781827418,0,0,0,0,0,0,0,0,0,0.0105213222513083,0,0,0,0.0293754382902091,-0.0887758526867374,0,0,0.00591888122022823,0,0.0709026684218346,0,0,0,0,0,0,0,-0.0353979725703545,0.256353711719006,0,0,0,-3.46944695195361e-18,0.0633509873859349,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.173575541670773,0,0,0,0.0890537711855945,0.289913961497882,0,0,0,0.0001666037920501,0,0,0.271301389921656,0,0,0.0354603575461207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122043563071362,0,0,0
X601169.CH.EQUITY,0,0,0.111951888514239,0.264129033460454,0,0,0.117042272386352,0,0,0,0,0,0,0,0.114578661685511,0,0,0,0,0,0,0.0656054597714258,0,0,0,0,0.0182836379494355,0,0,0,0.0603152047021215,0,0.229846830542058,0,0,0.0617523048340605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,-0.185661439886942,0,0,0.162696220431089,0,0,0,0,0,0.442415010054009,0,0,0,0.228212004404358,0,0,0,0,0,0.154363981572484,-0.154902413171803,-0.0934220622840777,0,0,0,0,0.000713366990722298,0.208890630944344,0.139131135177071,0,0,0,0,0.100733606769025,0,0,0,0,0,0,0,0,-0.0701415278665149,0,-0.121925186939222,0,0,0,0,0,0.0270866922927249
X601288.CH.EQUITY,0,0,0,6.93889390390723e-18,0,0,0,0,0.193101607937402,0,0,0.340114115935572,0,0.0932831486916978,0.229777373681524,0,0,0,0,0,0,0.104165994949097,0,0,0,0,0,0,0,0.0392401171314733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.509822287597754,0,0.174771252413723,0,0,0,0.0160179711797547,0,0,0,0,0,0,0.0978194683638178,0,0,0,0,0,0,0,0,0,0,0,0,0.0845706834811614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957274137159892,0,0,0,0,0
X601398.CH.EQUITY,0,0.0963213328202295,0,0,0,0,0,0,0,0.226832530199848,0,0,0,0,0,0,0.0756163343056207,0,0,0,0,0,0,0,0,0,0,0,0,0.0587119103255247,0.22200089834329,0,0.139897186398974,0,0.0442849789127899,0,0,0,0,0,0.0881640504189929,0,0,0,0,0,0,0,-0.0235366757104651,0,0
