,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.287687823877232,-0.0176221477802476,0,0.0305116730244262,0.516931494337171,0,0,0,0,0.0863408703154022,0,0,0,0,0,0,0,0,0,0,0.0806733181258152,0.117917489230878,0,0,0,0,0,-0.0265877680035624,0,0,0,0,0,0,0,0,0,0,-0.2614255527105,0,0,0,0,0,0,0,0,-0.0139217458459059,0,-0.00481133570305204
X002142.CH.EQUITY,0.213119252498006,0,0,0,0.0748641599729249,0.114068295951164,0.0150390911801651,0,0,0,0,0,0,0,0,0,0,-0.0044392245186159,0.0269051892387219,0,0,0,0.0458720480197826,0,0.141382765066572,0,0,0,0,0,0,0,0.177769057567887,0,0,0,0,-0.0219374628768728,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402496217655467
X600000.CH.EQUITY,0,0,0,0.104659484080278,0,0,0,0.0573140100815279,0.274542613233413,0,0,0,0.141056556926423,0,0,0.0849570042731292,0,0,0.0967997965984141,0,0.0882922026505644,0.0531269869060139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066893309171238,0.111267408486292,0,-4.33680868994202e-19,0,0,0,-0.0074146258919492,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0.0297569261896309,0,0,0,0.472309696363102,0,0,0,0,0,-0.103008361847584,0,0.0590124074724974,0,-0.201220012994475,0,0,0,0,0,0,0,0,0.39321695535041,0,0,0,0.194425223504116,0.100416231622856,0,0,0,-0.0968890450914491,0,0,0.220636001517,0,0,0,0,0,0,0,-0.0694709253166381,0,0,0
X600036.CH.EQUITY,0.00626047091545468,0,0.0997507691716269,0.430828744159701,0,0.0912132884480639,0,0,0,0,0.00706859790512385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.088449114157566,0,0,0,0,0,0.225889243737577,0,0,0.1258556226762,0,0,0,0,-0.0465448000510496,0,0,0,0,0,0,-0.0437006458108918
X601166.CH.EQUITY,0.532947849075667,0,0,0,0,0,0,0,0,0,0.158329158354511,0,0,0,0,-0.0593315517845872,0,0,0,0,0,-0.0669974551413105,0,0,-0.00238417990064658,0,0,0,0,-0.0373017475786304,0,0,0.0794912783807166,-0.0488850325359698,0,0,8.67361737988404e-19,0,0,0,0.167613670804709,0,0,0,-0.0888940424013353,0,0,0,0.11129921708259,0,0
X601229.CH.EQUITY,0,0.107178092964438,0,0,0,0,0,0,0,0,0.60876930608391,0,0,6.93889390390723e-18,0,0,0.0477475671890259,-3.46944695195361e-18,0,0,0,0,0,0,0.171331370215221,0,0,0,0,0,0,0.0344195593089492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636174214391598,0
X601288.CH.EQUITY,0,0,0.0696228921200313,0,0,0,0,0,0,0,0.109811272589452,0.0463400538915415,0.548745053283597,0.0924571131120846,0,0.0902561460822448,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0550913116538687,0,0,0,0,0,0,0.0272617329129157,0,0,0.0476774062605828,0,0,0,0,0,0.0194189041061582,0,0,0.0318882590302889,0,0
X601328.CH.EQUITY,0,0,0.354838204717969,0.0866045943114766,0,0,0,0,0,0,0,0,0.0497856359205516,0.0310147106475766,0.212195812116263,0,0,0,0,0,0,0,0,0,0,0,0.132075484481838,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148389502523707,0,0,0.0611535706659954
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.00958372149861294,0,0,0,0.203944352808254,0.393979498147566,0.249028449940609,0.0178788898256155,0,0,0,0,0.0280728925104632,0,0,0,0,0.0199777744615036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0987168956590214,0,0.0641095279642396,0.0930782241922231,-0.0041459936122616,0
X601818.CH.EQUITY,0,0.152986532296594,0,0,0,0.270158573354293,0,0,0,-0.0617016547118035,0,0,0,0.254452750806975,0,0,-0.0629890189848237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361248965863201,0,0,0,0,0,0,0.035831244541581,0,0,0,0,0,0,0,0.0205620789379006,0.19153698393445,0,0.0547351575699916,0.0383101345441176,0
X601939.CH.EQUITY,0,0,0.111344015078825,0,0.05384428627487,0.0814829028308213,0,0,0.0871513210408478,0.513282355193444,0.208703438471643,0,0,0,0,0,0,0.114092885690757,0,0,0,0,0,0,0,0,0,0,0,0,0.0882552513911743,0,0,0,0,0,-0.0392108050042516,-0.0481620149491752,0,0,0,0,0,0,0,0,0,0,0.185902069526743,0,0.0626810032557542
X601988.CH.EQUITY,-0.0515675186439606,0,0,0,0,-0.0338342119480839,0,0.511219174077053,0.20180370945938,0.0696550792215521,0,0,0,6.93889390390723e-18,0.0189588552274895,0,0,0,0.0953664163507874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763384628859891,0,0,0,0,0,0,0,0,0,0,-0.152388710287785,0,0
X601998.CH.EQUITY,0,0,0.0152563023719261,-6.93889390390723e-18,1.38777878078145e-17,0,0.05660528345002,0.305695709858963,0,0.303190209565934,0.137302157152961,0,0.143103895202982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385271488619165,0,0,0.00460321393936757,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0.125508462518167,0,0.13431316643412,0.0652983974496785,0,0,0,0.435980314814069,0,0,0,0.108193206550701,0,0,0,0,0.0669708261009354,0,0,-0.230195117862021,0,0,0,0,-0.0556474804500186,0,0,0,0,0,-0.0880498241557145,0,0.116724037604704,0,0,0,0,0,0,0,0,0,0,-0.212099764889106,0,0.0636822779038193
X11.HK.EQUITY,0,0,0,0,-0.0958052109632519,0,0,0,0,0,0,0,0,0,0,0,0.0921676955520961,0.590012513288006,0,0,0,0,0,0,-0.00881599328659621,0,0,0,0,0,0,0,0,0,0.0525795202029959,0.0495174767097995,0,0,0,0,0,0,0,0,0,0,0,0.217153846900555,0.127738831402512,0,0
X2388.HK.EQUITY,0,0,0,0.143399342807456,0,0,0,0,0,0,0,0,0,-0.0264635258688611,0,0.482791775077631,0,0.185565521600898,0,0,0,0,0,0,0,-0.167802164372385,0,0,-0.0498006615804382,0,0,0,0,0,0,0,0,0,0,0.0313135656294024,0,0.0689413026219649,0,0,0.150401813138699,0,0,0,0,0,-0.0141327944278916
X5.HK.EQUITY,0,0,0,0,0,0.0523897192762408,0,0,0,0,0,0.118079279409234,0,0,0,0.256232236801593,0.120579795597479,0,0,0,0,0,0,0,0,0,0,0,0,-0.218547948038982,0.183478963885187,0,0,0,0,0,0,0,0,0,0,0,0,0.25844836648034,0,0,0,0.0293850077078483,0.023154388322926,0.157114300181689,0.0183672643497161
