,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.124185879977768,0,0,0,0,-0.0229312056185236,0,0,0,0,0,0,0,0,0,0,-0.0679749992305411,0,-0.052458067980479,0.563519815004799,-0.215129406726173,0,0,0,0,0.399730097997111,0,0,0,-0.0787759820859031,0,0,0,0,0,0,0,0,0,0.0942785492609582,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0563861149857786,0,0,0.0923573746378634,0,0,0.166516063767325,0,0,0.0885676807177691,0.285697968720046,0,0,0,0,0,0.00080204518558826,0,0,0,0,0.125204229179439,0,0,0,0.123546114266015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713838319303259,0
X601939.CH.EQUITY,0,0,0,0,0.7710308165916,0,0,0,0,0,0.101294496279157,0,0,0,0,0.110353665830672,0,0,0,0,0,0,0,0,0.0101801525553558,0,0,0.0661391705898516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057554617418155
X601628.CH.EQUITY,0,0.111832256722927,0,0,0,0,0,0,-0.0362369615667272,0.272694560436039,0,0.252758825692834,0,0,0,0,0,0,0.286129406758732,0,0,0,0,0,0.01002270384624,0,0,-0.124698998633521,0,0,0,0,0,0,0.167064287014002,0,0,0,0,0,0,0,0,0,0,0.125233965529475,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.871790200387916,-0.0202008320415756,0,0,0,-0.0385165641070588,0,0,0,0,0,0,0,0,0.0175834181777689,0,0,0.0451882736313543,0,0,0,0.200149148944314,0,0,0.0643556846035255,0,0,0,-0.0163939287933395,0,0,0,0,0,0,0,-0.10113861257314,0,0,-0.146424386903428,0,0,0,0.0510694758244781,0,0,0,0,0,-0.00176103513019656
X600036.CH.EQUITY,0,0,0,0,0.331727778884653,0,0,0,0.0752318015356129,0,0,0,0,0,0.00797428591637986,0.0586424063957567,0,0.113384900127394,0,0,0,0,0,0,0,0.151708026522272,0.127531081327363,0.0386820759977972,0,0,0,0,0,0,0,0,0.0095794982046036,0,0,0,0,0,0,0,0.0363238411707519,0,0,0,0,0.0450594738582082,0,0
X601988.CH.EQUITY,0,0,0,0,0.0251951411343877,0.0140199377527476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257324243545354,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040925440066914,0,0,0,0.0313310523530588,-0.0850199509937052,1.73472347597681e-18,1.01252858662214,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0994240673079408,0.246770533631844,0,0,0,0,0,0,0,0,0,0,0,0,0.279784273684795,-0.0198214092136428,0,0,0,0,0.0572911957846589,0,0,0,0,0,0,0,0.0867093577121033,0.0289118760410103,0,1.73472347597681e-18,0,0,0.085400502532821,0.0606865680545527,0,0,-1.73472347597681e-18,0.194463833000579,0,0,0,-0.0764500717606107
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278722158294618,0,0.0649714755479041,0.329125551573983,0.241946918268619,0.0163334112826608,0,0,0,0,0,0,0,0,0.0109522218121612,0,-0.0543925657365483,0,0.38938908702442,0.181982166601318,0,0,-0.278506614439906,0,0.00722874496395961,0,0.0594152573703568
X388.HK.EQUITY,0,0,0,0.189463741841853,0,0,0,0,0,0,0,0,0,0,0,0,0.0157982632053146,1.73472347597681e-18,0,0,0.256353995933392,0,0.267073246966205,0,0.128122963663449,0,0,-0.0565357593128141,0,0,0,-0.0109505240886076,0,0,0,0,0.0889952724747492,0,0,0,0,-0.0237800831230054,0,-0.158421461286894,0,0,0,0,0,0,0.311572288313084,0
X601658.CH.Equity,0,0.123141214375281,0.0774029213302563,0,0.246512056186847,0,0,0,0,-0.0312938493192578,0,0,0,0,0,0.114731584031151,0,0.0409291406859875,0,0,0,0,0,0,0,0.0259198160569463,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262455182821875,0.170903068218521,0,0,0,0.0262201649222696,0,0.0129654440333583,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0.0661117683394808,0,0,0,0,-0.031512922789683,0.0769870624806904,0,0,0.328111068905699,0,0,0,0,0,0,0,-0.00639260172688051,0,0,0,0,0,0,0,0,0,0,0,0.085523241842776,0,0,0.0305139799894642,0,0,0.182307842699521,0,0.0368479294818084,0,-0.0358095396059314,0.138060569911621,0,0,0,0.171909157997881,0,0,0,0.0639926744721157
X601066.CH.EQUITY,0,0,0,-0.0085890853406762,0,0,0,0,0,0,0,0.774920261696817,0,0,0.0364441580277519,0,0,0,-0.0439568234435304,-0.00595385625886795,0,0,0,0,0,-0.00650698837644489,0,0,0,0,0,0,-1.73472347597681e-18,0.0704522223518125,0,0,0,0,0.0168802853348386,0,0,0,0.0814689078843496,0.0131836510374671,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.00845469570961563,0,0.0309158873370684,0.0946602326222859,0.110415694364692,0,0,0,0,0,0,0,0,0.00820118252513077,0,0.00717457190140192,0,0,0,0.0760106701432779,0.0170068147603467,0.216351780171106,0,0.0207260247077368,0,0,0,0,0,0,0,0,0,0,0,0.126978735138426,0,0,0,0,0,0,0,0,0,0,0.370070224555821,0,0,0
X000002.CH.EQUITY,0,0,0,-0.17554690142424,0.179816798444664,0,0,0,0.24483362772594,0.00423598289544111,0,0,0.348678703830206,0.157674506694725,0,0,0,0,0,0,0.0381821936142081,0,0.0229078701877373,0,0,0,0,0,0,-0.168521527760436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302458663324682,0,0,0,0,0.0498735073045555,0.0187212610949419
X000001.CH.EQUITY,0,0,0,0,0,0.701280660874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149025378601565,0,0,0,0,0,0,0.101010697899839,0,0,0.0948973802201866,-0.179926433536274,0,0,0,0.0104233979678568,0,0,0,0.0865021294424692,0,0.0878468164169573,0.0348288369982085,0,0,0,0,0,0,0,0,-0.0668957835290828,0
X601328.CH.EQUITY,0.115896037931465,0,0,0,0.126955517223468,-1.73472347597681e-18,0,0,0,0,0,0.0567551407956251,0,0,0,0,0,0.0863163673615148,0,0,0,0.389720781482943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021896269347784,0,0,0,0,0,0.0790696311343108,0,0,0,0.0058932940699446,0,0,0
X600000.CH.EQUITY,0,0,0.140074794868851,0,0,0.38354524838279,0,0,0,-0.0688681400351307,0,0,0,0,0,0,0,0,0,0,0.0298106975361849,0,-0.018160686577501,0,0,0,0,0.104560960465497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645814897720444,0,0,0,0,0,0,0,0.202993112333924,0,0
X601601.CH.EQUITY,0,0.20775875398454,0,0.41359953212844,1.73472347597681e-18,0,0,-0.0702061156734935,0,0,0,0,0,0.0590978427691839,0.234768952300184,0,0,0,0,0.202894923476019,0,0,0,0.0118306956487166,0,0,0,0,0,0,0,0,0,0,0.0177378723321354,0,0,0,0,0,0,0,0,0,0.0271121203738208,0,0,0,0,0,-0.112375024247163,0
X601319.CH.EQUITY,0,0,0,0,0.119068479706383,0,0,0,0,0,0,0,0,0,0.333393113988999,0.0470194413531753,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044280178156173,0,0.113409300640449,0,0.251531600764079,0,0,0,-0.0796118149668581,0
X16.HK.EQUITY,0,0,0,-0.00389134031843398,0,0,0,0,-0.0323128220130596,0,0,0,0,0,0,0,0,0,0,0,0,-0.192326482077625,0,0,0,0,0,0.0815203694063284,0,0.292512926549562,0,0,0,0,0,0,0.206573688920193,0,0,0.0837135052978381,0,0.0710342774617995,0.222867748035914,0,0,0.201189662816805,-0.134513386769946,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0951320827394477,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.108714238321596,0,0,0.120528236953663,0,0,0,0,0,0,0,0,0.00148120102289171,0.133318529210536,0,0,0,0.023885991244223,0.0906291540994925,0,0.124045905620954,0,0,0,0,0,0,0,0,0,0,0,0,0.0262584237813206,0,0,-0.00881432101623936,0,0.0535230962532467
X1109.HK.EQUITY,0,0,0,0.294865595186169,0,0,0,0.0826100182450001,0,0.054263572369524,0,0,0,0,0,0,0,0,0,0,0.0730801694832321,0,0,0,0,0,0,0,0,0.104704586506308,0,0,0,0,0,0,0,0,0.0179142254140481,0,0,0,0.290012990597331,0,0,0,0,0,0,-0.0117249363459128,0,0
X601998.CH.EQUITY,0.134814947240405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209875329327446,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.135679074665117,0,0,0,0,0,0,0,0,0,0,0,0.032768222143379,0.0907151489679881,0,0,0,0.0599836647930757,0,0.482796553470075,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.223015027092213,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406505433012722,0,0,0,0,0,0,0,-0.0179210800693607,0,0.327367473119442,0.0227037643969661,0.01469964423118,0.132775019698125,0,0,0,0,0,0.0122088625720748,0,0,0,0,0.0888743075990722,0.129718916809176,0,0,-0.00221590711727449,0
X600048.CH.EQUITY,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,8.67361737988404e-19,0.702884008537973,0,0,0,0,0,0,0,0,0,0,0,0.107176951451238,0.115910884057149,0,0,0.0255735669039614,0,0,0,0,0,0,0,0,-0.0862663361400748,0,0.0962340972292438,0,0,0,0.0319421015812173,0,0,0,0,0,0
