,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.141455971480272,0,0,0,0,0,0,0,0.124086996497288,0,0,0,0,0,0,0,0,0.20783182290159,0,0,0,0,0.282684493615264,0,0,0,0,-0.0398147163715257,0,0,0,0,0,0,0,-0.0403660573468124,0,0.0420397384753077,0.46760176606338,0,0,0,0,-0.0133587645895978,0,0,0,0.085647287359818,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0
X601939.CH.EQUITY,0,0,0,0.511138943663825,0.0219389976957332,0,0,0,0,0.339319479192598,0,0,0,0,0,0,0,0,0,0,0.11760966713249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16054839559217,0,0,0,0,0,0,0,0,0,0.00962221258360215,0
X601288.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0,-0.207418545171823,0,0.033974092959141,0,0.670036021303664,0,0,0,0,0,0,0,0,-0.0897596730016015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121651914511165,0,0,0,0,0,0,0,0,0,0,0,0,0.0251095494219746,0,0,-0.161783247153418
X5.HK.EQUITY,0,6.93889390390723e-18,0,0,0,0.145681061821051,0.398077934272445,0,0,0,0,0,0,6.93889390390723e-18,0,0.0838409783334254,0,0,-2.16840434497101e-19,0,0,0.0609616938245193,0,0,0,0.00624483825398875,0.0631071299672409,-0.19224126541115,0,0,0,0,0,0,0,0,0.0575364063492924,0,0,0,0.255918661234921,0,0,0,0,0,-0.160273305879065,0,0.087500082847353,0,0
X601988.CH.EQUITY,0,0,0.148366038693816,0,0.207371813856107,0,0,0,0,0.0225510129977039,0,0,0,0,0.0856528946559504,0,0,0,0,0,-0.181651400634973,0,0,0,0.14424953107974,0,0,0,0,0,-0.0735485379201577,0,0.17695165252912,0,0,0,0,-0.00232400209131765,0,0.0734417543105036,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.22942743420444,0,0,0,0,0,0,0,0,0,0,0,0.192825476372026,0,0,0,0,0,0,0,0,0.0389154689306887,0,0.0438505088425533,-0.11144288711915,0.0930171758919465,0.0422811891993213,0,8.67361737988404e-19,0,0,0,0.517815184995911,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138385192517933,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.40448464202274,0,0.0191007661130435,0.0475634084629013,0,0,0,0,0,0,0.0811977055317146,0,0,0,0,0,0,0,0.00819505483495433,0.0464560697566739,0,0,0,0,0,0,0.0365042296887673,0,0,0,0.218541810613483,0,-0.0572843348322545,0.311569682777587,0,0,0,0,0,0,-0.0597424358364975,0
X601628.CH.EQUITY,0,0,0,0.0144912379589482,-0.0878572485784048,0.0074777872826903,0,0,0,0,0,0.0864395391314283,0,0,0,0,0,0.297099171327272,0,0,0,0,0,0,0,0,0.0107748899210954,0,0,0,-0.0249941984194544,0,0,0,0,0.320820473767554,0,0,0,0,0,0.269491065090775,0.116193459226171,0,0.0575216047026118,0,-0.0101290717637894,0,0,-0.101887552029148,0
X601328.CH.EQUITY,0,0,0.189987171353034,0,-0.010109832585748,0,0,0.460201465621639,0,0,0,0,0,0.417393103483015,0,0,0,0,0,0,0.0477944487634141,0.107350629245801,0,0.00351099210035671,0,0,0,0,0,0,0,0,-0.146492691031586,3.46944695195361e-18,0,0,0,-0.136532075204824,0,0,0,0,0,0,0,0,0,0,0,0,-0.138559816835414
