,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.127215598166108,0,0,0,0.11951846530648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441198131494966,0,0,0.0759204421500025,0,0,0,-0.0794047214062022,0.23912223977231,0,0,0,0,0,0,0,0,0,0,0.126020801299055,-0.184390270543302,0,0.139408196121824,0,-0.149284269402844,0
X601939.CH.EQUITY,0.183643363298471,0,0,0.328608767054287,0,0,0,0,0,0,0,0.0240921892902385,0,0.232095642123084,0,0,0,-0.120680176310249,0,0,0,0.059761324834837,0,0,0,0.229191171623144,0,0,0,0,-0.0960184812614665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00552180537238649,0
X601318.CH.EQUITY,0,0,0,0,0.286642364673909,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0501755964319226,0,0.0471959156875145,0,0,0,0,0,0.107928791770413,0,0,0,0.075789047507011,0,0,0.0899353837398105,0,0,0,0,0,0,0,0,0,0,0,0.118454292448483,0,0,0,0,0.138307662593622,0,0,0,0,0
X601288.CH.EQUITY,0,0.632054971515408,0,0,0.160297464141393,0,0,0,0,0,0.0134851528159697,0,0,0.0166223688482463,0,0,0,0,0,0,0,0.122971953424924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113416069373307,0,0,0,8.67361737988404e-19,0,-0.0428079483247606,0,0
X601988.CH.EQUITY,0,0,0,0.390811330131197,0,0,0,0,0,0.248147951321015,0,0,0,0,0,0.320002904722523,0,0,0,0,0.158170613906124,0,0,0,0,0,0,0.0514504832952093,0,0,0,0,0,0,0,0,0,0,-0.486396752842396,0,0,0,0,0.173558190023871,0,0,0,0,0,0,0.274496053626731,0
X600036.CH.EQUITY,0,0.205887866068892,0,0,0,0,0,0,0.154214054172724,0,0,0,0.137562125310789,0,0,0,0,0,0,0,0,0,0.0855184415556999,0,0,0,0,0,0,0,0,-0.0124443424505881,0.00384063007668956,0,0.306045462870423,0,0,0,0,0,0.0582734580403948,0,0,0,0,0,0.018932549214013,0,0.065899429424445,-0.0209528137074868,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.051452495322614,0,0,0,0,0,0.168917904824946,0,0.0290203606694066,0.0583424943661151,0,0.29316854585601,0,0,0,0,0,0,0,0.03362605205014,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.332588727741937,0,0,0,0,0.000416622219335538,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131945833566393,0,-0.137287193629815,0,0,0,-0.00960429052742347,0,0,-0.39282724577844,0.794277669733181,0,0.577407973778385,0,0,0.188426911731799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110724099095874,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.181649965242877,0,0,0,0,-0.193259449694468,0,0,0,0,0,0.0158666268068475,0,0,0,0,0,0,0.332021911535268,0,0,0,0,0,0,0,0,0,0,0.0161209060606849,0.120510328657335,0,0,0,0,0,0.0324761187639779,0,0,0,0,0,0.119698079635514,0.229929863620521,0,0.0265830386777761,0
X601658.CH.Equity,0,0.0718849630840177,0,0.100883592994657,0.039605348308253,0,0,0,0,0,-0.0322243473260265,0,0,0,0,0,0,0,0,0.267326995840271,0.188584864358645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289456797479603,0,0.0959412914915073,0,-0.134107152899505,0,0,-0.0791361232472999,0,0,0,0,0,0,0,0
