,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.253196033809785,0.0647607319948827,2.16840434497101e-19,0,0,0.342226490712562,0,0,0,0.130557734190551,0,0,0,0.0262840099147515,0,0,0,0,0,0,0,0.119843072422043,0,0.00358419080220128,-0.0118874699256905,0,0,0,0.0349428889190618,0,0,0,0,0,0,0.118741976379078,0,0,0,0,0,0,0,0,0,0,0,-0.00946392582342805,0,0
X601318.CH.EQUITY,0,0,0.298159287410563,0,0,0,0,0,0.0783613450704255,0,-6.93889390390723e-18,0,0.00308036825966794,0,0.21489903703964,0,0,0,0,0,0.0214546332178883,0,0,0,0,0,0,0,0.0817314261869888,0,0,0,0,0,0,0.0706508832673959,0,0,0,0,0.0875597643061354,0,0,0,0.0405047203974261,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.364410318753017,0.169545316882664,0,0,0,0,0,0.231858804497061,0,0,0,0,0,0,0,0,0.134442296026407,0,0,-0.0876703808328062,0,0,0.000976371797270489,0,0,0,0,0,0.181617713901515,-0.0642775327508585,0,0,0.23768339129394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645612213025425,0
X600036.CH.EQUITY,0,0,0,0,0,0.259717527148839,0,0,0.0288943954148376,0,0,-0.00843870975263453,0.161463009297065,0,0,0.0464198765558812,0,0.228514578752098,0,0,0,0,0.415940263582955,0,0.0226827274034895,0,0,0,0.0258087133557374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198426538921569,-0.0322118375827106
X601288.CH.EQUITY,0,0,0,0,0,0,0.015758890289255,0.498536933924839,0,-0.0819725241427426,0,0.0894356279972899,0,0,0,0,0,0,0,0,0,0,0,0.131859597166783,0.0565115700395198,0,0,0,0.0926050168337008,0,0,0,0.0354475237514636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423378937425214,0,0.02293017367906,0,0
X1299.HK.EQUITY,0,0,-0.0476120590238218,0,0,0,0,0,0,0.110366673440084,0,0,0,0,0,0,0,0,0,0,0,0.0368978810773964,0,0,0.133124406551091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13648540427566,0,0.0792097800423356,0.232288176062094,0,0.155188242287409,0,0,0,0,0.238595844497569,0,0
X601628.CH.EQUITY,0.0561468488522804,0,0,0,0,0,0,0,0,0,0,0,-0.0327705918403339,0,1.73472347597681e-18,-0.118718828211711,0,0,0,0.0944249552421555,0,0,0,0,0,-0.132114539902378,0,0,0,0,0,0,0,0,0.534922466271731,0,0,0,0,0,0,0,0,0,0,0,0,0.00201425348535415,0,0,0.0535544565981357,0
X601988.CH.EQUITY,0,0,0.0527513285517235,0,0.522208845737926,0,0,0,0,0.0529795598684186,0,0,0.167672070192708,0,0,0,0.0582283915025064,0,0.0728171296242099,0,0,0,0,0,0.107160189257842,0,0,0.0305447339276769,0,0.0472957046979553,0,0,0,0,0,0,0.0599559358319181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.237598229483165,0,0,0,0,0,0,0,-0.050499476044625,0,0.10241091607502,0,0,0,0,0,0,0,-0.180884959528045,0,0,0,0,0.154424711375778,0,0.215550271512472,0,0,0,0,0,0.0151816726175276,0,0,0,0,0,0,0,0,0.100982794204148,0,0,0.158757397998874,0,0,0,0,0,-0.173466860789394,0
X388.HK.EQUITY,0,0,0,-0.364791163762626,0,0.2702738709133,-1.73472347597681e-18,0,0,0,0.0625482524032445,0,0,0,-0.0197115315012448,0,0,0,0.225659899230155,0.345910901936529,0,-0.00089934564871632,0,0,0,0,0,0,0,0,0,0,-0.0810127326966686,0,0,0,0,0,0.173563670201822,0,0,0,0,0,0,0.0752510128346417,-0.018677175027073,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0470291244434354,0.173954416832684,0,0,0.135252091410348,0,0,0,0,0,0,0,0,0,0.20225777266582,0.0273597629457415,0,0.37542140551019,0,0,-0.0295222834400771,0,0,0.0101241928327112,0,0,0,0,0.00916617199369245,0,0,0,0,0,0,0,0,0,0,-0.0119808948932162,0
X601658.CH.Equity,0,0,0,-0.21765306185985,0.0959749482292727,-0.0608237310561322,0.0353228139797841,0.296475543124748,0,0,0.301763661573993,0,-3.46944695195361e-18,0,0,0,0.395169344954253,0,0,0.27723634323356,0,0,0,0,0,0,0,0,0,0,0,-0.389150385017631,0,0,0,0,0,0.166102932793456,0,0,0,0,0,0,0,0,0,0,-0.0194840286749746,0,0,-0.0627177942565459
X000001.CH.EQUITY,0,0.161145622865857,0,0.0852909846013704,0,0,0,0.237743613789569,0,0,0.370861885510311,0,0,0,0,-0.0419768492530967,0,0,0,0,0,0,0,0,0.166653075535145,0.298323351063264,0,0,0,0,0,0,-0.321403158503048,0,0,0,0,-0.111303354643188,-0.0468491948894604,0,0,-0.00162745384951147,0,0,0,0,0,-0.0522407940260659,0,0,0,-0.0613927718290024
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0112916732947933,0,0,0,0,-0.028672765973835,0,0,0.1747641887164,0.147186142739663,0,0,0,0,0,0,0,0,0,0,0,0.0519314597880693,0,0.296788003509477,0.0489536958649177,0,0,0.049567577161192,0,0,0,0,0,0.350583416034634,0,0,0,0,0.00216665528093954,0,0,0
X601601.CH.EQUITY,0,0.520587444852115,0.019416564422701,0,0,0,0,0.152250009996129,0,0,0,0,0.201144276719559,0,0,0,0,0,0,0,0.152579328119509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580916726128098,0,-0.0632458387846693,0,0,0,0,0,0,0,0,0,0,0,0,0.0115973294732218
X000002.CH.EQUITY,0,-0.0981197056850203,0,0,0,0,0,0,0,-0.137734303482703,0,0.0602530714496947,0,0,0,0,0,0,0,0,0,0,0,0.245436307954429,0,0,-0.0345312903904432,0.14475143176011,0,0,0.427565855143878,-0.0877234900981384,0,0,0,0,0,0,0,0,0,0,0,0.234100556800337,0,0,0,0.0605375193490064,0,0.0278009181887265,0,0
X601328.CH.EQUITY,0,0,0.0399916680155289,0,0,0,0.01051882141809,0.0639709805982448,0,0,0,0.183879522550666,0,0,0,0,0,0.289338919242462,0,0,0,0,0.122540521707721,0.0449433228096949,0,0,0,0,0,0,0,0.0323047970678427,0,0,0,0.0693244536665414,0,0.116816968277297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.054160294671604,0,0,0,0,0,0,0,0,0,0,0,0,0.351637218158312,0,0,0,0,0,0.0655818014921475,0.0872829166499386,0,0,0,0,0,0,0.0723839056201267,0,0,0,0,0,0,0,0.103797863282495,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.0122020389298934,-0.0815780592636315,0,0,0.0427831798797311,0,0,0,0,0.0752242435111416,0,0.679090251140681,-0.0435993895946059,0,0,0,0,0,0,0,0,0.152704187427586,-0.122079111419475,0,-0.02056090666924,0,0,0,0,0,0,0,0,0,0,0,0.190725149734415,0,0,0,0,0,0,0,0,0,-0.038475283394402,0,0.0709882712340036,0
X300059.CH.EQUITY,0,0,0,-0.0433997210983277,0,0,0,0,0,0.039190694811267,0,0.0461849306481532,0,0.272694658051577,0.03916787081625,0,0,0,0.029081654464061,0,0,0,0,0,-0.121773500652375,0,0,-0.0174109805189877,0,0.0232812233241836,0,0,0,0,0,0,0,0,0,0,0.273029011601494,0,0,0.116194703302866,0,0.218234505858318,0,0,0,0.177988975305455,1.73472347597681e-18,0.00480815154107995
X601319.CH.EQUITY,0,0.0660308592010732,0.200400587292107,0,0,0,0,0,0,0,0,0,0,0.242484397662237,0,0,-8.67361737988404e-19,0.0578607537150509,0,0,0,0,0,0.00260793989431768,0,0,0,0,0,0,0.028386468227027,0,0,0,0.135088153935986,0.0219133898843664,0,0,0,0,0,0,0,0.0200806085370623,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.00142603886391266,0,0,0,0,0,0,0,0,0,0,0,-0.0362780382199049,0,0,0,0,0.116707888887182,0,0,0,0.0753340441647998,0,0,0.0616342897301418,0,0,0,0,0,0,0,0,0,0,0,0.537860010659942,0.0992690945929957,0,0.218803518831096,-0.508901298481598,0,-0.0870832213869926,0,0.13060982653892,0,0
X600016.CH.EQUITY,0,0,0.3307678746305,0.0713876324652102,0,0,0,0,0,-0.00321752681591419,0,-0.203430822692825,0,0,0,0,0.483680961631385,0,0,0,6.93889390390723e-18,0,0,0,-0.0405964645130565,0,0,0,0,0,0,0,0,0.468201275769245,0,0,0,0,0,0,0,0,0,-0.167963384468131,0,0,0,0,0.0447672810497682,0,0,-0.205468571449956
X601998.CH.EQUITY,0,0,0,0,0.354817741428464,0.27154727318193,0,0.06721143616488,0,0,-0.144842826207564,0,0,0,0,0.057589480982248,0,0.213042338967184,0.0464123663017242,0,0,0,0,0,0,0,0,0.0837231278073891,0.373977082380039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0930524940677015,0,0,0.0783119766728243,-0.147709581621036,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.0109075723201531,0.0517833782392832,0.809067024014979,0.063317971321075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253508010700407,0,0,0.123745554455859,0,0,0.0256092265223174,0,0,0,0,0.153081931224334,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.143245408041507,0,0
X002142.CH.EQUITY,0,0,0,0.133951803735612,0,0,0,0,0,0,0.0387989492832408,0,0.091327206042062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.024872792788022,0,0.138247752696427,0,0,0.248787863844984,0,0,0,0,0,0,0,0,0,-0.0504297326803065,0,0.0477840786799517,0,0,-0.0125424422198691,-0.0473817078351684,0
X2388.HK.EQUITY,0,0,0,0.230477064253718,0,0,0,0,0.186830587619453,0,0,0,0,0,0,0,0,0,0,0,0,0.122200942204883,0,0,0.267923627649122,0,0,0,0,0.0576086944255821,0,-0.0651224417457321,0,0,0,0,0,0,0,0,-0.153429905097434,0,0,0,0.0973919899227194,0,0,0,0.00287159874118319,0,0.0239400143744788,0
X2007.HK.EQUITY,0,0,0,0.00659933123734848,0.066189003977412,0,0,0,-0.0228628321801197,0,0,0,0,0,0,0.0949981567442282,0,0,0,0,0,0,0,0.132567429350628,0,0,0,0,0,0.116662505824078,0,0,0.197346938478891,0,0,0,0,0,0,0,-0.0769942393237139,0,0,0,0.121874030428926,0,0,0,0,0,0,0
X601818.CH.EQUITY,-0.0733977447295922,0.349706604153186,0,0,0,-0.0493653329176135,0,-0.0343995889102938,0,-0.0278970426835419,0.272551525375376,0.000897126294809092,0,0,0,0,0,0,0,0,0,0.0243722814868216,0,0.275266529450717,0,0.158588721899115,-0.101338313950145,0.218201801991733,0,0,0,-0.0574155469988389,0,0,0,0,0,-0.0433358504753534,0,0.124692022189938,0,0,0.0193682413819218,0,0,0,0.0383462707163248,0,0,0,0,0
X1109.HK.EQUITY,0,-0.0459212648768079,0,0,0,-0.0224226434200558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235930920645046,0,0,0,0.253099597061014,0.0243944541456202,0,0,0,0,0.0549869750903723,0.188486692084096,0,0,0,0,0.00452303738029521,0,0,0,0,0,0,0,0,0,-0.132759000421647,0,0,0,0.00609166544696457
X600048.CH.EQUITY,0,0,0,0,0,-0.0196796916337317,0,0,0,0,0,0,0,0,0,0.462787570043942,0,0.267616161579818,-0.153412835480839,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0403970152196438,0,0,0,0,0,0.149981650886387,0,0,0.248574380288127,0,0,0,0,0,0,0,0,0,0,0.236980311272692,0,0.0227603830654105,0.0612833815722034
X600999.CH.EQUITY,0.0792869894888815,0,0,0.051583460318346,0,0.176791220090763,0,0.0742688474620167,0,0,0,-0.122692363396389,0,0,0,-0.0511525596846946,0,0,0.0723754346110305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240789831012764,0,0,0,0.0869057651554369,0.0876424170178541,0,0.0976075520415464,0,0,0,0,0.0730008962859027,0.0960202342890098,-0.0279503434764627,0.0652864505850564,0,0,0
X688.HK.EQUITY,0.463572146109754,0,0.0219620454938625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184671243142095,-0.0810508847841612,0,0,0,0,0.0188811415948123,0,0,0.242456784383685,0,0.441410219058407,0,0,0,0,0,0,0,0,0,-0.221471872071147,0,0,-0.172429200326033,0,0.0764248564579589,0,-0.22722083669081,0,0,0,-0.197526021641885,0
X601688.CH.EQUITY,0,0,0,-0.0295949244469714,0,-0.0550859706564648,0.0480451719075998,0,0,0,0,-0.116615019358748,0,0.292638253717997,0,0,0,0,0,0,0,0.0101469134286212,0.319876759139938,0,0,0,0,0,0,0,0,0,0,0,0.0709952955278275,0.45322673803808,0,0,0,0,0,0,0,0,0,0,0,-0.0112328366051383,0.0294230868298069,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.465969630243473,0,0,0.160789819570687,0,-0.134730059252733,0,0.109911442628853,0.106105361626249,-0.149096944279948,0,0.118979411534566,0,0,0,0,-0.0317775119805198,0,0,0.0785033449012621,0,-0.0492555857252486,0,0,0.10691377825855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14244299847185,0,0,0
X601211.CH.EQUITY,0,0,0,0.0405440480696736,0,0,0,0,0,0,0,0,0,0,0.0063126273028827,0,0.222695053097057,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015576062108895,0,0.343232302343941,0,0,0,0,0.0565275322138107,0.0261424667495004,0.0363480539871629,0,0,0,0,0.147144124434015,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0.0271211633197484,-0.209194138609658,0,0,0,0,0,0,0,0,0,0,0,0.220527583377727,0,0,0,0,0,0,0,-0.049720304321253,0,0,0,0,0,0,0,0,0,0.116819793422659,0,0,0.0710860458506329,0,0,0.121604476357759,0,0.00118288988883726,0,0,0.21160190192867,0.146826337216311,0,0,0,-0.107978561662692,0
X267.HK.EQUITY,0.199377993859228,0,0,0,0,0.0798222628189667,0.28273972233846,0,0,0,0,0,0,0,0.0469939062430686,0,0,0,0,0,-0.471287487546183,0,0,0,0,0.149982509729555,0,0,0,0.178701404306641,0,0,0,0,0,0,0.0248527427919462,0,0,0.0352480020264789,0.308493172621709,0,-0.198358677021045,0,0.181910688581607,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,-0.0208941602885243,0,0.0296500152469686,0,0.185128618033198,0,0,-0.0536553391674091,0,0,0.11148433640256,0,0,0.0509887503112866,0,0,0,0,0,-0.0858089279870318,0,-0.0653662795894639,0,0,0,0,0.271245500293772,0,0,0,0.140923884124321,0,0,0,0,0.196773347747823,0,0,0.0337541457314139,0,-0.0319255969284355,0,0,0,-0.20230252610603,0.0359657383656798,0
X2882.TT.EQUITY,0,0,0,0,0,0.305993095626199,0,0,0,-0.0810516988845032,0,0,0,0,0,0,0.0375876480672026,0.0816925867092964,0,0,0,0.103674738402717,0,0,0.0417632878868216,0,-0.0559641858818076,0,0,0,0,0,0.00750345404296493,0,0,0,0,0,0,0,0,0,0.00980514767476732,0,0,0,0,0.536582331218706,0,0,0,0.016551652319292
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361776785173305,0,0,0,0,0.0710699248573346,0,0,0,0,0,0,0,0,0,-0.042628207098251,0,0,0.175355408523362,0,0,0,0.0868341034711759,0,0,0.0649655221404034,0,0,0,-0.0362149049723685,0.0296751228773126,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0.172269091551604,0,0,0.0205609288575162,0,0.0791553261629155,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0947858136008474,0,0,0,0,0.224643418781741,0.0267547002810111,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.278995437688951,0,0,0,0,0.0439225471783653,0,0,0.000857713528828483,0,0,0,0
