,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.492828302061685,0.10266059552048,-6.93889390390723e-18,0,0.0415618836467081,0,0,0.0759096075903735,-0.112201822942559,0.058753195198699,0,0,-0.0557283090346386,0,0,0,0,0,0.0634335054030144,0,0,-0.0114692936729726,0,0,0,0,0,0,0,0.0122842397355691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766374169377555,0.0518953173721815,0,0
X601939.CH.EQUITY,0.41732227096254,0,0,0.207161190254456,0,0,0,0,0,0,0,0,0,0.17691286881301,-0.229997239894757,0,0,0,0,0,0,0,0,0,0,0.237578180790783,0,0,0,0,-0.00795681914672913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107077231936366,0,0.021956580197144,0,0
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297105738853643,0.0952988617002265,0,0,0.174364401415853,0,0,0,0,0,0,0,0,0.189451551001585,0,0,0,0,0,0,0.0453419462072739,0,0,0,0,0,0,0,0,0,0,0,0,0.121962621601803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.379221641815093,0,0,0,0,0,0.333085863425908,0,0,0,0,0,0.21184185678889,0,0.13711727742181,0,0,0,0,0,0,0,0,0.068619093831877,0,0,0,0,0,0,0,0,0,0,-0.505479602249926,0,0,0,0,0,0,0,0.0115190989402748,0,0,0,0,0.310942790078579,0
X600036.CH.EQUITY,0,0.03191235743301,0,0,0,0,0,0,0.0103486252893079,0,0,-0.0293116469555197,0.203929769098965,0,-0.00936653602396126,0,0,0.102355592417905,0,0.212059515811798,0,0,0,0.0744744716895181,0,0,0,0,0,0,0,0.335217361624749,0,0,0,0,0,0,0,0,0,0.0267018295384526,0,0.147312530164472,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.156803205115886,0,0,0,0,0,0,0,0.359352891584599,0,0,0,-1.73472347597681e-18,0,0.0557597486500876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289536296671969,0,0,0,0,0,0,0.184371570358555,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.136050602877213,0,0,0,0,0,0,0,0,0,0,0,0,0.268244377272399,0,0,0,0.0280231938957358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323448935591375,0,0.164186884085667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.2491404807326,0,0,0.357691204929931,0,0,0,-0.0185971844000026,0,-0.0437868441861813,0,0,0,0,0,0.167409600461355,0,0,0,0,0,0,0,0,0,0.0858936785209393,0,0,0,0.125857804567261,-1.73472347597681e-18,0,0.0088755025398753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900421873747961,0.0251185243789364,0,0
X388.HK.EQUITY,0,0,0.430615490761931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872469312543295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044114458493113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261484030935702,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0537518305052644,0,0.313745405096412,0,0,0,0.0254672868958106,0,0,0,0,0,0,0,0.0244242697057096,0,0,0.0291582155306099,0,0,0,0,0,0,0,0,0.230893006146627,0.0592068332655593,0,0,0,0,0,0,0.00871971731384582,0,0,0.0344465282847364,0.0385975464262648,0,0,0,0,0,0.0851321914680803,0,0.141933117076669,-0.00159400093217006,0
X600000.CH.EQUITY,0.109289292187093,0,0,0.146150359022111,0,0,0.018334281812131,0,0,0,0,0,0.287704500190788,0,0,0,0,0,0,0,0,0.0652591593030101,0,0,0,0,0,0,0.129898973131469,0,0,0,0,0,0,0,0,0,0,0,0,0.025991499549002,0,0.0115421420600179,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721666876168482,0,0,0,0,0,0,0,0,0,0,0.304594636154444,0.0606652221092409,0,0.0225103700018479,0.372732945706992,0,4.33680868994202e-19,0.00780625682467058,0,0.0472007006203323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367055308640485,0,0,0,0,0,0,0.257163757786756,0,0,0,0,0,0,0.00359749432366722,0,0.213524036713933,0.267860990839417,0,0,0.0569001171387246,0.0693129406473103,0.0806823978824966,0,0.0100011728472673,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.348180314915769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201519848635614,0,0,0,0,0,0,0,0.0485797646111243,0,0,-0.0615378053197925,0.0197101040871325,0,0,0.285005973581138,0,0,0.139832063918722,0,-0.0785231675167707,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.341619074253874,0,0,0,0,0,0,0,0,0,0,0,0.0887805661140489,0,0,0,0,0,0,0,-0.0532149676330525,0,0,0.0852923623214353,0,0,4.33680868994202e-19,0,0.0485496689070849,0.340567226623739,0,0,0,0,0.108932353466125,0,0,0,0,0,0,0,0,0,0,0.000663934044256783,0.0714919925501167,0,0,0
X688.HK.EQUITY,0,0.26817263963962,0,0,0,0,0,0.121418513353756,0,0,0,0,0,0.0924585138655239,0.0729064911351484,0,0,0,0,0,0,0,0,0,0,0,0,0.237657580960947,0,0,0,0,0,0,0,0.121725729877952,0.0537284774251205,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0
X601601.CH.EQUITY,0.00688269143202779,0,0.765479214159534,1.73472347597681e-18,0,0,0,0,0,-0.10326792116387,0,0,0,0,0,0,0.0963893732960692,0,0,0,0,0,0,0,0,0,0.0399594692044748,0,0,0,-0.0506421746836965,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0631443479149355,0
X600016.CH.EQUITY,0.0488633349230742,0,0,0.115427633614423,0.0464514901184659,0,0,0,0,0,0.327362187748728,0,0.0723641936014119,0,0,0,0.179718039526237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038770586440742,0,0,0,0,0,0,0,0,0,0,0.125843892590281,0,0,0,0,0.0758942664067673,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.106540026449215,0,0,0,0,0,0,0.0137399209140595,0,0,0,0,0.00239955631058783,0,0,0,0,0,0,0,0,0,0,0,0.109353278522852,0.0815512447910216,0,0,0,0,0,1.38777878078145e-17,0.347772188561007,0,0.0877762114654648,0.0269490787640351,0,0,0,0.175975920114231,0.00256302116517114,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.244424732457741,0,0,0,0,0.0788669652205232,0,0,0,0,0,0,0,0,0,0,0,0.413788031850425,0,0,0,0,0,0,0,0,0,0,0,0.157453814846491,0,0,0.0537702718893518,0,0,0,0,0,0,0.0781530608158315,0,0.0133794404622549,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.079227837782293,0.110857374146074,0.283673567576649,0,0,0,0,0,0,-0.0345219291392689,0,0,0,0,0.126616735534429,0,0,0.440739057213072,0,0,-0.0150511991788445,0,0,0,0,0,0,0.0944209549771818,0,0,0,0,-0.13386097666529,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0420480570534861
X601066.CH.EQUITY,0,0,0,-0.0781632405805644,0,0,0,0,-0.026868056307787,0,0,0,0,0,0,0.531109215358522,0,0,0,0,-0.0200443033534209,0,0,0,0,0,0,0,0.0580095940730294,0,0,0,0,0,0.372799394357944,0,0,0,-0.0383151253468794,0,0,0,0,0,0.0406722068139007,0,0,0,0.0614677714776165,0,0,0.03760335465237
X601998.CH.EQUITY,0,0.277638668492937,0,0,0.0771033877102018,0,0,0.0280748249686404,0,0,0.0479128513929331,0,0,0.185923001851723,0,0,0,0,0,0,0,0,0,0,0.030836574708386,0,0,0,0,0.0892849512061092,0.0665806319628312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280484826764734,0.0936565369966641,0,0,0.0340686325973612,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19375774266759,0,0,0,0.107347033747143,0,0,0.292852023116188,0,0,-0.0389543568004063,0,0,0.304302060407968,0,0,0,0,0.20261161862959,0,0,0,0,0.0232422911771371,0,0,0,0,0,0,0,0,-0.223785093236176,0,0.0732982957193868,0.0612359864686993,0,0
X267.HK.EQUITY,0,0,0,0,-0.0774822902580736,0,0,0.204384268485025,0,0,-0.0233728723963805,0,-0.20062358754903,0,0,0,0,0,0.124268639455491,0,0,0,0,0.0122830531662864,0,0,0.603122786296306,0,0,0,0,0.106536593897185,0,0,0,0,0,0,0,0,0,0.154213813634812,0,0,0,8.67361737988404e-19,0,0,-0.0263155229503014,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311113446173801,0,0,0,0,0,0.0631650701544028,0.0247054894322432,0,0,0.444810339408604,0,0,0,0,0,0.0890571271354148,0,0,0,0,0,0,0.0362095995873797,0.0496680155573262,0,0,0,0,0,0,0.237577453828144,0,0,0.0287545397865934,0
X601818.CH.EQUITY,0.138577686175572,0,0,0.254089615524043,0,0,0,0.0425185851337578,0,0,0.0246794896790668,0,0.316143456354289,0,0,0,0,0.0494044797084044,0,0,0,0,0,0,0,0.0590682572727688,0,0,-0.108329294648316,0,0.0954719039384845,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0247838153999514,0,0,0.0569193795195518,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.435329656397359,0,0,0,0.131506473466272,0,0,0.0276163221680746,0,0,0.225682621733663,0,0,0,0,0,0,0,0,0,0,0,-0.0535715657680051,0,0,0,0,0.254525135682156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611640785412902
X002142.CH.EQUITY,0,0,0,0,0,0.404904758870269,0,0,0,0,-0.155306035800971,0.138763363477215,0,0,0.322472645063859,0,0,0,-0.0539187257131437,0,0,0,0,0.143215687548334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169320498694802,0,0,0.00725495371472923,0,0,0,-0.0335782270054108,0,0.0651720499529354,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0438680334627689,0,0,0.12820764297588,0,0,0,0.114527929780855,0,0,0,0.155306320240718,0,0,0,0,0,0.262202130556751,0,0,0,0,0,0,0.288223396949169,0.000892903021467023,0,0,0,0,0,0,0,0,0,0,0,0.0311253475188591,0.0434562954962484,-0.117190288450305,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0577517057302512,0,0,0,0,0,0,0,0,0.207527560972231,0,-0.0266921685199569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035901855589897,0,0,0,0,0,0.229195232002107,0.596855034199625,0.00211875526846245,0,0,0,0,0,0,0.0418804069293628,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0600995230116762,0,0,0,0.0807056976923218,0.146333062953143,0,0,0,0,0,0.024173806049688,0,0,0.00752728101587764,0.0767674625427953,0.0747475367044286,0.0458963899996276,0,0,0,0,0,0.584913562253976,0,0,0,0,0,0,0,0,0,0,0,0,0.0918449798195937,0,0.00798194164756496,0,0,-0.00626461321275342
X12.HK.EQUITY,0,-1.73472347597681e-18,0,0,0,-0.107766282639478,0,0,0,0.249030475224722,0,0,0,0,0.200587553475597,0,0.421939365181973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169081945813155,0,0,0,0.248339013625949,0,0,0,0,0,0,0,0,-0.0115737130616176,0,0,0,-0.00574663038576114
X2882.TT.EQUITY,0,0.0328231323723792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00308420535306764,0,0,0,0,0,0,0,0.0265071024929826,0,0,0,0,0,0,-0.0716832393812274,0,0,0,0,0,0.0380891815262035,0,0,0.100777355388777,0,0.437147872600365,-0.108635546515506,0,0,0.259729048993748,0.089584623550023,0,-0.155992261432379,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.281707297541243,0.0143644407520497,-0.114322923498357,0,0,-0.128654807892596,0.0918298102656701,0,0,0,0,0,0,0,0.141797515091129,0,0,0,0,0,0.385836184327814,0,0,0,0,0,0,0,-0.00413811384722207,0,0,0,0.0618677016364288,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0.35587929539689,-0.05505662317555,-0.0728615961358325,0,0.0677247751952227,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.730087608644038,0,0,0,0,0,0.058687218945258,0,0.0122306370573144,0,0,0,0,0,0,0,0,0,0,0.0313619987800112,0,0,0,0,0,-0.280709020348086,0,0,0,0,0,0,0,0,0,0.026551765327044
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0802205447527843,0,0,0,0,0,0,-0.302839825830836,0.858235725013177,0,0,0,0,0,0,0,0,0,0,0,0,0.154313928748305,0.0146042713594096,0,0,0,0,0,0,0,0,0,0,0.161637540139534,0,0,0,0.096278224996521,0,0,0,0,-0.321912736460039,0,-0.192198541804106
