,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.112171117251022,0,0.0427193676619085,0,0,0,-0.0853400534208125,0,0,0,0.504100490935915,0,0,0,-0.0611590291573109,0,0,0,0,0,0,0,0,0,0,0,0,0.0404577515825634,0,0,0,0,0,0,0,0.0836633443851359,0,0,0,0,0,0.219022633489548,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0
X601939.CH.EQUITY,0.328714622844504,0,0,0.292462057908159,0,0.0892586118678842,0,-0.0475366969344021,0,0,0,0,0,0,0.136768000933556,0.0323140641440846,0,0,0,0,0,0,0,0.0719063519450362,0,0,0,0,0,0,0,-0.0111796861434813,0,0,0,0,-0.108559096877658,0,0,0.333888373725391,0,0,0,0,0,0,-0.0403742324910901,0,0,0.0118017369844201,0,0
X601288.CH.EQUITY,0.475119639839821,0,0.0907052169724461,0,0,0.18301127113901,0,0,0.0303500326590593,0,0,0,0,0,0,0,0.0352819855195051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177551096116133,0,0,0,0,0,0,0,0,0.144366109609443,0,0,0.0522713797018636
X5.HK.EQUITY,0,0,0.0608776281579162,0.233638694365019,0,0.127526076271558,0,-0.398755912924377,0,0,0,0,0.107388601074859,0,0,0,0,0,0,0,0.413051644166416,0,0,0,0,0.490703674114805,0,0,0,0,0,0,0,0.10002605124333,0,0,0,0,0,0,0,0,0,0,-0.189738452974766,0,0.119106545092034,0,-0.00516444611595604,-0.000619830709694159,0,-0.00670879484826302
X601988.CH.EQUITY,0.230270919418508,0,0.220346900626923,0,0,0,0,0,0.100782540684763,0,0.0813905400476612,0.086201175265516,0,-0.294416994133612,0,0,0,0,0,0,0,0,0.0376842421460999,0.237331702960335,0,0,0,0.117260378106723,0,0,-0.0367571270392177,0,0,0,-8.67361737988404e-19,0,0.00892053728260446,0,0,0,0,0,0,0.0934003822439209,0,0,0,0,0,0,0.0462927546413604,0
X600036.CH.EQUITY,0,0,0,0,0.0983137317252382,0,0,0.248996806282552,0,-0.0409674140142622,0.0090890432375139,0,0.294405052109618,0,0.261385898530097,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.09693372420972,0,0.00931895945937357,0.0893447874351553,0,0,0,0.12215059484614,0,0.0145505382397921,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.111580115002323,0.340726408503819,0,0,0.251789997143848,0,0,0,0,0.0630115818093178,0,0,0,0,0,0,0,0.0834223162585774,0.0806435883366112,0,-0.117509008286357,0,0,0,0,0,0,0.0615719229504804,0,0,-0.123128021298044,0,0,0,0,0,-0.0754669488689715,0,0,0,0,0,0.00482469214009801,0,-0.0572691695912315,0,0,0,0,0,0.0934766566679893,0.148426633890769
X601658.CH.Equity,0,0,0,-0.0034670672371195,0,0,-0.280070104592845,0,0,0,0,0,0,0,0,-0.0924253909433803,0,0,0,0,0,0,0,0.50706997378953,0,0,0,0.225814789185136,0,0,0.212025360510706,0,0,0,0.0344609309754419,-0.44034992055141,0,0.281449250989819,0,0,0,-0.0632301960786248,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.507968827702127
X601166.CH.EQUITY,0,0,0.0265827394930675,0,0,0,0.447801021795628,0,0,0,0,0,0,0,8.67361737988404e-19,0.247133833805411,0,0,0,0,0,0,0,0,0,0,0,0,0.0484461887782821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177314764145737,0.00864050225752325,0,0,0,0,0
X601328.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0.0312645913736995,0.0103393916435291,0,0,0,0,0,0.587844555226981,0,0,0,0,0,0,0,0,0.224004121065957,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0157785818046645,0,0,0,0,0,0,0.114893785266846,0,0,0,0,0,0,0,0,0,-0.00608018535718199,0,0.0146345545127982
X600000.CH.EQUITY,0,0,0,0,0,0,0.159134127719696,-4.33680868994202e-19,0,0,0,0.435998365893591,0,0,0.0120931234138494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806787783796738,0,0,-0.0395587558272725,0,0,0,0.0434994126044127,0,0,0,0,0,0,0,0,0,0,0,0.0470205356197214,0,0.169055308732049,0,0
