,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.047950923854842,0,0.294679207171561,0,0.188348581223611,0,0,-0.0475898096573226,0,0,0,0,0,0,0.0201516806780993,0,0,0,0,0.0678989839713181,0,0,0,0,0,0,0,0,-0.00833054242839862,-0.0282862398689304,0.0786162543556273,0,0,0,0,0,0.0684670337472815,0,0,0,0,0,0,0,1.73472347597681e-18,0.23001460264358,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.133337295062924,0,0,0.0581398179165725,0,0.0908822080599971,0,0,0,0,0.180830075043714,0.226294755959761,0,0,0,0,0,0,0,0,0,0,0,0.0809264560038993,0.031419395315675,0,0,0,0,0.0598552228791723,0,0,0,0,0,0.00199990292387351,0,0,0,0,0,0,0.0775855441016182,0
X601939.CH.EQUITY,0,0,0,0,0.183162490177645,0,0.189018599700207,0,0,0,0,0.184296087824429,0,0,0.0519567404025342,0,0,0,0,0,0.0530402421070547,0,0.552340664922555,0,-0.210426481867889,-0.0779179508361167,0,0,0,0,0.134788462724091,0,0,0,0,0,0,-0.0561190278406685,0,-0.0420789635430313,0,0,0,0,0,0,0,0,0,0,0,0.0370384528187314
X601628.CH.EQUITY,0.137995696426796,0,0,0,0,0.087105288255045,0,0,0,0,0,0,0,0,0,0,0,0.161954405345031,0,0,0,0.00191321034387281,0,0,0.155448420361446,-0.0997273978344636,0,0,0.131817833564629,0,0,0,0.138395182636633,0,0.380959811330065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734890911653417,-0.1608096659103
X601288.CH.EQUITY,0.234011547951922,0,0.0728958793023006,0,0,0,0.0954955708210044,-0.0431930029710866,0,0,-0.0370248027225749,0,0,0,-0.0519543413515621,0.218486531582471,0,0.0608627639240603,0,0,0,0,0.133641926337445,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109132308101998,0,0,0,0,0.0138248894554758,0,0.188477883387076,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.18761845425621,0,0.0692694947135122,0,0,0.100615915299479,0,0,0,0,0,0,0.213152773071414,0,0,0,0,0,0,0,0,0,0.321767557094277,0,0,0.025789468553248,0,0,0,0.0844160626224313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189899342619962,0
X601988.CH.EQUITY,0,0,0,0,0,0.323774845515604,0,0,0,0,0,0,0,0,0,0.476662658277289,0,0,0,0,0.00691461123662518,0,0,0,0,0,0,0,0,0,0.0210723471916866,0.137290596167233,0,0,-0.0843973469049666,0,0,0.0324279823742432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.326739330429963,0,0,0,0,0,0,0.0811553899160274,0,0,0,-0.0131689664930655,0,0,0,0,0,0.0536823112050752,0.101309246416736,0,0,0,0,0,0,0,0,0,0.0576730899034515,0,0,0.131061920762987,0.108420866064615,0,0,-0.053894969610302,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00511442156178783,0,0,0.075583124719234,-8.67361737988404e-19,0,0,0,0.573439748629451,0,0.0171218748811132,0.0973088333310422,0,0,0,0,0,0,0,0,0.0260978051779339,0,0,0.193095850693393,-0.0621244092664338,0.162441519481528,0,0,0,0.115696304122679,0,0,0.133773048346771,0,0
X388.HK.EQUITY,0,0,0,-0.1714082262353,0,0,0,0.0458756809337834,0,0,0,0,0,0.0747569378211618,0,0,-0.116922209742889,0,0,0,0,0,0,0,0.497612802355285,0.15673088414086,0.0160190716766938,0.0504600836167625,0,0,0.281881399207871,0,0,0,0.47838708186999,0,0,0,0.00894121024960901,0,0.0949950907940077,0,0,0,-0.344451677163629,0,0,0,0,0,0,0
