,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.107276867248017,0,0,0,-0.0419720881795962,0.14429063840329,0,0,0,0,0,0,0,0.275527803974842,0,-0.248851233283008,-0.00680983455497524,0,0,0,0,-0.104908211044734,0,0,0,0,-0.222097188111525,0,0,0,0,0.924688901535268,0,0,0,0,0,0,0,0,0,-0.00634522549998703,0,0.230970974668651
X601318.CH.EQUITY,0,0,0,0,0,0,0.215355446938233,0.0499353855156312,0.204373424525553,0,0,0,0,0,0,0,0.108989972183221,0,0.1414437734353,0.069743878140504,0.0413698866575221,0,0,0,0,0,0,0.0220074965127994,0,0,0,0,0,0.0726304925462569,0,0,0,0,0.0589779046537514,0,0.130421887923264,0.0307810753042814,0,0,0.0837796255039548,0,0,0,0,0,0
X601939.CH.EQUITY,0.242858827813102,0,0,0,0,0,0,0,0,0.0409963242885616,0,0,0,0,-0.0109240099548445,0,0,0,0,0,0,0,0.0577043569932642,0,0,0,-0.163607452429353,0,0,0,0,0,0,0,0,0,0,0.0491594878902991,0.0804180844931165,0,0.515969052388318,0,0,0,0,0,0,0,0,0.115988120364776,0
X601288.CH.EQUITY,0,0,0,0,-0.167413544862403,0,0,0,0.121168998337301,0.00593978215923174,0.409141059599336,0,0,0.218947415564196,-0.0869434607492775,0,0,0,0,0,-0.108383175805734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499405176848796
X5.HK.EQUITY,0,0,0,0,0,0.14697509031367,0,0.213109904053327,0,0,0.113428352791335,0,-0.00367930740233411,0.214577467052887,0,0,0,0.0738789434560505,0,0,0,0,0,0,0,0,0.0216338111963272,-0.16852985236153,0,0,0,0,0,0,0,0,0,0.129650378568631,0.0970956538366399,0,0,0,0,0,0,-0.0966295246521936,0,0,0.154727612607729,0,0
X601988.CH.EQUITY,0,0,0,0,0.389988976021326,0,0,0,0,0,0,0,0,0.0587191994201676,0.00196743683280251,0,0,0.0745187427181929,0,0,-0.13736935289734,0,0,0,0.239859163382958,0,0,0,0,0,0,-0.325610214388281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110094332860679,0,0,0,0.0394187299824485,0.0207257186143557
X600036.CH.EQUITY,0,0.124758867563996,0,0,0,0,0,0,0,0.479867747497688,0,0,0,0,0,0,0,0,0,0,0.220869763507235,0,0,0,0,0,0,0,0.120864514852061,0,0,0,0,-0.224117476003895,0,0,-0.139525153668378,0,0,0,0,0,0,0.218068692373469,0,-0.0136163118440972,0,0,0,0,-0.00566469010575358
X1299.HK.EQUITY,0,0,0,0,0.225669564997264,0,0,0,0,0,0,0,0,0,0,0,0,0.120021385630115,0,0,0,0,0,0,0,0,0.182749227945688,0.0230791103444662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121859348451619,-0.123253717871414,0,0,0.136543502918012,0,0,0.11670889288232
X601628.CH.EQUITY,0,0.0154047656447495,0.0275832133615534,0.0593631525700103,0,0,0,0,0,0,0,0,0,0,-0.0477133656313591,0,0.31416039573895,0,0,0,0,0,0,0,0.114680525127072,0,0,0,0,0,0,0,-0.0442429964829567,0,0.139624081880532,0.0980740760375021,0.0773706421249377,0,0,0,0,0.239802765850291,0,0.071060047139747,0.0800240027127943,0,0,0,0,-0.0891708610254628,0
X601328.CH.EQUITY,0,0,0.00945029960638405,0,0,0,0.644272689605885,0,0,0,0,0,0.0221277347718086,0,0,0.0958904783492841,0,0,0,0,0.153941447940306,0,0,0,0,0,0.132988490198732,0.193598647035558,0,0,0,0,0,0,0,0,0,-0.200783096957916,0,0,0,0,0,0.0600583124953135,0,-0.324464444977556,0,0,0,-0.0593976364711322,0
