,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.365236266993844,0.0945720427433719,-8.67361737988404e-19,0,0.294849028527571,0,0,0.0426836052513333,-0.0580066372903634,0.0660888847521269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550364136784945,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.458711485159446,0,0,0.154836823897558,0,0,0,0,0,0,0.112539512541734,0,0,0.0419764757784458,-0.106815002886121,0,0,0,0,0,0,0,0,0,0,0.185895322244013,0,0,0,0,-0.00803726449757244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105505991943399,0.0804840539437767,0,0
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295748561438896,0.0948223502683149,0,0,0.175338149140157,0,0,0,0,0,0,0,0,0.189273342049653,0,0,0,0,0,0,0,0.0473541015876178,0,0,0,0,0,0,0,0,0,0,0,0.123176885232554,0,0,0,0,0,0,0,0,0.00056965985718292,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.403127954152778,0,0,0,0,0,0.236500270841239,0,0,0,0,0,0.219649476124887,0,0.135302748914682,0,0,0,0,0,0,0,0,0,0.0633269280472679,0,0,0,0,0,0,0,0,-0.510292649385067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2505040462113,-0.0771967022002994
X600036.CH.EQUITY,0,0.0582886034031735,0,0,0,0,0,0,3.3881317890172e-21,0,0,0.192267704998292,0,0,0,0,0,0,0,0.281978334139235,0,0.00988508489158102,0,0,0,0,0,0,0,0,0,0.278357448684441,0,0,0,0,0,0,0,0,0.0691388908600307,0.0482401725009755,0,0.0176680886833634,0,0,0,0.100074127779617,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.136359156000628,0,0,0,0,0,0,0.42442877253431,0,0,0,0,0,0,0,0,0,0,0,0.0332914203543113,0,0,0,0,0,0,0,0,0.172063271723469,0,0,0,0,0,0,0.170660916249337,0,1.73472347597681e-18,0,0
X601658.CH.Equity,0,0,0,1.38777878078145e-17,0.301779623095576,0,0,0,0,0,0,0,0,0.2382882999864,0,0,0,0,0,0,0.226748200392404,0,0,0,0,0,0,0,0.0711360858213609,0,0,0,0,0,0,0,0.00587300922850598,0.112651182241955,0,0,0,0,0,0,0,0,0,0,0,0.230678446909846,0,0
X601328.CH.EQUITY,0.235857465881627,0,0,0.37866192738257,0,0,0,0,0,-0.0178066596289782,0,0,0,0,0,0.177581367757725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137606117925194,0.0205474771793416,0,0.0577171215301473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685504997119055,0,0.0343532259653873,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.423334606720789,0,0,0,0,0.0548431842937516,0,0,0,0,0,0,0.0543255684347471,0,0,0,0,0,0,0,0,0,0,0,0.233888706032384,0.00516968568632677,0,0,0,0,0,0,0,0,0,0,0,0.0214486848569414,0.0333059913600259,0,0,0,0.0566442765680569,0,0.103452597395404,0,0
X388.HK.EQUITY,0,0,0.428579503966284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881871049848319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455441129812289,0,-1.73472347597681e-18,0,0,0,0,0,2.16840434497101e-19,0,0,0.00596464924726688,0.00137053905476292,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.14353513034875,0,0,0.122193605170537,0,0,0,0,0,0,0,0.289445347395882,0,0,0,0,0,0,0,0,0.0497796131251335,-1.73472347597681e-18,0,0,0,0,0,0,0.152978750020714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245380438920143,0.00161930820584615,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232047779210379,0,0,0,0.324147266873332,0,0,0.42895450062675,0.0199170835435594,0,0.0567749998574373,0.119852688645049,0,0,0,0,0,0,0,0,0,0.022433325349822,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0534733502922237,0,0,0,0,0,0,0,0,0,0.00437074201090626,0,0.276992028448328,0,0,0,0,0,0,0.0190854407301317,0,0.236033449283649,0,0.212288216897396,0.0427928186344067,0,0.0487877439018439,0.0914295869837305,0,0,0.0312245159328661,0,0,0,0,0,0,0,0,0.0327413731070607
