,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.0178404481434924,0,0.00611010887872595,0,0,0,0,0,0,0,0.466496042124492,0,0,0,-0.0967775114561041,0,0,0,0,0,0,0,0,0,0,0,0,0.0504049182079102,0,0,0,0,0,0.0621795964590043,0,0,0.0893445560659982,0,0,0,0,0.209538045299873,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.111953651848321,0,0,0.290671509828846,0,0.22556217660304,0,-0.0426665545006947,0,0,0.0460545477599381,0,0,0,0.113566181524218,0,0,0,0,0,0,0,0.0804110827184148,0,0,-0.00607493360581871,0,0,0,0,0,0,0,0,0,0,0,-0.116459378842367,0,0.384094471377192,0,-0.0510624135416404,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.265234395129409,0,0.227921422602876,0,0.12989567657699,0.28319002850278,0,0,0,-0.163829464318723,0,0,0,0,0,0,0,0,0,0.0857104866392091,0,0,0,-0.177063362324728,0,0,-0.0205560155128148,0,0,0,0,0,0,0,0,0,0,0,0,0.154043438182144,0,0,0,0,0,0,0,0,0,0,0,-0.00157004464468188
X5.HK.EQUITY,0,0,0.0379740380796108,0.207096730713541,0,0.145184775221968,0,-0.359513040844498,0,0,0,0,0.065324861978837,0,0,0,0,0,0,0,0,0.388109914023531,0,0,0,0.453102348820218,0,0,0,0,0,0,0.0710308271009635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186293712974978,-0.0894912002504253,0,0,0
X601988.CH.EQUITY,0.223593994511947,0.0849387732738357,0.327269222120375,0,0,0,0,0,0.116270728576927,0,0,0.145476265811811,0,-0.225197826327051,0,0,0,-0.110871508768969,0,0,0,0,0,0.143280559410063,0.0806042788311924,0,0,0.133229941657712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323556484090242,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718790306357801,0,0,-0.0225486666291701,0,0.0286330213632831,0,0,0,0.312750498649354,0,0.126978251269278,0,0,0,0,0,0.151995590910196,0,0,0,0,0,0,0,0,0,0.0419380805331958,0,0,0,0,0.101673136949767,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0524544269525624,0.36707006650335,0,0,0.188522018691287,0,0,0,0,0.0775853823760991,0,-0.186653499446561,0,0,0,0.0420466277651299,0,0.0601616411848432,0,0,0,-0.122307052460045,0,0,0,0,0,0.105648135002855,0,0,-0.00508248901488553,0.0409527171183297,0,0,0,0,0,-0.122292325556569,0,0,0,0,0.0466837749950604,0,0,0,0.0877688924654828,0.219145132686047,0,0,0.0908052164761139,0.147364414691244
X601658.CH.Equity,0,0,0,0,0,0,-0.271719064037017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571819887612879,0,0,0.254198934035829,0,0,-1.38777878078145e-17,0,0,0,0.0823695695133377,-0.346444369453763,0.237581702498166,0,0,0,0,0,0,0,0,0,0,-0.028607229410835,0,-0.180127094686555,0,-0.512364030242088
