,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.265737564912074,0.0561187536871148,0.0021746950290283,-0.0128216867632652,0,0.4608559639198,0,0,0,0.0546125791450458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903338860099858,0.0329492456038043,0,0,0,0,0,0,0,0,0,0,0.0856162015954242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.227216771707124,0,0,0,0,0,0.155873213867805,0,0,0,0.0150415370717259,0,0.0667778424449087,0,0,0.102750391236678,0,0,0.14618424571918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701369704240531,0,0,0.0247265539799078,0,0,0,0,0,0,0,0,0,0.0153011110577805,-0.15521766099124
X601939.CH.EQUITY,0.365690405758363,0.203242030315279,0,0,0,0.0259776229125226,0,0.266206361851123,0,0,0,0,0,0,0,0,0.082203244122976,0,0,0,0,-0.20404865066486,0,0,0,0,0,0,0.0193931703707544,0,0,0,0.197804197396529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172773004128437,0.0690790403892043,0
X600036.CH.EQUITY,0,0,0,0,0,0.02868523130859,0.163119167891484,0.0520411889354827,0,0,0,-0.148846176464052,0.168949058735211,0,0,0.0659766309574271,0,0,0,0.149421633564092,0,0,0,0,0,0.0691173160340327,0.251594540719822,0,0.0195392128990406,0.0398450200083614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406934576729953,0.0347521558231557,0
X601288.CH.EQUITY,0,0,0,0,0,0.0658807739349008,0,0.47709496016775,0,0,-0.101388645497589,0.135832067147929,0,0,0.0467314864067851,0,0,0,0,0,0,0,0.0414918132219218,0,0,0.0480688195440061,0,0,0.050400082414525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379663918147224,0,0,0,0.0687806381565036,0,0,0.0778209361821326
X601628.CH.EQUITY,0.0941462259982048,0,0,0,0,0,0,0,0,0,0,0.0797086321318809,-0.0707873500582997,0,0,-0.249268782254353,0,0,0,0,0,0,0,0,0,0,-0.0280198998374102,0,0,0,0,0,0,0.0794605393669562,0.636856356570688,0,0,0,0,0.00456539321349132,0,0,0,0,0,0,-0.00650523675466605,0,0.0432857915376913,0,0.189110287170619,0
X1299.HK.EQUITY,0,0,-0.207147922061643,0,0,0,0,0,0,0,0.106520152537082,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0197785446311528,0,0,0.112594218574106,0,0,0,0,0,0,0,0,0,0.171598951939391,0,0,0,0,0,0.0932196448769737,0.157450408852563,0.0651912123489175,0,0.296064273617348,0,0,0,0,0.298617098158063,0,0,0,0
X601988.CH.EQUITY,0.0403218711535133,0,0.0903301445992761,0,0.358102580828362,0,0,0,0,0,0,0,0.209625245653811,0,0,0,0.150777529097581,0,0.0179697222576151,0,0,0,0.00953593030943497,0,0,0.0266092772264382,0,0,0,0,0.125464514245943,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.106432444468727,0,0,0,0,0,0,0,0,0,0,0,-0.120725462164473,0,0,0,0,0,0,0.229023770177414,0,0.179627364472212,0.130640306294206,0,0,0,0,0,0,-0.01015390643972,0,0.0782385726378634,0,0,0,0,0,0.217093771973523,0.067127979156871,-6.93889390390723e-18,-0.0392116557147978,0.247174044203071,0,0.00723723647769665,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0518020978732394,0,0.00605001581842952,0,0,0,0,0,0.093765306375514,0.0885724738264729,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0.119617611622682,0,0.428576281256551,0,0,0,0,0,0.0202482922688184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104053018030224
X388.HK.EQUITY,0,0,0,-0.279505028931499,0,-0.12002704742341,0.334757212417319,0,0,0,0,0,0,0,-0.0777795134480693,0.0485746702311901,0,0,0,-0.157405731586564,0,0.469502816409088,0.09344315522737,0,0,0,0,0.139348219701402,0,0,0,0,-0.247103607441741,0,0,0,0,0,0,0.0470779109032122,-0.0113913908393961,0.0751500516344884,0,0,0,0,0,0.0335374166749148,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.515753132014266,0.0596731744669858,-0.0700246352080256,0,0,0.162729161016839,0.0325480202538858,0,0.122601665317224,0,0,0,0.393990839893587,0,0,0,0,0.256355111332369,0,0,0,0,0,0,0,0,0,-0.272869108505805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.325045177061793,0,-0.0679486388383745
X000001.CH.EQUITY,0,0,0,0.292225505810432,0,0,0,0.20497293715982,0,0.403072421812837,0.0999234917906822,0,0,0,0,0,0,0,0,0,0,0,0.0752999973108946,0,0,0,0.262339184192064,0,0,0,-0.0622645554837109,0,-0.219594376344912,0,0,0,0,-0.0652398540980065,0,0,0,0,0,0,-0.0351411066210754,0,0,0,0,0,0.140520678881015,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0337749119740404,-0.0172588470737167,0,0,0,0,0,0,0.295874968053252,0,0,0,0,0,0,0,0,0,0,0,0,0.00553220316376898,0,0.0506746355184035,0.00879430306036527,0.206739832420328,0.222452398417496,0,0,0,0,0,0,0.229533812341389,0,0.0194928877490913,0,0,0.0506034731888519,0,0,0
