,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.359268518633897,0,0.308154149356041,0,0,0,0,0,0.0475292991703017,0,0,0,0,0.0512271849419523,0,0,0,0,0,-0.0444784227973342,0,0,0,0,0,0,0.043271447465027,0,0,0,0,0,0,0,0,0,0,0,0,0.089713627903206,0,0,0,0,0,0.0585101912535591,0,0,0,0,0
X601318.CH.EQUITY,0.0723367111371601,0,0,0,0,0,0,0,0.190474843654281,0,0,0,0,0,0,0,0.233486696314175,0,0,0,0,0,0,-6.93889390390723e-18,0.0451062640580856,0,0,0,0,0,-0.0890160903829122,0.101481721493112,0,0.0485068336070931,0.143629465623684,-8.67361737988404e-19,0.16470580514539,0,0,0,0.0526541469165431,0,0,0,0,0,0,0,0.096910896141109,0,0,0
X601939.CH.EQUITY,0,0,0,0.33238024811035,0,0.0707257398139585,0,0,0,0,0,0,0.438377140274772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0569221313156536,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.353900618525589,0,0.00620570514156352,0,0,0.497581917260128,0.00350310990987214,0,0,0,0,0.0105332839648993,0,0,0.0407588536748743,0,0,0,0,0,0,-0.0321721892353024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165009949365219,0,0,0,0,0.0955274033342748,0,0,0.00716640355052415,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046409667230172,0,0,0,0,0,0,0,0,0,0.0778417191479358,0.0450779780386007,0,0,0.697992736379094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.411047718185533,0,0.0593438604414129,0,0,0,0,0,0.0419232751991759,0,0,0.00823159356327036,0,0,0,0,0,0.0820284089002537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162663593866708,0,0,0,0.0267120172050147,0,0,0,0,0,0,0,0,0,0,0.207352290172285,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.154033097877097,0,0,0,0.0187161249777506,0,0,0,0,0.565103336524702,0,0,0,0,0,0,0,0,0,0,0.0675143764293399,0,0,0,0.0643278344986171,0,0,0,0,0.0609782232544144,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0480707656438813
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.070726873650736,0,0,0.407920796231511,0,0,0.150852328448447,0,0,0.0781060517751791,0,0,0,0,0,0,-0.0287519868190067,0.399835298929402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.114739837644364,0,0,0,0,0.122776544691661,0,0,0,0,0,0.148874488142254,-1.38777878078145e-17,0,0,0,0,-0.0360869839642014,0,0,0.0723479257273634,0,0,0,0,0,0,0,0.220479041039242,0,0,0,0,0,0,0,0.00717668206935358,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.161626828302509,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815012483632722,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,-0.0336290101463064,0,0,0,0.0144162436728274,0,0,0,0,0,0,0,0,0,-0.527524627650535,0.488878744500552,0,0,0.690143948240306,0.34311733140225,-0.390192911058399,0,-0.256474183724243,-0.0379099243808729,0.0584859718862129,-0.448476211701951
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.501730274334593,0,0,0,0,0,0,0,0,0,0,0.0827655838950373,0,0,0,0,0,0,0,0,0.0439825507176173,0,0,0,0,0,0,0,0.0181726409039133,0.184212935776523,0.119279931495436,0,0,0,0,0.0419019618230633,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.330938615485758,0,0,0,0,0,0,0,0,0,0.141696836677737,0,0,0,0,0,0,0,0,0.131517015226427,0,0,0.0148930628821095,0.244727217172711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132528530781235,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,-0.0132233143654005,0,0.00938373845395594,0.506183372787449,0,0,0,0,0,0.180529855686864,0,0,0,0.0413193067059361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815465166197653,0,0,0,0,0,0.0957198810970521,0,0,0,0,0.14717887088973,0,0,0.0487777233723221
X000002.CH.EQUITY,0.21512764308881,0,0,0,0,0,0,0,0,0.00465307740074686,0.0273106559736014,0.0103966336838829,0,0,0,0,0,0,0.0296706123132095,0,0,0,0,0,0,0,0,0,0,0,0.519367887744877,0.0118977627358032,0,0,0,0,0,0,0.20014988413668,0,0,0,0,0,0,-0.184299394247181,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0.042862733585773,0.0389119927996976,0,0,0.130761435900614,0,0,0,0,0,0,0,0.109242567769161,0,0,0,0,0,0.0698864040230644,0.304214459587857,0,0,0,0.0524556566645212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104873345814524
X16.HK.EQUITY,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.114686866458005,0,0,0,0,0.188369423903907,0,0,0,0,0,0,0,0.284623590389935,0,0,0,0.0419422632558101,0,0,0,0,0,0.215990890842831,0,0.0777459294874515,0,-0.0699807683809053,0,0,0,0,0,0.0834350307431996,0,0,0,0,0,0.198837040215266,0,0,0.0118175145813675
