,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.121469263255647,0.00815926439186662,0,0,0,0,0,-0.169470654204003,0,0,0,0,0,0,0,0,0,0,-0.109287917245933,0.0778731194153717,0,0.410168798473241,-0.125486032432437,0.562817487737012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.195031097180607,0,0,0,-0.0669959546930107,0,-1.38777878078145e-17,0,0.138700028337918,0,0,0,0.0284925285923006,0,0,0.0173316814128696,0,0,0,0,0,0,0,0,0.0146560135790243,0.156665888673165,0,0,0,0,0.243817739043625,0,0.125640724106782,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0819015729725352,0,0.802213631086056,0,0,0.00155439256205867,0,0,0.0438325099969998,0,0,-0.0103364678413535,0.0144615248765903,0,0,0,0.0800913574523386,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0256994607449492,0,0,0,0,0,0,0,0,0,0,0.0686834697829976,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.916606735558686,0,-0.057568111391023,0,0,0,0,0,0,0,0,0,0,0.010125906296463,0,0,0.146883269190339,0,0,0,0,0,0,0,0.0287892362799889,0,0,0,0,0,0,0,0,0.00888179622460314,0,0,0,-0.0800283443904223,-0.0929176657821764,0,0,0,0,0.0289208497776356,0,0,0,0,-0.0405684249215084
X601628.CH.EQUITY,0.00453997752374571,0,0,0,0,0,0,0,0,0.247653119596272,0,0.219473226009057,0,0,0,0,0,0,0,0.158210784523138,0,0,0.0090506455607976,0,0,0,-0.144293626304971,0,0,0,0,0,0,0,0,0,0,0.390787157745571,0,0,0,0,0,0,0,0.113832969913527,0,0.194189323309047,0,0,0
X600036.CH.EQUITY,0,0,0,0.328859916754126,0,0,0.00603443957582312,0,0.0354580878620281,0,0,0,0,0,0,0,0.172008318115292,0.0120347437229992,0,0.0251103433319435,0,0,0,0,0,0,0.0349672973477582,0.170452763150123,0,0,0.113410841607609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405970533004662,0,0,0,0,0.0420902663331991,0
X601988.CH.EQUITY,0,0,0,0.0770143281463477,-0.0209978924652058,0,0,0,-0.038128938084059,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0467759692441867,0,0,0,0,0,0,0,-0.0133133637188313,0,0,0,0,0,0,0,0,0,0,0,-0.127031668032131,0,0.99928364574761,0,0
X1299.HK.EQUITY,0,0,0,0,0.0995221452539827,0,0,0,0,0.179105292967873,0,0,0,0,0,0,0,0,0,0,0,0.299001547492098,0,-0.0257343987105042,0,0,0,0,0.124946602826923,0,0,0,0,0.14773658511978,0,0,0.0798143003004136,0,0.0666632072387096,0,0,0,0.0821609371315013,0,0,0,0,0.127070839709762,0,0,0
X5.HK.EQUITY,0,0,0,0,-0.0321474530692507,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146789471731255,0,0,0.0254448555837547,0,0,0,0,0.116269237481756,0,0.455484623722564,-0.0184863185372751,0,0,0,0,0,6.93889390390723e-18,0,-0.118222690118415,0.145416567223758,0,0,0,0,0,0.0824800395064293,0,0,-0.153399872353133,0,0.0806609053499034,0.16946107367165
X388.HK.EQUITY,0,0,0,0,0.298799154953224,0,0,0,0.158381958887419,0,0,0,0,0,0.00832158311872041,0.0580251808378505,0,-0.337611138112574,0,0,0.00307726828801338,0.32283737829145,0,0,0.235170971316062,0,-0.0276935341828482,0.0491240111569395,0,0,0,0,0,0.114741746200772,0,0,0,0,0,0,0,0,0.141118049074007,0,0,0,0,0,0,-0.254739280380628,0
X601658.CH.Equity,0,0.0810114699821426,0.148408670124528,0.0896069036831519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877106970097078,0,-0.0407772682056705,0,0,0,0,0,0,0,-0.0228556811740357,0.199733066932702,0,0,0,0,0,0,0,0,-0.135843665994536,0,0,0,0.617498905116332,0,0,-0.191364088085782,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.00988550105409779,0,0,-0.0714307168100315,0,0.124702705915642,0.0607539039779615,0,0.295791121025097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00567292846606221,0,0.154767822077977,0,0,0,0.235462136010367,0,0.0346975954711662,0,0.0852994668738571,0,0,0,0.184912315594463,0,0,0
X601066.CH.EQUITY,0,0,0,0,-0.0657076479287854,0,0,0.101503405638946,0,0,0,0.747551415565824,0,0,0.0374397767141987,0,0,0,0,-0.0415899769100526,0,0,0,0,0,0,0,0,0,-0.0640399877769603,0,0,0,0,0,0,0,0,0,0.136801569349227,0,0,0,0,0,0,0,0.0202381072783344,0,-0.00927817403345095,-0.0450790079065568
X601166.CH.EQUITY,0,0,0,0,0,0.0792080980835462,0.376141256957451,0.0305396357359266,0,0,0.0666485370498905,0,0,0,0,0,0.068684281224227,0,0,0,0,0,0.0810202291670469,0.0399339866378225,0,0,0,0,0,0,0.0381265808489454,0.0238929000211115,0,0,0.0355823520031621,0,0,0.02830814705249,0.0259852130141116,0,0,0,0,0,0,0,0,-0.00560119258228499,0.233011558876949,0,0
X000002.CH.EQUITY,0,0,0,0.242156598599231,-0.030819885190005,0,0,0,0.0942024194009488,0,0,0,0.189282409554831,0.0305556798701057,0,0,0,0,0,0,0.037535919576244,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376523122550543,0.0673496683867225,0,0,0,0,0,0,0,0,0,0,0,0.0352374999714598,0.104023861475905,0,0
