,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600999.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.13604282363952,0,0.0731874904747095,0,0.170565142789505,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.12157733371751,0,0.150743233805832,0,0,0,0,0,0,0,0.0896471196397608,0.145800429738183,0,0,0,0.24439568816605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126257484697625,0,-0.135018166307595,0,0,0
X601939.CH.EQUITY,0.174589644765889,0,0,0.232074726682879,0,0,0,0,0,0,0,0,0.0225773576835931,0.393637803463457,-0.0703154330464732,0,0,-0.103307299255625,0,0,0,0,0,0,0,0.0313884491588508,0,0,-0.125439810006004,0,-0.00467390425046295,0,0,0,0,0,0,-0.0390124408243055,0,0,0,0.13161896258433,0,0,0,0,0.154728354651258,0,0.0785440081386775,0,-0.000614467924490745
X601318.CH.EQUITY,0,0,0,0,0.123418334080734,0.255997665079321,0,0,0,0,0,0,0,0,0,0,0.114293722288578,0,0,0,0,0,0.131233690414377,0,0,0,0,0.0109660719567594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267366523136172,0,0,0,0.122223807606793,0,0,0
X601288.CH.EQUITY,0,0.453684116814464,0,0,0.0331796356630679,0,0,0,0,0,0,0,0.0144235651176007,0.152136069683811,0,0,0,0,0,0,0,0.229234813207412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147436084940927,0,0,0,0,0,0,-0.0847604237193071,0,0,0,3.46944695195361e-18,-0.0987565287642857,0,0,-0.00548853311648835
X601988.CH.EQUITY,0,1.38777878078145e-17,0,0.436256952214392,0,0,0,0,0,0.262796939196977,0,0,0,0,0,0.107439843516551,0,0.224524236852067,0.166959475472402,0,0,0,0,0,0,0,0.128433626174901,0,0,0,0,0,0,0,0,0,0,-0.611765448030765,0,0,0,0,0.0363325414617567,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.161367604343195,0,0,0,0,0,0.122124840577739,0,0,0,0,0.210885220966969,0,0,0,0,0,0,0,0,0,0.106492835333418,0,0,0,0,0,0,0,0,0.30890580292175,0.0476917372669419,-0.0369643518452929,0,0,0,0,0,0,0.0592923896016549,0,0,0,0,0,0,0,0,0,0.0205438647695512
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.176816739994215,0,0,0,0.0507472906355893,0,-8.67361737988404e-19,0,0,0.117589072740113,0,0.031849379097066,0,0,0,0,0,0.0868931618898164,0,0,0,0.144373857806219,0,0.0438499778827323,0,0,0,0,0,0,0,0,0,0.313534066211072,0.07105533917536,0,0,0,0,0,0,-2.71050543121376e-20,0,0.0121046269045441
X601628.CH.EQUITY,0,0,0,0,0,0.372536053236352,0,0,0,0,-0.131283251126767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087496750491867,-0.0242524131643262,0,0,0.0687401241966537,0,0,0,0.0264396548295249,0,0,0,0,0.0367876432205196,0,0,0.118391175337234,0.144678027462878,0,0.0967488217181446,0,-0.00430467474574639,0,0,1.73472347597681e-18,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600937964524509,0,-0.148037541423547,0.0317915620517836,0,0,0,0,0,-0.40688646047777,0.777670184788915,0.149323313511483,0,0.619339609393723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088944887438209,0,0,0
X601658.CH.Equity,0,0.0984728020819079,0,0.165598968603209,0,0,0,0,0,0,-0.0535690684347001,0,0,0,0,0,0,0,0.0216236833989917,0.326012527666006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958074473085032,0.193502837007881,0,0,0,-0.0324932375758392,0,0,0,8.67361737988404e-19,0.0281883891276941,0,0,0
