,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,-2.77555756156289e-17,0,0,0,-0.137601669280345,0,0,0,0,0,0,0,0,0,0,-0.097715029854531,0.434734757380545,0,0.688276885213916,0,0.0393178520434351,0,-0.127707847789756,0,0,-0.0822687834307113,0,0.103751828181498,0,0,0,0,-0.135509134348467,0,-0.339563005399672,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0.113159715463555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307966576571845,0,0,0,0,0,0,0,0,0,0.114201108257151,0,0,0,0,0,0,0.472241469097796,0,0,0,0,0,0,0,0,0,0.0916500297893055,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.794841232123688,0.0150442239904745,0.0319250930990546,0.0094374051610364,0,0,0,0,0,0,0,0,0,0,0,0.0387057546018549,0,0,0,0,0,0,0,0,0,0,0,0,0.0864064017588982,0.0325531102316653,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0049721545566473,0,0,0.0441333173185399,0,0,0.0402057708821057,0,0,0
X601288.CH.EQUITY,0,0,0.920377478917877,0,0,0,-0.0678036544478005,0,0,0,0,0,0,0,0,0,0,0.11611440700903,0,0,0,0,0,0,0,-0.0147996970596078,0.0589121124585342,0,0,0,0,0,0,0,0,0,0,-0.103993839215824,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484016180103005
X601988.CH.EQUITY,0.0537891158515479,0,0,0,0,0,0,0,0,0,0,0,1.25367769385272,0,0,0,0,0,0,-0.220659670481013,0,0,0,0,0,0,0.0642960691413582,0,-0.11984233602256,0,0,0,-0.130218629023925,0,0,-0.200138605286467,0,0,0,0,0,0.00904312013399736,0,0.0232038332248446,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.386078427224037,0,0,0,0,0,0.0082261201089847,-4.33680868994202e-19,0,0,0,0,0,0.132671563745757,0,0,0,0,0,0,0,0,0,0,0.189960623629776,0,0.016567351020479,0,0,0,0.175114154547875,0,0,0,0,0,0,0,0,0,0,0.0212515950572428,0,0,0,0,0,0.0102660442370822,0.00744002066591801
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.915294656638593,0,0,0,0,0,0,0,0,0,0,0.101120563996224,0,0,0,0,0,0,0,-0.113478276478467,0,0,0,0,0,0.0798176239815427,0,0,-0.0832855788040544,0,-0.0584782699744272,0,0,-2.71050543121376e-20,0.0165209104440945,0,0.0366589618938946,0,0,0.059146105207309
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.385393246265379,0.0892023750358991,0,0.0206533672290915,0,0,0,0,0,0,0,0,0.0135960976690234,0,0,-0.210921654773687,0,0,0,0,0.0195167140276434,0,0.206070328298459,0,0,0.153465666324685,0,0,0,0,0,0,0,0,0,0,0,0.419799022947138,0,0.0183640217680811,0,0.0345740280395334,0.13851248512127
X5.HK.EQUITY,0,0,0,0,0,0,-0.0176962394424666,0,0,0,0,0,-0.0535151264494659,0,0.362311783223164,0,0,0,0,0,0,0.10628851470046,0,0,0.516329164064575,0.0111970014242613,0,0,0,0.202785599870937,0,0.0453970708868677,0,0,0,0,0,0,-0.379030571333186,0,0,0.11027797295619,0,-6.93889390390723e-18,-0.0827233466714601,0,0,0,0,0,0.152802783831004
X388.HK.EQUITY,0,0,0,0,0,0,0.242523633573534,0.0250194978124335,0,0,0,0,0,0,0,0,0,0,-0.256082355278055,0,0,0,0,0,0,0.410465819306695,0,0.0189052843510298,0,0.0605783162646176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224249667515299,0.0120390959576814,0,0.0776279796581399,0,-0.230036791060066,-0.0588133517984963
