,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0.0323996571826921,0,0,0,0.395013414687065,0,0,0,0,0,0,0,0,0,0,-0.115198095748056,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.23135212907427,0,0,0.160307458340105,0,0,0,-0.0517980191727655,0.270132620688303,0,0,0,0,0,0,0,0,0,0,0.0972730044016705,-0.165427098873073,0,0,0.0521980915563248,0
X601939.CH.EQUITY,0.199890358253689,0,0,0.35663177596741,0,0,0,0,0,0,0,0.0640568639206844,0,0.18373942489433,0,0,0,-0.117586374233752,0,0,0,0.0562486560476296,0,0,0,0.207471986211646,0,0,0,0,-0.113437376795144,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152134301863786,0,0,0,3.46944695195361e-18,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.286642364673909,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0501755964319226,0,0.0471959156875145,0,0,0,0,0,0.107928791770413,0,0,0,0.075789047507011,0,0,0.0899353837398105,0,0,0,0,0,0,0,0,0,0,0,0.118454292448483,0,0,0,0,0.138307662593622,0,0,0,0
X601288.CH.EQUITY,0,0.632062833884734,0,0,0.16027553393401,0,0,0,0,0,0.0134978112352023,0,0,0.0166213767535208,0,0,0,0,0,0,0,0.122975176096193,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113457331739867,0,0,0,0,0,-0.0428035021329282,0
X601988.CH.EQUITY,0.135843157041236,0.115977222711313,0,0.211697833405927,0,0,0,0,0,0.311245367349923,0,0,0,0,0,0.220555742344403,0,0.129314632235922,0,0,0.0570658288961512,0,0,0,0,0,0,0.138017811545043,0,0,0,0,0,0,0,0,0,0,-0.584414559920093,0,0,0,0,0,0,0,0,0,0,0.055313493565685,0
X600036.CH.EQUITY,0,0.205887444868208,0,0,0,0,0,0,0.154247623440394,0,0,0,0.137546372113892,0,0,0,0,0,0,0,0,0,0.0854981691528663,0,0,0,0,0,0,0,0,-0.012434825522227,0.00380377657118827,0,0.306070813893089,0,0,0,0,0,0.0582727259282229,0,0,0,0,0,0.0189440399286083,0,0.0659117638592345,-0.0209714092571419,0
X1299.HK.EQUITY,0,0,0,0,0,0.051452495322614,0,0,0,0,0,0.168917904824946,0,0.0290203606694066,0.0583424943661151,0,0.29316854585601,0,0,0,0,0,0,0,0.03362605205014,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.332588727741937,0,0,0,0,0.000416622219335538,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131945833566393,0,-0.137287193629815,0,0,0,-0.00960429052742347,0,0,-0.39282724577844,0.794277669733181,0,0.577407973778385,0,0,0.188426911731799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110724099095874,0,0,0,0
X601628.CH.EQUITY,0,0,0.0625176089407197,0,0,0.227949771560352,0,0,0,0,-0.189824848400165,0,0,0,0,0,0,0,0,0,0,0,0.0750211031730728,0.170282920837682,-6.93889390390723e-18,0,0,0,0.211082262379048,0,0,0,0,0,0,0.0866535074220056,0,0,0,0,0,0.159251667219294,0,0,0,-0.0295974607120209,0,0,0,0,0.108744296775343
X601658.CH.Equity,0,0.0718907585970816,0,0.100881047494798,0.0396034907863069,0,0,0,0,0,-0.032222024131718,0,0,0,0,0,0,0,0,0.267327575803572,0.188586042654931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289458005313766,0,0.0959396149138016,0,-0.13411059954875,0,0,-0.0791378722890634,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.187406962777181,0.0493788963666807,0,0,0,0,0,-0.0366843012235237,0,0,0,0,0,0,3.46944695195361e-18,0,0.478418317476431,0,3.46944695195361e-18,0,0,0.0351281506947381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921741858845027,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.290087925555059,0.000195550933719594,0,0.0559331198249192,0,0,0,0,0,0,0.0508271048499366,0,0,0,0,0.0153699665093088,0,0,0,0,0,0.102785670416008,-0.00806209505566691,0,0,0,0,0,0,0.282851323385881,0.129384479488147,0,0.0527933292036478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0597286639692152,0,0,0,0.16746851073716,0,0,0,0.0163565772319239,0,4.33680868994202e-19,0,0.033588626924638,0,0,0,0,0,0,0.0196342965188375,0.213707197234115,0,0,0,0,0,0,0,0.312023137350966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144688358866905,0,0
X600000.CH.EQUITY,0,0,0.0943812570314994,0.170458349849259,0,0,0,0,0,0,0,0,0.231059335202393,0,0,0,0,0,0,0,0.00154660038694542,0.0300187098387985,0,0,0,0.138189589674825,0,0,0.123363351907397,0,0,-0.0444866943937496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677828845034972,0.0216770685332921,0,0
X000002.CH.EQUITY,0,0,0.0918469062491566,0,0,0,0,0,0,0,0.0150170296888335,0,0,0,0,0,0,0,0,0,0.115813158812138,0,0,0,-0.0297964104405186,0,0,0,0,0,0.333482385715604,0.2581816518864,0.228078843101184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0187318113554623,0,0,0,0,0,0,0.432581691143342,0,0,0.105644355932189,0,0,0.0600621130787243,0,0,0,0,0,0,0,0.144932168007623,0,0.0730455726558631,0.0243900448835713,0,0,0,0,0,0.0359978593536321,0,0,0.0511874783944552,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.252371999108936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181780672181826,0,0.0175670465951454,0,0,0,0,0,0,0,0,0.0124681115153287,0,0,0,0.396972039739086,0,0,0,0.157931283534129,-0.095031331009245,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0796406804219956,-0.0436200934984311,0,0,0,0,0,0,0.214295566352586,0,0,0,0,0,-0.0494810889796688,-0.0841230823689312,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.109789713558163,0,0,0.50186181282476,0,0,-0.0222602488596278,0,0,0,0.0487242698890702,-0.0499448613646518,0,0,-0.000675318939235537,0,0.0550162578887855,0,0
