,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0193150710049786,0,0.164865453567851,0,0,0.110453585526307,0,0.246169877648889,0,0,0,0,0,0.189955498648661,0,0,0,0,0,0,0,0,0,0,0,0,0.0424188507757427,0,0.137891791890422,0,0,0,0,0,0,0.0288791466937955,0,0,0,0,0,0,0,0,0,0,0.0491281630981581,0,0.00615136335566601,0
X601318.CH.EQUITY,0.127350944533941,0,0,0,0,0,0,0,0.309005465599155,0,0,0,0,0,0,0,0.3080092400798,0,0.0389564668032924,0,0,0,0,0,0,0,0,0.00858772634245771,0,0.0151623298476519,-0.0962278912497448,0,0,0,0,0.0605408304828891,0,0,0,0,0.128768510454342,0,0,0.0695532935110432,0,0,0.0201956017186752,0,0,0.0411397325203518,0
X601939.CH.EQUITY,0.269215293874872,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.413716162621893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19190659681846,0,0,0.108132825071785,0,0,0.00678125942950902,0,0,0,0,0.00386109697493799,0,0,0,0
X601288.CH.EQUITY,0.352865990787861,0,-8.67361737988404e-19,0,0,0.499112795905382,0.00610933932156955,0,0,0,0,0.0100996404699978,0,0,0.0387724999476807,0,1.38777878078145e-17,0,0,0,0,-0.0328503643271164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194877196132739,0,0,0,0,0.0900532507060144,0,0,0.00901556859681439,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0733734383066004,0,0,0,0,0.428692678649344,0,0.186951834910907,0,0,0,0,0,0,0,0.596749738221359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338369710690439,0,-0.20691299231674,0,0,0,0,0,0,0,0,0,-0.232660424225529,0.107038518901413
X601988.CH.EQUITY,0,0.0659492741247396,0,0,0,0,0,0,0.0804571410683787,0,0,0,0,0.0117661758972143,0,0,0,0.219523186041061,0.127636785010494,0,0,0,0,0.298474926891725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138607254382347,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.138265334063388,0,0.0105550445473184,0,0.302254011879475,0,0,0,0,0.145948796235521,0,0,0,0,0,0,0,0,0,0,0.0740950089063743,0,0.111698637558869,0,0.120579095677514,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0658893784223391,0.0674774561971443,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.138199616276666,0,0,0,0,-6.93889390390723e-18,0,0,0.375926864530699,0,0,0,0.178681851543178,0.225349828222337,0,0,0,0,0,0.0107611450086262,0,0,0.278205450406727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497822876079337,0,0,0,0
X601628.CH.EQUITY,0.389599500493037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124214001961409,0.110024555218977,0,0,0,0,0,0.142415660923954,0,-0.0222459600994796,0,0,0,0,0.216679727103981,0,0,0.129658704276759,0,-0.0279303457834958,0,0,0,0,0.0495832819200952,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.303489047221914,0,0,0,0,0,0.205215578175146,0,0,-0.240713430918356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600815289824237,-0.0975919388342763,0,0,0,0,0,-0.0270298890055123,0,0,0,0.749725308286265,0,0,0,0,-0.0866233033036344,0.621595009893884,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719090131148151,0,0,0,0,0,0,0,0,0,0.138303674654454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631761490740454,0,0,-2.77555756156289e-17,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0351967218228902,0,0,0,0.436438185993937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221572582665132,0,0,0,0.062284975879851,0,0,0,0,0.417784844792751,0.000245812953178091,0,0,0,0,0,0,0,0.0739429199160343,0,0,0.144611530997885,0,0,0,0,-0.216378157888221,0,0,0.104701084541005,-0.0466347573919297
X000002.CH.EQUITY,0,0,0,0.126563228186831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323541603093792,0,0,0,0.568427218044467,0,0,0,0,0.0174978764701092,0,0,0.0968366314663932,0,0,0,-0.0668866369623729,0,0,0,0,0,0,0,0.0353473483456662
