,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.13217924195924,0,0,0,0,0,0,0.315062563056682,0.136375755946985,0,0,-0.212668778855921,0,0,0,0,0,0.257089032590669,0,0,0,0,0,0,0.241106719890273,0,0,0,0.115342202661772,0,0,0,0,0,0,0,0,0,0,0.111254580591077,0,0,-0.0726299440321621,0,-0.0378130445564701,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.144901093516498,0,0,0,0.25067819190726,0,-0.063609058762816,0.146697311941647,0,0,0,0,0,0.0821286165720647,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.122326027796634,0,0,0,0,0,0,-0.251936074242494,0.307788628871451,0,0.121745366526107,0.037707250406658,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.499238041166594,0,0,0,0,0.168667448972924,0,0,0,0,0,0,0.033803521319026,0,0.0125955064616669,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367562047424844,0,-0.155851385568439,0.0833454862653327,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.448740557316834,0,0.165844487471239,0,0.158432809390318,0.0587604873292251,0,0.0457621745919318,0,0,0,0,0,0.0190959180470575,0,0,0,0,0,0,0,0,0,0,0,0,0.0642943200182043,0,0,0,0,0,0,0.0381917048267213,0,0,0,0.108239399643489,0.1604613457588,0,0,0.0190491924499296,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0975310620584176,0.0213094568939798,0.0761696169406529,0,0,0,0,-0.238675706119989,0,0.15822155235456,0,0,0,0,0,0,0.496811624587353,-0.157961997853303,0.152563599439912,0,-0.0582153768103936,0,0,0,0,-0.036249418457623,0,0,0,0,0,0,-0.0403508405272104,-0.0586910817171538,0,0,0,0.0930697938889965,0,0,0,0,0.183308494652426,0,0,0,0,0,0.332522653204986
X601988.CH.EQUITY,0,0,0.139943792366563,0.299352024452025,0.0377875645789099,0,0,0.0912348991901774,0,0.124856750748798,0.266644908600426,0,-0.0102873845425402,-0.374080968952278,0,0,0,0,0,0,0,0,0,0.0397353307094909,0,0,0,-0.0360909626025357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117362362021142,0,0,0,0,0.075875830315103
X600036.CH.EQUITY,0,0.328484719904141,0,0,0,0,0,0,0.0115205469785867,0,0,0.0924728141345662,0.301526053131193,0,0.0104754501512732,0,0,0,0,0,0,0,0,0.232610958614395,0,0,0,0,0,0,0,0.0646822125495466,0,0,0,0,0,0,0,0,0.0413147080477743,0,0,0,0,0,0.000750594830723303,0,0,0
X601628.CH.EQUITY,0.124430974426422,0.214741720391636,0,0,0,0,0,0,0,0.0228177755836055,0,0,0,0,0,0,0,-0.164952085921159,0,0,0,0.0645756424321825,0,0,0,0,0,0.0324065738070981,0,0,0,0,0,0.118101846970804,0,0,0,0,0,0,0.0527592448644205,0,0,0,0,0.247635570793844,0,-0.0352118354646868,0.0229471579561055,0.104970278572742
X1299.HK.EQUITY,0,0,0,0,0,-0.0318229404665986,0.212596231532106,0,0,0.06080281384142,0,-0.0381013248046514,-0.0856725488189705,0,0,-1.38777878078145e-17,0.349578042997413,0.231565378575507,0,0,0.108372711268057,0,0,0.0580739580095142,0,0,0.144251561203321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545070980125304,0,0,-0.100933925815142,0,0,0,0,0,0
X601166.CH.EQUITY,0.227253618364411,0,0,0,0,0.156512494730738,0.159926687463068,0.0376614693559988,0,0,0,0,0.0186966095438566,0,0.3833300369879,0,0,0,0,0,0,0,0,0,0,-0.142417080128658,0,0,0,0,0,0.356920544299637,0,0.212444523690494,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0
X601328.CH.EQUITY,0,0.0822418364281892,0,0,0.0928739476223999,0.0337865628390964,0,0,0,0.0126534399386654,0,0.0872125812915847,0,0,0,0,0,0,0,0.231493435939705,-0.14424531925194,0.0552733084169867,0.239117301768544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291878221829179,0,0.172599874196664,0,0,0,-0.00922543479081311,0,0,0,0
X600000.CH.EQUITY,0,0.0792804704895834,0,0,0,0,0.241555011686624,0,-0.00257198066588051,0,0.389170761681197,0,0.0600207044020049,0,0,0,0,0,0,0,0,0,0.0763737115069689,0,0,0,0,0.0920908258919556,-0.0244899552119288,0,0,0.0265758001866291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503378168989485,0,3.46944695195361e-18,0,0
X000001.CH.EQUITY,0,0,0,-0.0726016441333017,0,0,0.131700052762085,0,0,0.0489672468571812,0,0,0,-0.0791813620116847,-0.0073073642258182,0,0,0.0251540310239998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163327356381739,-0.0643140556530401,0,0.123281681938692,-0.335267729030199,0,0,0.291296340604613,0,0,0,0,0,0,-0.0928760516266356,0.42840974787203,0.325932130779829,0,-0.0532679590978187
X000002.CH.EQUITY,-0.18339857507511,-0.245891384612133,0,0,0,-6.93889390390723e-18,0,0,-0.00363356714845628,0,0,0,0,0,0,0,0,0,0,0.451686048907804,0,-0.166084566024159,0,0,0,0,0,0,0,0.142170393690649,0,0.207076812642105,-0.022181391670773,0.109188625649761,0,0,0,0,0,0.060099026124369,0,0,0,0,0.166584895946462,-0.00355182751405482,0,0.261114241285947,0,0.136938294881162
X601601.CH.EQUITY,0,0.0226537298744547,0,0,0,-0.205096318585575,0,0.227661817892781,0,0.184030746159219,0,0,0,0,0,0,0.287847260062297,0,0,0,0.125350834294882,0,0.117748600379355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167770920997018,0,0,0,0,0,0,0,0,0,0.0336332107601299,0
X16.HK.EQUITY,0,0,0,0.110919631247459,0,0,0,0,0.0336151924549264,0,0,0,0,0,0,0,0.08465787092092,1.38777878078145e-17,0,0,0,0,0,0.462832648052788,0,0,0.106540608498287,0,-1.73472347597681e-18,0.0387506568673846,0,-0.0376217819935089,0,0,0,0,0,0,0,0,0,0,0.163307346906952,0,0,0,0,0,0.266150552466451,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0.229681836000477,0,0,0,0,-0.0219721704858691,0,0.0411556837410255,0,0,-0.0475600004911996,0,-0.0216394177655587,0,0,0,0,0,0,0,0,0,0.119243149178197,0,0,-0.0865167676520485,0,0,0,-0.280849500104732,0,0,0,0.110729874698927,0.42352765931001,0,0,0,0,0,0,-0.0876610074578744
X11.HK.EQUITY,0.285168437282311,0,0,0,0.0950052987724736,0,0,0,0.228495620721084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523307503605478,0,-0.0194630552359324,0.0475983219667767,-0.203450121168504,0,0,0,0,0,0,0,0.054207700650015,0,0,-0.0482629346980063,0,0,0,0,0,0,-0.0553762523251458,0,-0.012447353891632,-0.105724533842423,-0.0782574818856623
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14905893110454,0,-0.154582513752183,0,0,0,0,0,0,0,0,0,-0.0537431039584689,0,0,0.435663476104723,0,0,0,0,0.131175351927156,0,0,0,0.159618558981297,0,0,0,0,0,0
X601998.CH.EQUITY,0.0574707754530603,0,0,0,0.0176678279452186,0,0,0,0,0,0.147294422941841,0,0,0,0,0,0,0,0,0,0,0,0.0970951116736187,0,0.081662450255871,-0.0860942952233607,0,0,0,0.117922942767008,0.0741978538641054,0,0,-0.0605314720287708,0,0,0,0,0,0,0.105183616558442,0.0854579014208027,0,0.253310769607992,0,0,-0.128895333784727,0,0,-0.010716012641902
X267.HK.EQUITY,0.0692086106542,0,0,0,0,0,0,0.105869535350489,0.0419082202103333,0,0,0,0.0227498956705738,-0.0976961559709513,0,0,0,0.551314835174384,0,0,0,0.00861031739806574,0,0,0,0,0,0,0,0,0,0.0982016201729429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14162727063003,0.223594012977698
X688.HK.EQUITY,0,0,0,0,0,-0.168047453574054,0,0,0,0,0,0,0,0.157667806938363,0,0,0.453417730458287,0,0,0.196795335250154,0,0,0,0.0264681910048559,0,0,0.168658097151774,0,0,0,0,0,-0.0562449760945718,0,0,0,0,6.93889390390723e-18,0,0.0816880984426615,0,0,0,0,0.179024878818491,-0.235045246603546,-3.46944695195361e-18,0,0,0
