,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.111067988072687,0,0.0506085003054089,0,0,0,-0.0758091914809806,0,0,0,0.48255612501497,0,0,0,-0.0724044178191287,0,0,0,0,0,0,0,0,0,0,0,0,0.056766808982569,0,0,0,0,0,0,0,0.0897092271417677,0,0,0,0,0,0.218745254226744,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900187,0.0184560690546912,0,0,0,0,0,-0.0788865483042439,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0
X601939.CH.EQUITY,0.328700285546385,0,0,0.292478363359754,0,0.0892497240333475,0,-0.0475376025241265,0,0,0,0,0,0,0.136762820033197,0.0323167572154164,0,0,0,0,0,0,0,0.0719083695747242,0,0,0,0,0,0,0,-0.0111854258325044,0,0,0,0,-0.10855843849483,0,0,0.333890952991972,0,0,0,0,0,0,-0.0403666994593781,0,0,0.0117969604450466,0
X601288.CH.EQUITY,0.371793454164599,0,0.124109049513933,0,0,0.235346363938646,0,0,0.11176751278509,0,0,0,0,0,0,0,0.0645913018996778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110249010353368,0,0,0,0,0,0,0,0,0.177075319731509,0,0
X5.HK.EQUITY,0,0,0.0436496482669208,0.246172072510203,0,0.113715206990182,0,-0.40120217105311,0,0,0,0,0.100723802334296,0,0,0,0,-0.0126151334251995,0,0,0.408895326052282,0,0,0,0,0.515504919937912,0,0,0,0,0.0183656908593718,0,0,0.111301247299752,0,0,0,0,0,0,0,0,0,0,-0.216408735034644,0.0199545070845788,0.118909047316664,0,0,0,0
X601988.CH.EQUITY,0.19026445745727,0,0.216664883913241,6.93889390390723e-18,0,0,0,0,0.150375375690073,0,0.0704142808158667,0.187706844212074,0,-0.292378127252285,0,0,0,0,0,0,0,0,0,0.180359825134849,0,0,0,0.0926733392579688,0,0,-0.0460636205878274,0,0,0,0,0,0.0456215083859356,0,0,0,0,0,0,0.0507006441512607,0.0377487408120319,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.108605729271558,-0.0512693815411542,0,0.255985067603479,0,-0.0451056947762811,0.0108245026209666,0,0.346767229916766,0,0.244807320795746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767277564397067,0,0,0.0831241892289243,0,0,-8.67361737988404e-19,0.123692879839458,0,0.0386079448335805,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.243585669615268,0.25178365891443,0,0,0.121806968229426,0,0,0,0,0.032243565883501,0,0,0,0,0,0.0351405720007549,0,0.0676543050488543,0,0,-0.164627377729911,0,0,0,0,0,0,0.191099161185695,0,0,-0.278984714111582,0,0,0,0,0,-0.10816593102703,0,0,0,0,0,0.0383670321724759,0,-0.0895368910153482,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0704005737546304,0,0,0,0,0,0,0,0.324455639055636,0,0,0,0,0,0,0,-0.0613794383544571,0,0,0,0,0,0.0183841214746977,0,0,0,-0.194509253458178,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0265827394930675,0,0,0,0.447801021795628,0,0,0,0,0,0,0,8.67361737988404e-19,0.247133833805411,0,0,0,0,0,0,0,0,0,0,0,0,0.0484461887782821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177314764145737,0.00864050225752325,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.529350054173932,0,0,0,0,0,0,0,0,0.183208961738539,0,0,0,0,0,0,0,0,0,0,0.044655923164705,0,0,0,0,0,0,0.127617174828212,0,0.0357338194287209,0,0.0783946262456226,0,0,0,0,0,-0.0316457263830395,0.0176538011802579
X600000.CH.EQUITY,0,0,0,0,0,0,0.159134720573225,0,0,0,0,0.435998648618144,0,0,0.0120920592193009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806775332650474,0,0,-0.0395592414433246,0,0,0,0.0434998593311623,0,0,0,0,0,0,0,0,0,0,0,0.0470207282023949,0,0.169054406011135,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337653519245617,0.031378632819135,-0.159330069458557,0,-0.00852264195561182,0,0.205924792344787,0,0.000835665472862793,0,0,-0.16891150580201,0.293349490873973,0,0,0,0,0.11388173030259,0,3.46944695195361e-18,0,0,0.103774945954696,0,0,0.0264055821400672,0.0399535578007103,0,0,0,0,-6.93889390390723e-18,-0.0228050336917813
X000001.CH.EQUITY,0,0.100870105334279,0.0925156546432452,0,0,0,0.0291945505139181,0,-0.00221028176339935,0,0.212822010590021,0,0,0,0,0.0105063641231577,0,0,0,0,0.178181303125113,0,0,0,0,0,0.195815820097643,0,0,0.0862782121870343,0,0,-0.224499941266402,0,0.103789845541886,0.0358121519952545,-0.114749338811127,0,0,0,0,0,0,0,0,0,0,0.286943796053571,0,0,-0.0125840975985325
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.255046508734976,0,0.270757631479921,0,0,0,0,0,0,0,0,0,0,0,0.373124511730869,0,0,0,0.054429305558007,0.00940719760111864,0,0.190678658662865,0,0,0,0,0,0,0.0584114595624274,8.67361737988404e-19,-0.0471044523800251,0.182748399495945,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.307656275055466,0,0,0,0,0,-0.082212856716354,-0.0440703425474631,0,0,0,0,0,0,0.0741218074479478,0,0,0,0,0,0,0,0.331370211261733,0.027015767624593,0,0,0,0,0.128562349402053,0.302942947776577,0,-0.0535394302575658,0,0,0,0,0,0.088049287986449,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,-0.0188147270744222,0,0,0.0807282276833106,0,0,0,0,0.0808963533197826,0,0,0.156483162402301,0,0.307424838749201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.292717311978371,0,0,0,0.336405581767239,0,0,0,0,0,0,0,0,-0.143663364737594,0
