,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.129053699646713,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109412021812948,0,0.501022792407632,0.390483806507889,0.0378662139328011,-0.216545964741342,0,0,0.170360818875477,0,-0.0766794378660561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018880671384882,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.240940899384986,0,0,0,-0.0853774312152305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.19885155895409,0.0271443267688932,0.0136433560603364,0,0,0,0.218770306321371,0,0.182017756321004,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0
X601939.CH.EQUITY,0,0,0,0.839232117171531,0,0,0,0,0,0.0163940782461668,0,0,-0.0558572605393528,0,0,0,0.0383743677305372,0.129398841306478,4.33680868994202e-19,0,0,0.00265662540851117,0,0,0,0,0.0312135738219632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071627512564562,0,0,0.00658032378579227,0
X601288.CH.EQUITY,0,0,0.908506864193319,0,-0.0890238209022298,0,0,0,0,0,0,0,0,0,0,0.031328501664807,0,0,0.12191440946504,0,0,0,0,0,0,0,0.0451614485312007,0.0298742250578613,0,0,0,0,0,0,0,0.0184982657990251,0,0,0,-0.0254486235846551,-0.0780140602628273,0,0,0,0,0.00664558454739517,0,0,0,0,-0.0535003575934916
X601628.CH.EQUITY,0.0141525103119693,0,0,3.46944695195361e-18,0,0,0,0,0,0.24198057107957,0,0.229425521920667,0,0,0,0,0,0,0,0.0906735937640632,0,0,0,0,0,0,-0.129429630722976,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.478648070339935,0,0,0,0,0,0,0,0.0127789703876139,0.300972432076796,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.327154211334962,0,0,0,0,0.0665159456066542,0,0,0,0,0,0,0,0.14948902186389,0.134032011641856,0,0,0,0,0,0,0,0,0,0,0.126443799515585,0.147856588647783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532581224574315,0,-0.0113107129290318,0,0.0068504104200824,0,0
X601988.CH.EQUITY,0,0,3.46944695195361e-18,0.0028444791546969,-0.136626130614204,0.0795893076063157,0,0.0507720839771791,0,0,0,-0.021838702433766,0,0,0,-0.000942480710503783,0,0,0,0,-0.0422794721671163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10878361039358,0,0,0,0,0,0,0,0,1.05214643321983,0
X1299.HK.EQUITY,0,0,0,0,0.142264123794369,0,0,0,0,0,0,0,0.0300074942584438,0,0,0,0,0,0,0,0,0,0,-0.11524817310297,0.13000779041224,0,0,0.0717689853826723,0,0,0.173585218268178,0.334313997724503,0,0,0,0,0,0,0,0,0,0,0.140966896790629,0,0,0,0.0763592438883179,0,0.000356270438048232,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144356647669098,0,0,-0.196549481891912,0,4.33680868994202e-19,0,0,0,0.0242390304519494,-0.0197618121185842,0.22373407388885,0.484009657722738,0,0,0,0,0,0,0,0,0,-0.0671374676809752,0.0601252932897415,0,0,0,0,0,0.0574394100728165,0,-0.167089623134922,0,0.0630709965642227,0,0.120406704819693
X388.HK.EQUITY,0,0,0,0,0.254553109836105,0,0,0.0284084399218151,0.049627703530518,0,0,0,0,0,0,0,0,-0.252423683373843,0,0,0.166181325377606,0,0,0,0.447202476945063,0.197795631924361,0,0,0,0,0.116721328705987,0,0,0,0,0,0,0,0,0,0,-0.0413973157319587,0,0,0,0,0,0,-0.147378718480017,0,0
