,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.394561825573307,0.0290021398152819,0,0,0,0,0,0,0,0.226512884655834,0,0,0,0,0,0,0,0,0.108265083529338,0,0,0,0,0,0.0667162996235632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570981032833698,0,0,0.00123781367146247,0,0,0,-0.131389269592248,0
X601939.CH.EQUITY,0.450685771375784,0,0,0.146980287774162,0,0,0,0,0,0,0.146370870424999,0,0,0,-0.0772930855929189,0,0,0,0,0,0,0,0,0,0,0.187581953869452,0,0,0,0,-0.0204768477639361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00746497303506423,0.0773742461150131,0.00243761710676393,0
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295767093131116,0.0947944328793627,0,0,0.17531847085965,0,0,0,0,0,0,0,0,0.189294046880468,0,0,0,0,0,0,0,0.047341996814959,0,0,0,0,0,0,0,0,0,0,0,0.123179711807476,0,0,0,0,0,0,0,0,0.000568638993486024,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.379616098284585,0,0,0,0,0,0.24384237139562,0,0,0,0,0,0.227727235066007,0,0.128942463313686,0,0,0,0,0,0,0,0,0,0.063064566860019,0,6.93889390390723e-18,0,0,0,0,0,0,-0.490015139264382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315614631599845
X600036.CH.EQUITY,0,0.065634193331978,0,0,0,0,0,0,0,0,0,0.165084668956408,0,0,0,0,0,0,0,0.245371359370569,0,0.0119903099318093,0,0,0,0,0,0,0,0,0,0.322947481604614,0,0,0,0,0,0,0,0,0.0833489421677612,0.0375355447800575,0,0.096423061731948,0,0,0,0.0470263738809302,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.177715626751535,0,0,0,0.135920680914752,0.0267879504529496,0.0365318588197171,0.245459722081436,0.0572854204271881,0,0.0268401863155495,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228239293255847,0,0,0,0,0,0,0.076848601028782,0,1.73472347597681e-18,-0.167089627362451,0.0627443843637917
X601658.CH.Equity,0,0,0,-1.38777878078145e-17,0.30178335975799,0,0,0,0,0,0,0,0,0.238283825649246,0,0,0,0,0,0,0.22673103152588,0,0,0,0,0,0,0,0.0711482170554003,0,0,0,0,0,0,0,0.00586749219465532,0.11265509415801,0,0,0,0,0,0,0,0,0,0,0,0.230682363967108,0,0
X601328.CH.EQUITY,0.403397163405932,0,0,0.205339627925179,0,0,0,0,0,0,0,0,0,0,0,0.152091122887874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246858744141668,0,0,0.0472485784130098,0,0,0,0,0,0,0,0,0,0,0,0.0390454834362076,0,0,0.00865264183982748,0,0,0.0459026288991692,0
