,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.26575906568824,0.0561025878169985,0.00215293388930318,-0.0128187011746252,0,0.460863261933389,0,0,0,0.0545845169331324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903450158874129,0.032967601874146,0,0,0,0,0,0,0,0,0,0,0.0856149249287972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.241622645473853,0,0,0,0,0,0.103160240243487,0,0,0,0.0601606661768911,0,0.0310566055519409,0,0,0,0,0,0.177517350997351,0,0,0,0,0,0,0,0,0,0,0,0.0437338364387705,0,0,0,0,0.109902305199333,0,0,0,0,0,0,0.0269656957506168,0,0,0,0,0,0,0.102049892460009
X601939.CH.EQUITY,0.365688402124546,0.203243867982066,0,0,0,0.0259794728646194,0,0.266206703397502,0,0,0,0,0,0,0,0,0.0822020229206521,0,0,0,0,-0.204052436627512,0,0,0,0,0,0,0.0193865380037204,0,0,0,0.197803515439161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172782027512466,0,0.069078761142747
X600036.CH.EQUITY,0,0,0,0,0,0.02868523130859,0.163119167891484,0.0520411889354827,0,0,0,-0.148846176464052,0.168949058735211,0,0,0.0659766309574271,0,0,0,0.149421633564092,0,0,0,0,0,0.0691173160340327,0.251594540719822,0,0.0195392128990406,0.0398450200083614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406934576729953,0,0.0347521558231557
X601288.CH.EQUITY,0,0,0.0210503096875545,0,0,0.0857602046991448,0,0.471323801113629,0,0,-0.0902915426913314,0.145102516398381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375928057180093,0,0,0,0.032995733475159,0,0,0,0,0,0,0,0,0,0,0,0.0731875002767058,0,0,0,0.0520661937847744,0,0,-0.0233004632860006
X601628.CH.EQUITY,0.0889481965069354,0,0,0,0.0457914575188458,0,0,0,0,0,0,0.0493996021517568,-0.0773266024641422,0,0,-0.229047292563957,0,0,0,0,0,0,0,0,0,0,-0.0201453927073228,0,0,0,0,0,0,0.105086489107436,0.602978643299434,0,0,0,0,0.00273762133035408,0,0,0,0,0,0,0,0,0,0,-0.00188892060289554,0.189158673548179
X1299.HK.EQUITY,0,0,-0.207153969662833,0,0,0,0,0,0,0,0.106522492792735,0,0,0,0,0,0,0,0,0.0197793757071537,0,0,0.112592782732184,0,0,0,0,0,0,0,0,0,0.171602148284657,0,0,0,0,0,0.0932089568188502,0.157454497874626,0.0652001135435503,0,0.296067546997896,0,0,0,0,0.298618170498073,0,0,0,0
X601988.CH.EQUITY,0.0403722880300368,0,0.0903207196640048,0,0.358124155506232,0,0,0,0,0,0,0,0.209608440530598,0,0,0,0.150789945798069,0,0.0179607355712415,0,0,0,0.00951808425508984,0,0,0.0265975818931193,0,0,0,0,0.125465679899281,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.10644041501449,0,0,0,0,0,0,0,0,0,0,0,-0.120719423673468,0,0,0,0,0,0,0.229037333181539,0,0.179646361198703,0.130640746273581,0,0,0,0,0,0,-0.0101436316488311,0,0.0782216397358996,0,0,0,0,0,0.217089310906778,0.0671259975389319,0,-0.0392139207565296,0.247165674750392,0,0.00721148170594647,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.0570931001238157,-0.0105960589092217,0,0,0,0,0.0785737633550892,0.111084114595423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186769404558957,0.0800112027451725,0.414124684486118,0,0,0,0,0,0.0105217461135688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824897670756252
X388.HK.EQUITY,0,0,-0.0776193995755214,-0.120899189763704,0,-0.0444246503617134,0.386027657646541,0,0,0,0,0,0,0,-0.13295467131837,0,0,0,0,-0.15544300819693,0,0.40667724178566,0.154273381756984,0,0,0,0,0.105894334408217,0,0,0,0,-0.207747041595471,0,0,0,0,0,0,0,-0.0317344671669307,0.148626045674803,0,0,0,0,0,0,0,0,-0.107839876266311,0
X601658.CH.Equity,0,0,0,0,0.255251455548838,0.0625008193006628,-0.0803614073910774,0.236876801349836,0,0.214324655840446,0,0,0.142667886419709,0,0,0.0218510009234472,0.41420643696739,0,0,0,0,0.270091987372856,0,0,0,0,0,0,0,0,0,-0.313937604998226,-0.0229345553750923,0,0,0,0,0,0,0.0164063943750579,0,0,0,0,0,0,0,0,0,-0.327995744503993,0,0
