,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.359261115060072,0,0.308148819375302,0,0,0,0,0,0.047533240884385,0,0,0,0,0.0512357143538095,0,0,0,0,0,-0.0444763359147903,0,0,0,0,0,0,0.0432707641346976,0,0,0,0,0,0,0,0,0,0,0,0,0.0897187586198631,0,0,1.38777878078145e-17,0,0,0.0585075202328051,0,0,0,0,0
X601318.CH.EQUITY,0.0723367111371601,0,0,0,0,0,0,0,0.190474843654281,0,0,0,0,0,0,0,0.233486696314175,0,0,0,0,0,0,-6.93889390390723e-18,0.0451062640580856,0,0,0,0,0,-0.0890160903829122,0.101481721493112,0,0.0485068336070931,0.143629465623684,-8.67361737988404e-19,0.16470580514539,0,0,0,0.0526541469165431,0,0,0,0,0,0,0,0.096910896141109,0,0,0
X601939.CH.EQUITY,0,0,0,0.332384991947762,0,0.0707214930661446,0,0,0,0,0,0,0.438377572224961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0569211957657452,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.353907678947998,0,0.00622246913555211,0,0,0.497580568465889,0.00351536090935524,0,0,0,0,0.01050438581193,0,0,0.0407690450464358,0,0,0,0,0,0,-0.0321791818097462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165039402095165,0,0,0,0,0.0955164542821268,0,0,0.00716641724053328,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046406040574506,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0778417331224736,0.0450723818716675,0,0,0.698001283590208,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.411053196545659,0,0.0593289977069891,0,0,0,0,0,0.0419202126760832,0,0,0.00822438731759714,0,0,0,0,0,0.082015926149827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162670066963304,0,0,0,0.0267136079933246,0,0,0,0,0,0,0,0,0,0,0.207375926109536,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.335508984579164,-0.0199011755303489,0,0,0,0,3.46944695195361e-18,0,0,0.469884946178928,0,0,0,0,0,0,0,0,0,0,0.0528182395275155,0,0,0,0.0767187599824066,0,0,0,0,0,0.0186617300800965,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0707279155834894,0,0,0.407920002383773,0,0,0.150854790047825,0,0,0.0781104011892693,0,0,0,0,0,0,-0.0287505343147787,0.39982690605854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.114739837644364,0,0,0,0,0.122776544691661,0,0,0,0,0,0.148874488142254,-1.38777878078145e-17,0,0,0,0,-0.0360869839642014,0,0,0.0723479257273634,0,0,0,0,0,0,0,0.220479041039242,0,0,0,0,0,0,0,0.00717668206935358,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.161626828302509,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.021647398601991,0,0,0,-0.52355577057087,0.227153889844119,0,0.185883470489589,-0.273462864149269,0,0,0,0,0,0,0,0,1.05645268533624,0,0,0,0,0,0,0.189481454750005,0,0,0,-0.118145225265556,0,0.0394574271181033,0,0,0,-1.14411016038232,0.018127756703213,0,0,0.915496338358143,0,-0.207664032104836,0,0,-0.00301342468993121,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.501748725485219,0,0,0,0,0,0,0,0,0,0,0.0827953875261926,0,0,0,0,0,0,0,0,0.0439722665667974,0,0,0,0,0,0,0,0.0181849829756584,0.184219177035947,0.119259544459213,4.33680868994202e-19,0,0,0,0.0418603363997111,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.330938615485758,0,0,0,0,0,0,0,0,0,0.141696836677737,0,0,0,0,0,0,0,0,0.131517015226427,0,0,0.0148930628821095,0.244727217172711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132528530781235,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0394840877089658,0,0,0,0.459187696833696,0,0,0,0,0,0.149459394355961,0,0,0,0.039499083498344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343320509557831,0,0,0,0,0,0.131844836835193,0,0.0725460192081627,0,0,0.133948396047804,0,0,0.0317825631729871
X000002.CH.EQUITY,0.21512764308881,0,0,0,0,0,0,0,0,0.00465307740074686,0.0273106559736014,0.0103966336838829,0,0,0,0,0,0,0.0296706123132095,0,0,0,0,0,0,0,0,0,0,0,0.519367887744877,0.0118977627358032,0,0,0,0,0,0,0.20014988413668,0,0,0,0,0,0,-0.184299394247181,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0.0253525343427679,0.188114995398925,0,0.0421874182473282,0.152647489050034,0,0,0,0,0,0,0,0.00265553219354516,0,0,0,0,0,0,0.307204925577718,0,0,0,0.00504937802838642,0.0180274393056225,0,0,0.172893300530074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0544506704769507,0,0,0,0,0,-0.131846656222439,0,0,0,0,0.176479742562743,0,0,0,0,0,0,0,0.314553650789144,0,0,0,0.0328000081345194,0,0,0,0,0,0.173499757330901,0,0.0488147448851277,0,-0.0777345735417796,0,0,0,0,0,0.125733176779026,0,0,0,0,0,0.167973201653727,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.230910343823397,0,-0.144979517831405,0,0,0,0,0,0.0109232474514888,0,0,0,0,0.105483248905384,0,0,0,0,0.0837032824882133,0.0480070650577743,0,0,0,0.254744010217029,0,0,0,0,-0.0343982829704438,0,0.256501431761372,0,0.0909788220639121,0,0,0,0,0,0,0.153771021062267,0,0,0.0316565586558712,0,0,0
X11.HK.EQUITY,0,0,0,0.0796449008811249,0.0036289095028262,0,0,0.23871096398392,0,0,0,0,0,0,0.0644644498499398,1.73472347597681e-18,0,0,0,0,0,0,0.427244476993108,0,0,0,0,0,0.0725225697701082,-0.0391271050008017,0,0.0450702885643199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178438207977158
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.143095266661056,0.397639479432134,0,0,0.0450393974958469,0,0.0943952773555282,0.0766890484452994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00691511570093438,0,0,0,0,0,0.209543875909945,0.0898332366465821,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20994331845768,0,0,0,-0.0713768472907439,0,0,0,0,0,0,0.179709608922866,0,0,0,0,0,0,0,0,-0.0991527857478028,0,0.081679830527319,0,0.60932569201845,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.00623438385097336
X688.HK.EQUITY,0,0,0,0.0141336628812366,0,0,0,0,0.169624574794149,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67445610484486,0,0,0,-0.0210706816415207,0,0,0,0,0,0,0,0,0.146382134309617,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229495314461935,0,0.139763210774706,0,0.4355094392651,0,0.0925269116744283,0,0,0.040255208923613,0,0.0130112506652484,0,0,0,0,0.165082746920277,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0575283312786327,0,0.024887462314574,0.0561746077559727,0,0.370529908462634,0,0,0,0,0,0,0,0.0918207415595955,0,0,0.0800564429194951,0,0,0.117801650235149,0,0,0,0,0,0,0,0,0,0,0.0408926241853078,0,0.0632458298541161,0,0,0,0.09418267985259,0,0,0
X600016.CH.EQUITY,0,0,0,0.0343006838409646,0,0,0,0,0,0,0.468563738700948,0.0285321344575116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462478714190124,0,0,0,0,0,0,0.26811956496189,0,0,0,0,0,0.153191519188283,0,0,0,0,0,0,0,0,0,0
