,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0178431593275826,0,0.00611432759157366,0,-8.67361737988404e-19,0,0,0,0,0,0.466491863150919,0,0,0,-0.0967788539607961,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0504072133991593,0,0,0,0,0,0.0621769303386606,0,0,0.0893455699883549,0,0,0,0,0.209535744434878,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.111963974964682,0,0,0.290661997782852,0,0.225577093857291,0,-0.0426617417095071,0,0,0.0460654761903023,0,0,0,0.113567823250314,0,0,0,0,0,0,0,0.0803915871116924,0,0,-0.00607370284270441,0,0,0,0,0,0,0,0,0,0,0,-0.116467994491015,0,0.384089102465403,0,-0.0510684505459741,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.322221896870451,0,0.251025345433506,0,0.121242734725188,0.264211695512871,0,0,0,-0.190560338308372,0,0,0,0,0,0,0,0,0,0.0585758224815773,0,0,0,-0.179564331004219,0,0,4.33680868994202e-19,0,0,0,0,0,0.00156041285129344,0,-0.0838270844506878,0,0,0,0,0.136860464473013,-0.00701766264848963,0,0,0,0,0,0,0,0,0,0,-0.0196054562611101
X5.HK.EQUITY,0,0,0.0379734029057069,0.20709908230548,0,0.145182376975452,0,-0.359511995467487,0,0,0,0,0.0653287133236581,0,0,0,0,0,0,0,0,0.388112159582497,0,0,0,0.453099468285135,0,0,0,0,0,0,0.0710299836224806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186294006789931,-0.0894905249728907,0,0,0
X601988.CH.EQUITY,0.223587062620383,0.084946001021704,0.327283277556788,0,0,0,0,0,0.116290018967407,0,0,0.145516378951109,0,-0.225180774600082,0,0,0,-0.110894353195381,0,0,0,0,0,0.143270676246143,0.0805634009465343,0,0,0.133251131969699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323433751137026,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718785685638066,0,0,-0.0225495690523043,0,0.0286327575092936,0,0,0,0.312753086545,0,0.126976903506364,0,0,0,0,0,0.151994984112102,0,0,0,0,0,0,0,0,0,0.0419372598136309,0,0,0,0,0.10167183124838,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0741768036539612,0.225185806862647,0,0,0.142547496543454,0.00283257685010144,0,0,0,0,0.0700021363579346,0,0,0,0,0,0,0.0298942507166322,0,0,0,-0.156957876453745,0,0,0,0,0,0.154089109592689,0,0,-0.117342323221832,0,0,0,0,0,0,-0.113804063742416,0,0,0,0,0.145373557827241,0,0,0,0,6.93889390390723e-18,0,0,0,0.12061039494056
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107305196511178,-0.0263078142951911,0,0,0,0,0,0,0,0.233452886152819,0,0,0,0,0,0.0663916560253444,-0.033881980452438,0,0,0,0,0.218418114051418,0,0,0,-0.184762736939187,0,0,0,0,0,0,0,0,-0.0831811967615291,0,1.0842021724855e-19
X601166.CH.EQUITY,0,0,0.116155785399102,0,0,0,0.380036724642494,0,0,0,0,0,0,0,0.0418291844443508,1.0842021724855e-19,0,0,0,0.0969666466310375,-0.00247360134640059,0,0,0.0813169351727509,0,0,0,0,0.222920655823415,0,0,0,0,0,0,0,0,0,0,0,0,0.15938709223935,0,0,0,0.0323929708282517,0,0,0,0,0,0.0706986855114855
X601328.CH.EQUITY,0,0,0,0,0,0.0414540072200653,0,0,0,0,0,0,0.557388210330466,0,0,0,0,0,0,0,0,0,0.215395284267747,0,4.33680868994202e-19,0,0,0,0.0306206628291837,0,0,0,0,0.0264653280660826,0,0,0,0,0,0.109341054364775,0.00982463834143115,0,0,0,0.0118882356147251,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0406544456383319,0,0,0,0,0.27978391384581,-0.0290195762111755,0,0,0,0.316584583787561,0,0,0.0923739458619697,0,0,0,0,0,0,0,0,-0.106714307974857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137592483540488,0.0662637221423775,0.0679778557697306,0,0,0,0,0
X000002.CH.EQUITY,0.0292466080734198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389614619550747,0.00822116685451318,0.0647463018748308,0.117912906597917,0,0,0,0,0,0.0568620589944956,0,0,-0.187316440570302,0.443104874786467,0.0776525476764584,0,0,0,0.15229310173401,0.00596384351033432,0,0,-0.0224792193024366,0,0.068426308489164,0,0,0,0,0,0,0,0.151553524089741,0,0.0571607973335378
X000001.CH.EQUITY,0,0.0461173857714361,0.0480881826605185,0,0,0,0.172758849074611,0,0,0,0.172477195855827,0,0,0,0,0,0,0,0,0.131832022602589,0,0.00339321915272749,0,0.0686792002691008,0,0,0.155155568361437,0,0,0,0,0,0,-0.141704460950343,0,0,0,-0.187590408421316,0,0,0,0,0,0,0,0,0.21855928143838,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.292076259019175,-0.012144550212606,0.270594043790769,0,0,0,0,0,0,0.0169747168146054,0,0,0,0,0,0.231309681416872,0,0,0.00393278363896902,0.174523122007102,0,0.251745919373056,0,0,0,0,0,0,0,0,0,0.0919088878929889,0,0,0,0,0,0,0,0,0,0,0,0
