,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.102723660351559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404548105488531,0.375499948859291,0.00763459747141713,0,0,0,-0.0832385399861142,0,0,0.27477976497236,0,0,0,-0.289703337456247,0,0,0,0,0,0,0.0289111600067736,0,0,0,0,0,-0.289002936438171,0,0.0689384170674499,0
X601318.CH.EQUITY,0,0,0,0,0,0.185644009953535,0,0,0,0,0,0,0,0,0,0,0,0.0532199487152397,0.0939353621098084,0,0,0,0,0,0,0,0,0.0199549474211488,0,0.0687502677908277,0.00416758173208047,0,0,0,0,0,0,0.232605276501998,0,0,0,0,0,0,0,0,0.0759764401390574,0,0,0.217929728170683,0,0.105664709252582
X601939.CH.EQUITY,0,0.0032374502631229,0,0.813507618923807,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0312675270845254,0.123247768445316,-3.46944695195361e-18,0.025576125335741,0,0,0,0,0,0,0,0.0262657388859651,0,0,0,0,0.0300278223806881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143435550917725,0,0,0.011727762546978
X601288.CH.EQUITY,0,0,0.88318080482159,0,-0.115936920563863,0,0,0,0,0,0,0,0,0,0,0.0459206031665593,0.0407272436392699,0,0.157908146438894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120035871686291,-0.108585540774532,0,0,0,0,0,0,0,0,-0.0355793717923273,0,0.0176372984770215,0
X601628.CH.EQUITY,-0.0105326111450755,0,0,0,0,0,0,0,0,0.0395579382244896,0,0.408236251690061,0,0,0,0,-0.02981543924174,0,0,0,0,0.12534768109319,0,0,0,0,0,0,0,0,0,0,0,0,0.485408713268344,-0.127015825450503,0,0,0,0,0,0,0,0,0.0103198195303384,0.087265846664604,0,0,0,0,0,0.0902286503866986
X600036.CH.EQUITY,0,0,0.38756970302016,0,0,0,0,0,0.00873220526815972,0,0,0,0,0,0,0,0.122234379569775,0,0,0.00563909383267591,0.0203087211347829,0,0,0,0,0,0.191206635642187,0,0,0,0,0.168400197954022,0,0,0,0,0,0,0,0,0,0,0,0.0250187576545952,0,-0.00890247187758202,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,-3.46944695195361e-18,-0.0682091078501239,0.128622720824748,0,0,0,0,-0.0388018166947852,-0.0669328329104353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110263369526843,0,0,0,0,0,0,0,0,-0.036238907754262,1.06249929297243,0.0224885919016865,0
X1299.HK.EQUITY,0,0,0,0,0.238575696619924,0,0,0,0,0.199871997366733,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219005358571519,0.0574548319511425,0,0.411228395369568,0.192619312658494,0,0.115976476522303,0.167341284559696,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.0941906742527211,0.078463941121567,0,0,0,0,0,-0.0377959458987873,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357166999802347,0.28346025624823,0,0,0,0,0,0,0,-0.223707716091237,0,0,0,0,0,0,0,0,0.0331716875500196,0,0,0,0,0.365859620490083,0,0,-0.0325690048294653
X388.HK.EQUITY,0,0,0,0,0.284776182384313,0,0,0,0.105543228696179,0,0,0,0,0,0,0.0939898668845594,0,-0.391671783974394,0,0,0,0,0.278340061456806,0,0.206984592904176,0,0,0,0,0,0.00377611406151731,0,0,0,0,0,0,0,0,0,0,0,-0.170585359180581,0,0,0.220773716576736,0,0,0,0,0,0.0685175406627683
