,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.242050181508308,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.045803235351727,0,0,0,0.173821501450199,0,0,0,0,0,0.0887739710469478,0.0454044259661599,0,0.041462079649535,0,0,0,0.270836453040002,0,0,0,0,0,0,0,0,0,0,0,0.127915431255145,-0.164480672210807,0,0.0153150582929261,0,-0.0509375743908636,-0.13491052965563
X601939.CH.EQUITY,0.132094784955045,0,0,0.151316364150356,0,0,0,0,0,0,0,0,0,0.387794255093293,0,0,0,-0.116854971153628,0,0,0,0.0144936713887992,0,0,0,0.234440324609305,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264212263160345,0,0,0,0,0,0,0,0,0.0293545711539975,0.0328083452591528,0,0,0.0729981622161758
X601318.CH.EQUITY,0,0,0,0,0.264564867017258,0.0109360181939691,0,0,0,0,0,0,0,0,0.021736112840099,0,0.0226216588369351,0,0,0,0,0,0.0292390329061835,0,0,0,0,0.0808577007815689,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.396997781814464,0,0,0,0.1454927490385,0,0,0,0,0
X601288.CH.EQUITY,0,0.573810801196009,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.111403260789632,0,0,0,0,0,0,0,0.170313585445559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576912963821459,0,0,0,0,0,0,0,-0.0557917189329617,0.0300528368223871,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.436519858322049,0,0,0,0,0,0.203392166703479,0,0,0,0,0,0.335185980082517,0,0,0,0,0.157244019787814,0,0,0,-0.042205197093266,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.437366850772291,0,-0.0338698269767412,0,0,0.200952879329041,0,0,0,0,0.0183823021942932,0,0,0.378616764211443
X600036.CH.EQUITY,0,0.166597159127318,0,0,0,0,0,0.150406369013974,0,0,0,0,0.205541380754908,0,0,0,0,0,0,0,0,0,0.10645131746026,0,0,0,0,0,0,0,0,0,0,0.282498261377332,0,0,0,0,0,0,0,0.0622737532774519,0,0,0,0,0,0,0.0343397712195373,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.222772349512032,0,0.0438994295133621,0,0,0.187388437474725,0,0,0,0,0,0,0.103678299752664,0.0388096044378821,0,0,0,0.0476838017873042,0,0.0209375384425229,0,0,0,0,0,0,0,0,0,0,0.290795760868748,0,0,0,0.0399980171216979,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.395808152806526,0.0431647295604418,0,0,0,-0.134563490923556,0,0,0,0,0,0,0,0,0,0,0,0,0.0787102489138094,0.0550778043241984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116761246649397,0,0.14044277818149,0,0,0,0,0,0,0,0,-0.00964013349709341,0.0368325519133522
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062964271991091,0.125338798967885,-0.273970773740196,0,0.07861676868762,0,0,0,3.46944695195361e-18,-0.478934073900755,0.89231004020224,0.0339827859946131,0,0.577205637105592,0,0,0,0,0,0,0,0,0.0231892117135062,0,0,0,0,0,0,0,0,0,0.0975089856804464,0,0,0,0,0
X601658.CH.Equity,0,0.0995450051744591,0,0.128328999327418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370764125700972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169134198333501,0.0966426869364437,0,0,0,0,-0.0441755814004706,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.187168347693883,0.0489337256108644,0,0,0,0,0,-0.0365170434133586,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.478042433723075,0,0,0,0.0350661192778281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00924063653137432,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.123785918487171,0.264035634046864,0,0,0,0,0,0,0,0,0.0459350229250904,0,0.0460633278096861,0,0.235962495513442,0,0,0,0,0,0,0.053923036213216,0,0,0,0,0,0,0,0.0712407587092266,0.0755831785244866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349705163594492,0,0,0
X601166.CH.EQUITY,0,0.0141975415725184,0,0.0994840747412455,0,0.12500034596482,0,0,0,0.0314310019391557,0,0,0,0.22110425880986,0.12161171259273,0,0,0,0,0,0.123886339716095,0.031288582811051,0.024847022402862,0,0,0,0,0,0,0.173711095888386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189772112075037,0,0,0
X600000.CH.EQUITY,0,0,0,0.250445587056677,0.0641776416153114,0.129656560731391,0,0,0.0689336490147408,0,0,0.114917665147359,0.136121526180248,0,0,0,0,0,0,0,0,0.026817262651878,0,0,0,0,0,0,0,0.125283415949875,0,-0.00390834408541314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00951548855890441,1.73472347597681e-18,0,0.0155144672834177,0
