,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.148228841673254,0,0,0,0.197931650884084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144043921394728,0,0,0,0,6.93889390390723e-18,0.147421420580698,0,0,0,0.0888961477070288,0,0,0,0,0,0,0.0767767156452794,0,0,0,0.176894614166415,0.00994122132041393,0,0,0,0,0,0,-0.100641000616827,0
X002142.CH.EQUITY,0.265211959837036,0,0,0,0,0,0,0,0.368829510070703,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885427604205568,0,0,0,0,0.0389781179700982,0,0,0,0,0,0.106779584053006,0.0349568211323326,0,0,-0.00388459102719013,0
X600000.CH.EQUITY,0.0496159937755319,0,0,0,0.0928633304255518,0,0,0,0.0529841831204481,0.133998986348633,0,0.198812687591281,0,0.0331463942504745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531088502962968,0,0,0.0922929006657022,0,0,0.164827631777145,0.0142357629948234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0456316907184691,0,0,0,0,0.261118562970619,0.202693555090781,0,0,0,0,0,0.170234294243067,0,0,0,0,0,-0.0354516592305572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256696298446094,0,0,0,0,0,0,0.109159525309387
X600016.CH.EQUITY,0,0,0,0,0,0,0.102698604719124,0.0696165186208308,0.129135133153782,0.149158006557595,0.308370563895026,0,0,0,0.0082440162501907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165577450469255,0,0,0,0.212666763331598,0,0,0,0,0,0.0621064709449901
X600036.CH.EQUITY,0.00724472033294452,0.282358207226473,0,0,0,0,0.19894873837289,0,0,0,0,0,0,0.0666809004962482,0,0,0,0,0,0,0.0989961527796085,0,0,0,0,0.0466933450478225,0,0,0,0,0,0,0,0.0710123396645697,0.272917880311866,0,0,0.00581621652599584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0557639949599092,0,0,0.102196529209343,0,0.43497600177078,0,0.0106301455570647,0.0101703643401923,0,0.0524536715340409,8.67361737988404e-19,0.225381864391416,0,0,0,0,0,0,0,0.0488064825274528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381391765539063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.153061327327954,0,0.461163543033627,0.0440209458303298,0,0.140268964080893,0,0,0,0,0,0,0,0,0.00813145136458948,0.154817845688382,0,0,0,0.0251243920269239,-0.0631150468860553,0,0,0,0.15705591906412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00827658571230047,0,0,0,0,0,-0.0311974540249228,0
X601229.CH.EQUITY,0,0.0727638648289491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250131770946148,0,0,0.252277855761753,0,6.93889390390723e-18,0.0340066815231189,0,0,0,0,0.148393384315652,0,0,0,0,0,0,0.127425156278286,0,0,-0.0179427005745084,0
X601288.CH.EQUITY,0,0,0.192457179643099,0,0.0484354472885928,0,0,0,0,0,0,0.299356301873696,0,0.0885151500788382,0.179834629930589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12379415858128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
