,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.170818947002607,0,0,0,0,0.0410457476218402,0.0253901784828213,0.248707302134834,0,0,0,0,0,0,0,0,0,0,0,0.0711292893749828,0,0,-8.67361737988404e-19,0.156928489694851,0.0255842359279514,0,0,0,0,0,0,0,0,0,-0.109250549546435,0,0,0.278218099643452,0,0.067318972541607,0,0,0,0,0,0.0904491310506426,0.021607443747472,-0.120954300316891,0,-0.179026736577566
X002142.CH.EQUITY,0.241632443933692,0,0,0,0,0.10357969175095,0.0465981410542944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198517990534547,0,0.0323566536438039,0,0.046221079334862,0,0,0,0,0,0,-0.0187950378496474,0,0,0,0,0,0,0,0,0,0,-0.128824882224555,-0.219590717922811
X600000.CH.EQUITY,0.0458039145001709,0,0,0,0.0404476648314233,0.144561139287196,0,0,0,0,0.457223974985684,0,0,0,0,0,0,0,0,0,0.155735614500459,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186479739935961,0,0,0,0,0.0485081884761002,0,0,0,0,0,0,0,0,0,0,0.113880929228789
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.180253436325059,0,0,0,0,0.342305238629737,0,0,0.0624551468610656,0.00141433194098376,0,4.33680868994202e-19,0,0,0,0.0200387790727958,0.118172996619397,0.0176651678111747,0,0,0,0,0,0,0.117607749326232,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00695825795617784,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0833609587271373,0,0,0,0,0.105233335418006,0,0.408082980816748,0,0,0,0,0,0,0,0,0,0,0.0898234158490183,0.0224606187595002,0,0.279549108972564,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0799346816456673,0
X600036.CH.EQUITY,0.210178478603962,0.19375827677308,0.0836146521390435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168934982131718,0,0,0,0,0,0.0518371578271442,0,0.00283977520472005,0.0297566337376435,0,0.19640557089935,0,0.00187494435192145,0.132844165861718,0,0,0,0.0213012803741542,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0
X601166.CH.EQUITY,0.0940975597524644,-6.93889390390723e-18,0,0,0,0.313615496700394,0,0,0,0,0,0.128708686504858,0.0118628463129453,0,0.0988796171223129,0,0,0,0,0,0,0,0.142526264869848,0,0,0.0065189130223754,0,0,0,0,0,3.46944695195361e-18,0.424604888451165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0888803127907432,0.196960195720487,0.409074103467688,0,0,0,0,0,0,0.199156909351391,0,0.0704123614178302,0,0.0142698498458602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14344198619767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728459426440282,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.179130082025227,0,0,0,0,0,0.440761828873597,0,0,0,0.0145455703274974,0,0,0,0,0,0.147010209471153,0,0,0,0,0,0.366556808148456,0,0,0,0,0,0,0.132918292851798,0,0,0,-0.0509390568757122,0,0,0.0153170475304112,-0.0561823693192782,0,0,0,0,-0.03746464670516,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.234134462057378,0,0,0.545522535039756,0,0.107167592059775,0.0647436135511254,0,0,0,0,0.0339858789917863,0,0,0,0.09802904385502,0,0,0,0.0147104192838655,0,0,0,0,0,0,0,0.0364066345199374,0,0,0,0,0,0,0,0,0.0557484524671264,0.0288375713264745,-0.0185129893957494,0,0,0,0.0559628581516554
X601328.CH.EQUITY,0,0.00370108400356061,0.276926995100876,0,0.0568008725110272,0,0.0202860538106373,0.238201268407786,0,0,0,0.0460991751671406,0,0,0.00537281666573711,0.185070901460627,0,0,0,0.0720430699111021,0,0,0.0885242772586948,0,0,0,0,0,0,0,0,0.0907516299426669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145757516094483,0.0551307885317981,0,0,0
X601398.CH.EQUITY,0,0.0461437478503076,0.223401696416396,-6.93889390390723e-18,0,0,0,0,0,0.0371489059706779,0.255248646543762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564249803544155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330715027024954,-0.0824152539832001,0
X601818.CH.EQUITY,0.237918030990117,0,0.10365708536242,0.0532379563359942,0,0,0,0,0,0,0,0,0,0,0,0.26116187512249,0,0,0,0,-0.115248701564359,0,0,0,0,0,0,0,-0.137540847755243,0,0,0.0798689542926035,0,-0.0890301662292963,0,0,-0.0303226496393069,0,0.0558805491641527,0.239955400950331,0,0,0,0,0,0,0,0,0,0,0.0949511900530598
X601939.CH.EQUITY,0.0612308742482153,0,0,0,0,0,0,0.0490427832031732,0.370524908055542,0,0,0.473983687817416,0,0,0.184216682537064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446090605536237,-0.115391937742194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.255514037368774,0,0.123694906954409,0,0,0.171764609807737,0.11361726871604,0.0754746953863063,0,0.133068903207886,0,0,0.0172050010377316,0,0,0,0,0.00453396528069772,0,0,0,0,0,0,0,0,0,0,0,0.135034729148749,0,0,0,-0.320780766415024,0,0,0,0,0,0,0,0.0668229020370357,0.000492841053689164,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.380844345164132,0.269258423806328,0,0,0.0413483671127617,0,0,0,0.0231817727450008,0,0.024768269997787,0,0,0.0581406420745232,0,0,0,-0.036136983376005,0,0,0,0,-0.170034030664504,0,0,0,0,0,0,0,0,0,0,0.0148439872772485,0,0,0.092060025250722,0,0,0.0540131001015539,0,0,0,0,0,0,0,0
