,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.227261850669045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527057902722948,0.0445773570637205,0,0,0,0,0,0,0,0,0,0.323898423931538,0,0,0,0,0,0,0.0591725252754974,0.16016795692645,0,0.121173310101951,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0878690088370587,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.285608792858804,0,-0.0120439309319499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07710316025786,0.0482801832004598,0.254421596031332,0,0.0484331743921337,0,8.67361737988404e-19,0,0,0,0.177034093845922,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,8.67361737988404e-19,0,0,0,0,0,0.287708497547522,0,0.0259877187693094,0.146152458879206,0,0.109284032534506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065262006798836,0,0,0,0.0183337102371229,0.0115447196094575,0,0,0,0,0,0,0,0,0.129896634149885,0,0,0,0,0
X600015.CH.EQUITY,0,0.105973990368215,0,0,0,0,0.214948959792961,0.195148392613341,0,0,-1.73472347597681e-18,0,0,0.190855769391847,0,0,0,0,0,-0.072811103392999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264090019302646,0,0,0,0,0.0406544487003643,0,0.0954529568407352
X600016.CH.EQUITY,0,0,0,0,0,0,0.0979960547138048,0.0479342969498814,0.137817875010317,0.125540258109814,0.328456020909586,0,0,0.00554321363555262,0,0,0,0,0,0,0,0,0,0,0,0.0140753581950375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012006319509452,0,0,0,0.236653223859825,0,0,0,0,0,0.0517638208981229
X600036.CH.EQUITY,0.102353483288761,0.335230769606398,0,0,0,0,0.203916770990059,0,0.0267048560690955,0,0,0,0,0.0319170427857083,0,0,0,0.0744773162799883,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0293247065458563,0,0,0,0.21207393126469,0.0103165765972629,0,0.147313299999851,0,-0.0093372864191428,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.00303498272291736,0,0,0.127020389722868,0.00372159866019465,0.359678240567415,0,0,0.0477135826657489,0.0361354366009139,0.027413022206943,0,0.223987575215174,0,0,0,0.0305423030062149,0,0,0,0.0899065213922497,0,0,0,0,0,0,0,0,0,0,0,0,0.0182010622694438,0.0119802223226619,0,0,0,0,0.0157467044837389,0,0.0541323127954726,0,0,0,0,0,0,0,0,0.0152081297982716,0
X601169.CH.EQUITY,0,0.0629354560786619,0,0.475082081483939,0,0,0,0,0,0,0,0,0,0.100496540939827,0,1.73472347597681e-18,0.091600504577741,0,0,0,0.110438352388573,-0.0272680382327613,0,0,0,0.0625020403883552,0,0,0.0125925443867363,0.22011622550456,0,-0.0165931839769433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.097590068373212,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0598917904336873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288253441235424,0,0,0.28088325741695,0,0,0,0,0,0,0,0.170388896034832,0,0,0,0,0,0,0.147082951336811,0,0,-0.0394592900351865,0.00421699153982845
X601288.CH.EQUITY,0,0,0.189403719032152,0,0.0452650034910238,0,0,0,0,0,0,0.297110177751976,0,0.095349509986102,0.174362494675301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121980223661648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.054863030272511,0,0,0,0,0,0.408308181587887,0,0.208587991767793,0.0934411844276319,0,0,0.0531830943316961,-0.0494152978456905,0,0,-0.00482644492129872,0,0.0981123782909581,0,0,0.160975976997582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179834462918642,0,0,0,0,0,0,0,0,-0.0261041312013516,0
X601398.CH.EQUITY,0,0,-0.0419254720841656,0.04649149263989,0,0.0272941021598966,0,0,0,0,0.0432601526734066,0,0,0.516848883013834,0,0,-0.135049530822261,0,0,0,0,0.0764698756086428,0,0,0,0,0,0,0,0,0,0.114222705806381,0,0,0.0628064545444106,0.0476707128719992,0,0,0,0,0,0.0333054810024313,0,0,0,0,0,0,0,0,-0.0210859610187221,0
X601818.CH.EQUITY,0.0446781255089333,0,0,0,0,0,0.3532130677469,0,0,0.351721849908005,0,0,0,0.0472492228717118,0,0.0237400768653598,0,0,0,0,0,0,0,0,0,0,0.00319842252594004,0.00634742120425813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796999467305798,0,0,-0.0659047837422065,0,0,0,0,0,0,0.0450218981646568
X601939.CH.EQUITY,0,0,0.125093262132177,-2.16840434497101e-19,0.00755435364616168,0,0,0,0,0.23241262685475,0.0463342409625853,0.294713490498516,0,0,0,0.242693080588079,0,0,0,0,0.100883359394858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362970261520323,-0.0444391838129596,-0.0995120367873663,0,0,0,0,0,0,0,0,-0.0292452585013946,0.0970134983237068
X601988.CH.EQUITY,0.178180875592439,0,0,0,0,0,0,0,0,0.378898791937298,0,0,0,0.0314969060417546,0,0,0.363504303767299,0,0,0,0,0.0703434358477323,0,0,0.207562628483749,0,0,0,0,0,0,0,0.0473292337981362,0,0,0,0,0,0,0,-0.614392811728628,0,0.0720315432037488,0,0,0,0,0,0,0,-0.149394311291348,-0.0617429581627301
X601998.CH.EQUITY,0,0,0.209607154391773,0,0,0,0,0.228115707487874,0,0,0.0608878506378283,0,0.0625913350272297,0.301198894573928,0.0697307986079202,0,0,0,0,0.0241785463161125,0.100830787216243,0,0,0,0,0,0,0.0300730167479139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598718057499609,0,0,0,0,0,0,0,0,0,0.0177053750359799
X601658.CH.Equity,0.268263973751259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136056070353575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279968877365287,0,0,0,0,0,0,0,0.164187933766585,0,0,0,0.323452899354603,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.117340724451075,0,0,0,0,0,0,0,0,0,0,0,0,0.333074304556289,0.357030962018921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871686031259337,0.0409094904557463,0.104347522946924,0,0,-0.0281523751658219,-0.169834860718741,0,0,0.116964384671266,0,0,0,0,0,0,0,-0.0302514557305763
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413771830282256,0,0,0.0133794194316869,0,0.0781479021694787,0,0,0,0,0,0,0,0.0788641681027378,0,0,0,0,0,0.244441654774693,0,0,0,0,0,0,0,0.157446030259358,0,0,0,0,0.0537719722108516,0,0
