,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.265721983184533,0.0561287639637191,0.00218622554203566,-0.01282427613007,0,0.460851735437655,0,0,0,0.054639219202211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903305713784561,0.0329365148016484,0,0,0,0,0,0,0,0,0,0,0.0856213267175032,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.241622645473853,0,0,0,0,0,0.103160240243487,0,0,0,0.0601606661768911,0,0.0310566055519409,0,0,0,0,0,0.177517350997351,0,0,0,0,0,0,0,0,0,0,0,0.0437338364387705,0,0,0,0,0.109902305199333,0,0,0,0,0,0,0.0269656957506168,0,0,0,0,0,0.102049892460009
X601939.CH.EQUITY,0.365691378517973,0.203243536997823,0,0,0,0.025980827468808,0,0.266205900301624,0,0,0,0,0,0,0,0,0.0822020439785416,0,0,0,0,-0.204052736891893,0,0,-1.0842021724855e-19,0,0,0,0.0193878733865058,0,0,0,0.197802550797351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172776552580751,0.0690773536133041
X600036.CH.EQUITY,0,0,0,0,0,0.02868523130859,0.163119167891484,0.0520411889354827,0,0,0,-0.148846176464052,0.168949058735211,0,0,0.0659766309574271,0,0,0,0.149421633564092,0,0,0,0,0,0.0691173160340327,0.251594540719822,0,0.0195392128990406,0.0398450200083614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406934576729953,0.0347521558231557
X601288.CH.EQUITY,0,0,0.0210617988356653,0,0,0.0857765141000309,0,0.47135532839954,0,0,-0.0902652084614034,0.145087506183497,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376299122906759,0,0,0,0.0329496535903142,0,0,0,0,0,0,0,0,0,0,0,0.0731925157091503,0,0,0,0.0521067436597518,0,-0.0233160584842376
X601628.CH.EQUITY,0.0941462259982048,0,0,0,0,0,0,0,0,0,0,0.0797086321318809,-0.0707873500582997,0,0,-0.249268782254353,0,0,0,0,0,0,0,0,0,0,-0.0280198998374102,0,0,0,0,0,0,0.0794605393669562,0.636856356570688,0,0,0,0,0.00456539321349132,0,0,0,0,0,0,-0.00650523675466605,0,0.0432857915376913,0,0.189110287170619
X1299.HK.EQUITY,0,0,-0.207147829334048,0,0,0,0,0,0,0,0.106518620168406,8.67361737988404e-19,0,0,0,0,0,0,0,0.0197887392859336,0,0,0.112593966629244,0,0,0,0,0,0,0,0,0,0.171590173027617,0,1.73472347597681e-18,0,0,0,0.0932252705891266,0.157446804211649,0.0651903159760799,0,0.296062723585794,0,0,0,0,0.298619783230096,0,0,0
X601988.CH.EQUITY,0.0403771534329673,0,0.0903293668185995,0,0.35811177679624,0,0,0,0,0,0,0,0.209617758228891,0,0,0,0.150779387607144,0,0.0179502981106743,0,0,0,0.00952197429019912,0,0,0.0265900652211515,0,0,0,0,0.125476518795199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.106429539915055,0,0,0,0,0,0,0,0,0,0,0,-0.120744041074771,0,0,0,0,0,0,0.229016730105466,0,0.179636666479047,0.130636304685873,0,0,0,0,0,0,-0.0101513544031346,0,0.0782469321552978,0,0,0,0,0,0.217103373192301,0.0671397172698443,0,-0.0391912055469159,0.247159844208235,0,0.00723620380936763,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.057092068235648,-0.0105959693346052,0,0,0,0,0.0785740845598508,0.111083905095685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186769448164878,0.0800106369437567,0.414125370241329,0,0,0,0,0,0.0105226784493899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824904279625566
