,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.523636455553249,0.168291674257351,0,0,0,0,0,0,-0.0968260333964993,0.0543936405884526,0,0,-0.0167054497089697,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0122996543878144,0,0,0,0,0,0,0.037335191201393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486559590355223,0.0952646608600919,0
X601939.CH.EQUITY,0.407965553252436,0,0,0.225312638161147,0,0,0,0,0,0,0.053411647045802,0,0,0.0971769239005783,-0.159149584580476,0,0,0,0,0,0,0,0,0,0,0.182823007130691,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0249645008034274,0,0,0.103339041231475,0,0
X601318.CH.EQUITY,0,0,0,-6.93889390390723e-18,0.2059524258561,0,0,0,0,0,0,0,0.133867200040975,0,0.0161119581469333,0,0,0,0,0,0,0.154318583806683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480662921150057,0,0,0,0,0,0,0.190158076239106,0,0,0,0,0
X601288.CH.EQUITY,0.299399597094371,0.0884715980518283,0,0,0.179852438477089,0,0,0,0,0,0,0,0,0.192462541164314,0,0,0,0,0,0.0484203744839933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123782793647378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0
X601988.CH.EQUITY,0,0,0,0.489124848650392,0,0,0,0,0,0.212808024327836,0,0,0,0,0,0.216967040829732,0,0.0896141138813075,0,0,0,0,0,0,0,0,0,0.067803984525274,0,0,0,0,0,0,0,0,0,-0.566195156497532,0,0,0,0,0,0,0.1057264897645,0,0,0,0,0,0.170875138171522
X600036.CH.EQUITY,0,0.0666399052702956,0,0,0,0,0,0,0,0,0,0,0.199002789895738,0,0,-8.67361737988404e-19,0,0.00728239363047106,0,0,0,0.272899735387977,0,0,0,0,0,0,0,0,0,0.282328191646735,0,0,0,0,0,0,0,0,0.0710050330510131,0.0466842230511585,0,0.00573857967029151,0,0,0,0.0990469104252556,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0884330175941187,0,0,0.181933327096102,0,0,0.292751614441457,0,0,0,0,0,0.136798612974679,0,0,0,0,0,0.0907989031282453,0,0,0,0,0,0,0,0,0,0.150483258634078,0,0.0362773108153513,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38729114815879,0,0,-0.238440416025428,0,0,0,0,0,0.347564985712639,0,0,0.748399060666101,-0.0356044570550439,0,0,0.241006671500682,0,0,0,0,0,0.37594420699487,0,0,0,0,0,0,0,0,-0.235627561603433,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0238885357834316,0,0,0,0,0,-0.151358587860322,0,0,0,0,0,0,0,0,0,0.379262717588616,0,0,0,0,0,0,0,0,0,0.0358009511526601,0,0,0,0,0,0,0,0,0.2111668473877,0,0,0,0,0,0,0.179585219437245,0,0,0
X601658.CH.Equity,0,0,0,0.136985891420079,0.209556773343822,0,0,0,0,0,0,0,0,0.132400045648683,0,0,0,0,0,0,0,-0.0621885723272297,0,0,0,0,0,0.0232835439778558,0.109804364730344,0,0,0,0,0,0,0,0.256608717982082,0,0,0,0,0,0,0,0,0,0,0,0.406828862428047,0,0
X601328.CH.EQUITY,0.22934442955083,0,0,0.344359561085392,0,0,0,0,0,0,0,0.0292997598784874,0,0,2.16840434497101e-19,0.143667862451571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796538902352525,0.0255906755748571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105176755244908,0.0650376045574169,0
X388.HK.EQUITY,0,0,0.294531280924311,0,0,0,0,0,0,0,0,0,0,0.0282105325476773,0,0,0.0323877479029331,0,0.0945608918390565,0,0,0,0.0179600008930452,0,0,0,0,0,0,0,0,0,0.0943214218182944,0,0,0,0,0,0,0,0,0,0,0,0,0.0546324200885611,0,0.0114648139393351,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.435007701445255,0,0,0,0,0.0524383095602999,0,0,0,0,0,0,0.0557670732718015,0,0,0,0,0,0,0,0,0,0,0,0.225374805575269,0,0,0,0,0,0,0,0,0,0,0,0,0.0101021917149686,0.0381748154685925,0,0,0.0106835169031147,0.0487713724623019,0.102179497423642,0,0
X600000.CH.EQUITY,0.198808406818663,0.0331506482919089,0,0.13399573586971,0,0,0.0142378574479811,0,0.164826182317492,0,0,0,0,0,0,0,0,0.0496184730801775,0,0.0928608111797873,0.0922950850377052,0,0,0,0,0,0,0,0,0,0,0,0,0.0531075014840286,0,0,0,0,0,0,0,0,0.0529865362632042,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.00400049799270025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714286830267125,0.122978206887407,8.67361737988404e-19,0,0,0,0,0,0,0.151397998838222,0,0,0.394025426169507,0,0,0,0.135869595469473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00516081462462879,0,0,0,0,0,0,0.25713857001009,0,0,0,0,0,0,0.0440211116904003,0,0.298734097288869,0,0.207618103793207,0,0,0.0820517820874044,0.0731335288259595,0,0,0.0139765559532087,0,0,0,6.93889390390723e-18,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0.00798075410080332,0,0.271588589318901,0,0,0,0,0.0732114566510154,0,0,0,0,0,0,0,0.225677754034234,0,0,0,0,0.0384335009576242,0,0,0,0,0,0,0,0.0677037615141414,0,0.295586929153286,0,0,-0.0559654024116823,0.124420527771246,0,-0.107986422784215,0,0,0,0,0.0261487434791925,0,0,0,0,0
X000001.CH.EQUITY,0.0594882585770239,0,0.334491443415639,0,0,0,0,0,0,0,0,0,0,0.160909875207073,0,0,0,0,0,0,0,0,0,-0.0847921791732452,0.145947621254805,0,0,-4.33680868994202e-19,0,0,0,0.252193129177445,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.163202668542197,0
