,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.359261299972227,0,0.308151261596339,0,0,0,0,0,0.047529852327428,0,0,0,0,0.0512316240490256,0,0,0,0,0,-0.044474942502507,0,0,0,0,0,0,0.0432719623925124,0,0,0,0,0,0,0,0,0,0,0,0,0.0897216405808395,0,0,0,0,0,0.0585053757098972,0,-3.46944695195361e-18,0,0
X601318.CH.EQUITY,0.0723367111371601,0,0,0,0,0,0,0,0.190474843654281,0,0,0,0,0,0,0,0.233486696314175,0,0,0,0,0,0,-6.93889390390723e-18,0.0451062640580856,0,0,0,0,0,-0.0890160903829122,0.101481721493112,0,0.0485068336070931,0.143629465623684,-8.67361737988404e-19,0.16470580514539,0,0,0,0.0526541469165431,0,0,0,0,0,0,0,0.096910896141109,0,0
X601939.CH.EQUITY,0,0,0,0.332385743015027,0,0.0707220601772102,0,0,0,0,0,0,0.4383794402889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569178869180058,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.353923428335061,0,0.00622070444946427,0,0,0.497597957142884,0.00357804764958688,0,0,0,0,0.0104870732110215,0,0,0.0407294498195453,0,0,0,0,0,0,-0.0321826679153869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164856963603973,0,0,0,0,0.0954938744907127,0,0,0.00717498850765121,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0464078913573935,0,0,0,0,0,0,0,0,0,0.0778399362650092,0.0450701181161909,0,0,0.698002368710758,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
X601988.CH.EQUITY,0.411020715697195,0,0.0593247775117347,0,0,0,0,0,0.0419100636296223,0,0,0.0082695919069352,0,0,0,0,0,0.0819983429126411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16267150080916,0,0,0,0.0266977877817762,0,0,0,0,0,0,0,0,0,0,0.207398626831748,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.335508984579164,-0.0199011755303489,0,0,0,0,3.46944695195361e-18,0,0,0.469884946178928,0,0,0,0,0,0,0,0,0,0,0.0528182395275155,0,0,0,0.0767187599824066,0,0,0,0,0,0.0186617300800965,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0707250976988749,0,0,0.407917440256249,0,0,0.150851568794385,-2.77555756156289e-17,0,0.0781059519772277,0,0,0,0,0,0,-0.0287497428182048,0.39982930229278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.114739837644364,0,0,0,0,0.122776544691661,0,0,0,0,0,0.148874488142254,-1.38777878078145e-17,0,0,0,0,-0.0360869839642014,0,0,0.0723479257273634,0,0,0,0,0,0,0,0.220479041039242,0,0,0,0,0,0,0,0.00717668206935358,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.161626828302509,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0216561054575787,0,0,0,-0.523538022229561,0.227164919882823,0,0.185883308927208,-0.273456694920778,0,0,0,0,0,0,0,0,1.05643812479206,0,0,0,0,0,0,0.189480172179852,0,0,0,-0.118144988105296,0,0.0394545584833325,0,0,0,-1.14411244786043,0.0181346525173273,0,0,0.915488800080037,0,-0.207666386887588,0,0,-0.00301161952453087,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.501742969025289,0,0,0,0,0,0,0,0,0,0,0.0827700924709282,0,0,0,0,0,0,0,0,0.0439819701070001,0,0,0,0,0,0,0,0.0181740922488235,0.184210018628337,0.119270762307662,0,0,0,0,0.0418937807868482,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.330938615485758,0,0,0,0,0,0,0,0,0,0.141696836677737,0,0,0,0,0,0,0,0,0.131517015226427,0,0,0.0148930628821095,0.244727217172711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132528530781235,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0394847129578601,0,0,0,0.459193885007105,0,0,0,0,0,0.149454673617959,0,0,0,0.0395021859166518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343329733796879,-1.73472347597681e-18,0,0,0,0,0.131838280584601,0,0.072544824272322,0,0,0.133951064021374,0,0.031782849312221
X000002.CH.EQUITY,0.21512764308881,0,0,0,0,0,0,0,0,0.00465307740074686,0.0273106559736014,0.0103966336838829,0,0,0,0,0,0,0.0296706123132095,0,0,0,0,0,0,0,0,0,0,0,0.519367887744877,0.0118977627358032,0,0,0,0,0,0,0.20014988413668,0,0,0,0,0,0,-0.184299394247181,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0.0253581923803745,0.188125600304719,0,0.0421849306061226,0.152646610650436,0,0,0,0,0,0,0,0.00264767474849373,0,0,0,0,0,6.93889390390723e-18,0.307206118362902,0,0,0,0.00504851982291813,0.0180302967679906,0,0,0.172893312312932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0544585954344053,0,0,0,0,0,-0.131849654986092,0,0,0,0,0.176479032362043,0,0,0,0,0,0,0,0.314565648672372,0,0,0,0.0327995836463825,0,0,0,0,0,0.173489068315784,0,0.0487999570875601,0,-0.0777340454673486,0,0,0,0,0,0.125750870182004,0,0,0,0,0,0.167958475161573,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.230910343823397,0,-0.144979517831405,0,0,0,0,0,0.0109232474514888,0,0,0,0,0.105483248905384,0,0,0,0,0.0837032824882133,0.0480070650577743,0,0,0,0.254744010217029,0,0,0,0,-0.0343982829704438,0,0.256501431761372,0,0.0909788220639121,0,0,0,0,0,0,0.153771021062267,0,0,0.0316565586558712,0,0
X11.HK.EQUITY,0,0,0,0.0796831266323574,0.00364324552572301,0,0,0.238744868803143,0,0,0,0,0,0,0.0644587870059282,0,0,0,0,0,0,0,0.427212010692343,0,0,0,0,0,0.0725034638447055,-0.0391371089181777,0,0.0450610512002097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017837003244872
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.143095266661056,0.397639479432134,0,0,0.0450393974958469,0,0.0943952773555282,0.0766890484452994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00691511570093438,0,0,0,0,0,0.209543875909945,0.0898332366465821,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209944092848647,0,0,0,-0.0713798268266322,0,0,0,0,0,0,0.179710299204026,0,0,0,0,0,0,0,0,-0.0991531870622891,0,0.081677105835714,0,0.60932775573933,0,0,0,0,0,0,0,0,0,0.00623119616383502
X688.HK.EQUITY,0,0,0,0.014141988101685,0,0,0,0,0.169621390777561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674459778019367,0,0,0,-0.0210687628310749,-1.38777878078145e-17,0,0,0,0,0,0,0,0.146370336333713,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229495314461935,0,0.139763210774706,0,0.4355094392651,0,0.0925269116744283,0,0,0.040255208923613,0,0.0130112506652484,0,0,0,0,0.165082746920277,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0575441371428861,0,0.0248900420666691,0.0561716711352821,0,0.37052817710496,0,0,0,0,0,0,0,0.0918104984935778,0,0,0.0800538638807949,0,0,0.117831710228066,0,0,0,0,0,0,0,0,0,0,0.0408800777149094,0,0.0632289775922528,0,0,0,0.094180418035111,0,0
X600016.CH.EQUITY,0,0,0,0.0343065366024736,0,0,0,0,0,0,0.468560857440802,0.028526586124521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462440232851083,0,0,0,0,-6.93889390390723e-18,0,0.268117591435068,0,0,0,0,0,0.153199597837623,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.0574435246833961,-0.00762626615083572,0,0,0,0.0858452278669967,0,0,0,0,0,0,0,0,0,-0.139375028472686,0,0,0.165131205137594,0,0,0,0.0594778106734478,0,0.150664222882627,-0.0732276542422576,-0.106386250693852,0.123421184403063,0,0,0,0,0,0.133713343851664,0,0.114584476573622,0,0,0,0.421306513143294,0,0,0,-0.0048129051080457,0,0
X267.HK.EQUITY,0,0,0,0,0,0.0150928941204787,0,0,0,0,0,0.0211317055381815,0.0620191683166133,0,0,0,0,0,0,0,0.111949717829753,0,0.192292892692208,0,0,0,0,0,0.250683990240268,0,0,0.138597558349868,0,0,0.162839214787258,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.26362885615772,0,0,0,0,0,0,0,0,0.146785786196667,0,0.109314392988206,0,0,0,0,0,0,0.137132781247015,0.733302537867232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135042679042482,0,0,0,0,-0.0203646481982716,0
X601066.CH.EQUITY,-0.0322686669893149,0,0,0,0,0,0.0941473966445006,0,0.260529355796322,-0.11893297669139,0,0,0,0.118161315232944,0,0,0,-8.67361737988404e-19,0,0.01161639495298,0,0,0,0,0,0,0,0,0,0,0,0,-0.125203932925412,0,0,0,0.0238864746490961,0.668643147083583,0,0,0,0,0,0,0,0.231862094062224,0,0,0,-0.0616711591105592,0
