,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.137603783363435,0,0,0,0,0,0,0,0,0,0,-0.097717745264284,0.434734895494925,0,0.688276516133317,0,0.0393149236457834,0,-0.127707642867547,0,0,-0.0822681215181944,0,0.103754633032511,0,0,0,0,-0.135509824182171,0,-0.339564172534779,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0.101338963689931,0,0,0,0,0,0,0,0,0,0,0.066006132498667,0,0,0.355209183299026,0,0,0,0,0,0,0,0,0,0.102636254404428,0,0,0,0,0,0,0.198831559245865,0,0,0,0,0,0,0,0,0,0.0248086187873285,0,0,0,0.127133229364335
X601939.CH.EQUITY,0,0,0,0.803163223963673,0.0022729827426472,0.00150857809954273,0.0154934414286275,0,0,0,0,0,0.0107538178393955,0,0,0,0,0,0.0520831931243681,0,0,0,0,0,0,0,0,0,0,0,0,0.0897108899445227,0.0418556279382846,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0320719876928922,0,0,0.0379135214219629,0,0,0.0145013482723469
X601288.CH.EQUITY,0,0,0.883359506582454,0,0,0,-0.0950183214463531,0,0,0,0,0,0,0.0118065184956889,0.0346088890647199,0,0,0.152999523779383,0,0,0,0,0,0,0,-0.0470008161230586,0.0170415136546605,0,0,0,0,0,0,0,0,0,0,-0.153488671881482,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.116706410832766,0,0,0,0,0,1.16076287609686,0,0,0,0,0,0,-0.125294881939657,-0.0110569150771617,0,0,0.0821060987126825,0,0,0.061366625745843,0,0,0,0,0,-0.218651763200816,0,0,-0.252673900299374,0,0,0,0,0,0.0416556747357408,0,0.0878675507840193,0,0,0,0,0,0,0.190019499166727
X600036.CH.EQUITY,0,0,0.390758310361367,0,0,0,0,0,0.0100329060974919,-4.33680868994202e-19,0,0,0,0,0,0.129344770513039,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.192230636884258,0,0.00950907212913519,0,0,0,0.163829700902343,0,0,0,0,0,0,0,0,0,0,0.0208461985056609,0,0,0,0.00613908435027675,0,0.00530210105370162,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0630191804520669,0,0,0.768062145733425,0,0,0,-0.00205670017792463,0.0768615560677804,0,0,0,0,0,0.121209347224049,0,0,0,0,0,0,0,-0.0795618245935038,0,0.0652105457950111,0,0,0,0.00224705058018818,-0.0266154407565269,0,-0.01668752340912,0,0,0,0,0.091941256145818,0.0272093526845629,0,0.0196334229895663,0,0,0.16508162936258
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0811126643962077,-0.0466540138483242,0.131301445241875,0,0,0,0,0,0,0,0,0.140156974497431,0,0,-0.209032606046615,0,0,0,0,0.137214396296698,0,0.336752730203793,0,0,0,0,0,0,0,0,0,0,0,0.074457614115648,0,0,0.447396503089736,0,0,0,0.109041072454728,0.137504883023252
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309962079876158,0,0,0,0,0,0,0.0127732775501545,0,-0.125169462940255,0.386617404735306,0,0.183290192330112,0,0.0863185731681717,0.0825913758743294,0,0,0,0,0,0,0,0,-0.0974807905128286,0,0,0.0376196139535849,0,0.0749652677082256,-0.142732930693986,0,0,0,0,0,-0.246225606930273
X388.HK.EQUITY,0,0,0,0,0,0,0.225191545392756,0,0,0,0,0,0,0,0,0,0,0,-0.216149867679111,0,1.73472347597681e-18,0,0,0,0,0.339465012444207,0,0.059902824691277,0,0.154313469487746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167793712445105,0.0304932987090463,0,0.0563157702337514,0,-0.261664702466659,0
