,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.365226644665743,0.0945647098636102,0,0,0.294862856608845,0,0,0.0426815089000072,-0.0580049825875127,0.0660945766059065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550333830791811,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.449189494644813,0,0,0.154658401470627,0,0,0,0,0,0,0.110034156341495,0,0,0.0456088388722478,-0.114001006476619,0,0,0,0,0,0,0,0,0,0,0.189314193728687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112726222717388,0.0871942398065715,0.0058859216976764
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295776147921065,0.0947587425690637,0,0,0.175343427363139,0,0,0,0,0,2.16840434497101e-19,0,0,0.189311669932661,0,0,0,0,0,0,0,0.0473457015244573,0,0,0,0,0,0,0,0,0,0,0,0.123175500458775,0,0,0,0,0,0,0,0,0.000557025134437462,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.379619645547164,0,0,0,0,0,0.243832889977277,0,0,0,0,0,0.227694402341579,0,0.128952741085969,0,0,0,0,0,0,0,0,0,0.0630884887550796,0,0,0,0,0,0,0,0,-0.490038200641377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315613163505068
X600036.CH.EQUITY,0,0.0656454280298425,0,0,0,0,0,0,0,0,0,0.165132826227895,0,0,0,3.46944695195361e-18,0,0,0,0.245467085505818,0,0.0119742619933291,0,0,0,0,0,0,0,0,0,0.322879678058011,0,0,0,0,0,0,0,0,0.0832941683422733,0.0375692927146924,0,0.0962702040481876,0,0,0,0.0471123127392305,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.136359156000628,0,0,0,0,0,0,0.42442877253431,0,0,0,0,0,0,0,0,0,0,0,0.0332914203543113,0,0,0,0,0,0,0,0,0.172063271723469,0,0,0,0,0,0,0.170660916249337,0,1.73472347597681e-18,0
X601658.CH.Equity,0,0,0,0,0.301794491002975,0,0,0,0,0,0,0,0,0.238269060009728,0,0,0,0,0,0,0.226715378322771,0,0,0,0,0,0,0,0.0711672602724104,0,0,0,0,0,0,0,0.00585589939729098,0.11265437175036,0,0,0,0,0,0,0,0,0,0,0,0.230694003933686,0
