,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.128424496190266,0,0,0,0,0,0,-0.150925438111868,0,0,0,0,0,0,0,0,0,0,-0.122030965691718,0.0764119220538717,0,0.442774753810944,-0.1378812387982,0.563840148498718,0,0,0,-0.0189523882853252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19
X601318.CH.EQUITY,0,0,0,0,0,0.196784903352214,0,0,0,-0.0641896579150703,0,0,0,0.153980261578403,0,0,0,0,0,0,0.0147709959596789,0,0,0,0,0,0,0,0,0,0.150755486898618,0,0,0,0,0.240843215417196,0,0.160490071006344,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0477457159621772,0,0.79575211017795,0,0,0,0,0,0.0469487968808607,0.0303025127094316,0,-0.027612408800677,0.0207890622251404,0,0,0,0.0833876164900281,0,0,0,0,0.00108271303985297,0,0,0,0.0218901299551718,0,0,0,0.0221530775987936,0,0,0,0,0,0,0.0799694784327977,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.938079009041008,0,-0.0936265460971755,0,0,0,0,0,0,0,0,0,0.0324860750639928,0,0,0,0.0265501186500743,0,0,-0.0157303289678044,0,0,0,0,0.0791564540674054,0,0,0,0,0,0,0,0,0.0756267257218662,0,0,0,-0.0447875546169167,0,-0.0792833984472029,0,0,0,0,0,0,0,0,-0.0158676389985511
X601628.CH.EQUITY,0.0108843864771722,0,0,-3.46944695195361e-18,0,0,0,0,0,0.249153421147648,0,0.180304503886248,0,0,0,0,0,0,0,0.208150055421888,0,0,0,0,-2.77555756156289e-17,0,-0.0978648107355141,0,0,0,0,0,0,0,0,0,0,0.350042190927968,0,0,0,0,0,0,0,0.0255686289107019,0,0.271437996296616,0,0,0
X600036.CH.EQUITY,0,0,0,0.329163496492911,0,0,0.00603206604008775,-2.16840434497101e-19,0.036973361552812,0,0,0,0,0,0,0,0.172072675249187,0.0120390619606694,0,0.0250919164866267,0,0,0,0,0,0,0.0363600249880804,0,0.170487156939446,0,0.114704168298575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406049394984754,0,0,0,0.0420036201566513,0,0
X601988.CH.EQUITY,0,0,0,0.0626405737488271,-0.0157010293512031,0,0,0,-0.0379171208657911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716225214057067,0,0,0.0439383983373006,0,0,0,0,0,0,0,-0.0217065894451605,0,0,0,0,0,0,-0.0108822056947143,0,0,0,3.46944695195361e-18,-0.134265009933636,0,0,0.961965302247928,0
X1299.HK.EQUITY,0,0,0,0,0.120077431914147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268582886595644,0,-0.0832811469885056,0,0,0,0,0,0.025312653680735,0,0,0.144365287303537,0.359007242865788,0,0.0206601910489843,0,0,0.0566980088105634,0,0,0,0.0528213087403045,0,0,0,0,0,0.0070995373231348,0,-0.098221068886528
X5.HK.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176412717963701,0,0,0,0,0,0,0,0.196245051131147,0.520408235257539,0,0,0,0,0,0,0,0,0,-0.146565961831733,0.081366907140353,0,0,0,0,0,0.124484187523811,0,0,-0.155276075691096,0.0327318337990304,0,-8.67361737988404e-19
X388.HK.EQUITY,0,0,0,0,0.317163641972978,0,0,0.0249038295042256,0.117849312057929,0,0,0,0,0,0.0319554977648333,0.030748771409996,0,-0.317738887358838,0,0,0,0.326424680505526,0,0,0.197948887565084,0,0,-4.33680868994202e-19,0.0393581182364703,0,0,0,0,0.101515191158748,0,0,0,0,0,0,0,0,0.136502752021018,0,0,0,0,0,-0.239372682332472,0,0
