,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,-1.38777878078145e-17,0.253191790780477,0.0647553260082077,0,0,0,0.342221668287773,0,0,0,0.130556250171512,0,0,0,0.0262887498166054,0,0,0,0,0,0,0,0.119845404957285,0,0.00358973551800279,-0.0118831560940916,0,0,0,0.0349410315991088,0,0,0,0,0,0,0.118740018175771,0,0,0,0,0,0,0,0,0,0,0,-0.0094642963100028,0
X601318.CH.EQUITY,0,0,0.298159287410563,0,0,0,0,0,0.0783613450704255,0,-6.93889390390723e-18,0,0.00308036825966794,0,0.21489903703964,0,0,0,0,0,0.0214546332178883,0,0,0,0,0,0,0,0.0817314261869888,0,0,0,0,0,0,0.0706508832673959,0,0,0,0,0.0875597643061354,0,0,0,0.0405047203974261,0,0,0,0,0,0
X601939.CH.EQUITY,0.390483668947512,0.165935940449503,0,0,0,0,0,0.141399446138865,0,0,0,4.33680868994202e-19,0,0,0,0.127776747315789,0.0648389135995225,0,0,-0.131843204791797,0,0,0.0945236606560761,0,0,0,0,0,0.20928790829995,-0.0571722840373106,0,0,0.241414553834508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.260229705148791,0,0,0,0,0,-0.00383118518087935,0.166328756444987,0,0,0.0561240489350178,0,0.21046166102996,0,0,0,0,0.425760176730544,0,0.0297973550848788,0,0,0,0.018070508755703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0570802322409667
X601288.CH.EQUITY,0,0,0,0,0,0,0.016490133529537,0.49521206980539,0,-0.0831722860113656,0,0.0934699579988383,0,0,0,0,0,0.0216917933236256,0,0,0,0,0,0.122879734447615,0.0638556300201231,0,0,0,0.088176225592905,0,0,0,0.0407029658839568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481394607359834,0,0.0117290137146137,0
X1299.HK.EQUITY,0,0,-0.0476111096815837,0,0,0,0,0,0,0.110373053020447,0,0,0,0,0,0,0,0,0,0,0,0.0369009869194664,0,0,0.133124874611693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136493280003531,0,0.0791994362062949,0.232292143098205,0,0.155189598266614,0,0,0,0,0.238593035430849,0
X601628.CH.EQUITY,0.143303965170038,0,0,0,0,0,0,0,0,0,0,0,-0.0118444311693561,0,0,-0.160985695108548,0,0,0,0.206903636770207,-0.0189104740311961,0,0,0,0,-0.140358767630465,0,0,0,0,0,0,0,0,0.590500940607353,-0.026648644366895,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0527365245361888,-3.46944695195361e-18,0.522239559344362,0,0,0,0,0.0530052334596507,0,0,0.167672015926002,0,0,0,0.0581975671520663,0,0.0728211667666894,0,0,0,0,0,0.107199627459054,0,0,0.0304990335755109,0,0.0473352211489196,0,0,0,0,0,0,0.0599750626329593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.192353668791892,0.118782685166213,0,0,0,0,0,0,-0.0571123308899505,0,0,0,0,0,0,0,0,0,-0.0490069995012727,0,0,-0.0371612058235445,0,0.409714887303779,0,0.140405914960495,0,0,0,0,0,0.00391833691342906,0,0,0,0,0,0,0,0,0.100658448565976,0,0,0,0,0,0.182629015077778,0,0,0
X388.HK.EQUITY,0,0,0,-0.3647911018056,0,0.270273752576968,0,0,0,0,0.0625481050736876,0,0,0,-0.0197118466140731,0,0,0,0.225658626236986,0.345910911225948,0,-0.000899164308955729,0,0,0,0,0,0,0,0,0,0,-0.0810126862538514,0,0,0,0,0,0.173564122355514,0,0,0,0,0,0,0.0752517576587594,-0.018676896146921,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0683254401661885,0.228606987120158,0,0,0.0858159106076351,0,0,0,0,0,0,0,0,0,0.158844819795132,0.0339620786555842,0,0.363079896240549,0,0,0,0,0,0.00575902855728581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,-0.217664157885306,0.0960195436401765,-0.0608284008328704,0.0353201378186837,0.296430849660904,0,0,0.301758767618009,0,-3.46944695195361e-18,0,0,0,0.395151639200962,0,0,0.277225434633991,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.389109753699272,0,0,0,0,0,0.166110383260294,0,0,0,0,0,0,0,0,0,0,-0.0194721366427065,0,-0.0627338794149411
X000001.CH.EQUITY,0,0.161145622865857,0,0.0852909846013704,0,0,0,0.237743613789569,0,0,0.370861885510311,0,0,0,0,-0.0419768492530967,0,0,0,0,0,0,0,0,0.166653075535145,0.298323351063264,0,0,0,0,0,0,-0.321403158503048,0,0,0,0,-0.111303354643188,-0.0468491948894604,0,0,-0.00162745384951147,0,0,0,0,0,-0.0522407940260659,0,0,-0.0613927718290024
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0112927760224836,0,0,0,0,-0.0286722819571968,0,0,0.174767143619826,0.147192738506876,0,0,0,0,0,0,0,0,0,0,0,0.0519353840359318,0,0.296785455861609,0.0489517091564479,0,0,0.0495674575010791,0,0,0,0,0,0.3505769933841,0,0,0,0,0.00216880728273283,0,0
X601601.CH.EQUITY,0,0.520587444852115,0.019416564422701,0,0,0,0,0.152250009996129,0,0,0,0,0.201144276719559,0,0,0,0,0,0,0,0.152579328119509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580916726128098,0,-0.0632458387846693,0,0,0,0,0,0,0,0,0,0,0,0.0115973294732218
X000002.CH.EQUITY,0,-0.0981197056850203,0,0,0,0,0,0,0,-0.137734303482703,0,0.0602530714496947,0,0,0,0,0,0,0,0,0,0,0,0.245436307954429,0,0,-0.0345312903904432,0.14475143176011,0,0,0.427565855143878,-0.0877234900981384,0,0,0,0,0,0,0,0,0,0,0,0.234100556800337,0,0,0,0.0605375193490064,0,0.0278009181887265,0
X601328.CH.EQUITY,0,0,0.0399707741397956,0,0,0,0.0105211644261597,0.0639588740130584,0,0,0,0.183878419686819,0,0,0,0,0,0.289353449895509,0,0,0,0,0.122551242023658,0.0449397882325365,0,0,0,0,0,0,0,0.0323170687805638,0,0,0,0.069312293242009,0,0.116822649467663,0,0,0,0,0,0,0,0,0,0,0,0,0
