,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0193116444881445,0,0.164868148857269,0,0,0.110458023630005,0,0.246173559488785,0,0,0,0,0,0.189957637898218,0,0,0,0,0,0,0,0,0,0,0,0,0.0424176681018267,0,0.137889005718271,0,0,0,0,0,0,0.0288774147275294,0,0,0,0,0,0,0,0,0,0,0.0491247731056647,0,0.0061499026015622,0
X601318.CH.EQUITY,0.127350944533941,0,0,0,0,0,0,0,0.309005465599155,0,0,0,0,0,0,0,0.3080092400798,0,0.0389564668032924,0,0,0,0,0,0,0,0,0.00858772634245771,0,0.0151623298476519,-0.0962278912497448,0,0,0,0,0.0605408304828891,0,0,0,0,0.128768510454342,0,0,0.0695532935110432,0,0,0.0201956017186752,0,0,0.0411397325203518,0
X601939.CH.EQUITY,0.269221490246498,0,0,0,0,0,0,0,0,0,0,0,0,0.413713427767175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191904799178046,0,0,0.10813118521378,0,0,0.00678328519239998,0,0,0,0,0.00385917919341169,0,0,0,0
X601288.CH.EQUITY,0.3528439333483,0,0,0,0,0.499074551088894,0.00599457885721329,0,0,0,0,0.0101412475316531,0,0,0.0388213674442894,0,0,0,0,0,0,-0.0328372499340647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195091491638385,0,0,0,0,0.0901089622070559,0,0,0.0090041244241413,0
X5.HK.EQUITY,0,0,-0.220693012836044,0,0,0,0,0.0112379004801161,0,0,0,0,0.0556329985105686,0,0,0,0,0,0,0,0,0,0.465352291398262,0,0,0,0,0,0.607495368983782,0,0,0,0,0,0,0,0,0.0478679875470246,0,0,0,0,0,0,0,0,0,0,0,-0.297969766006407,-0.15243875226229
X601988.CH.EQUITY,0,0.0659386946679583,0,0,0,0,0,0,0.0804648205077178,0,0,0,0,0.0117748836814415,0,0,0,0.219523486883455,0.127639080703084,0,0,0,0,0.298464620764537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13860954151224,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0818993285446638,0,0,0,0.282130709649048,0,0,0,0,0.190722156427792,0,0,0,0,0,0,0,0,0,0,0.0643405665048558,0,0.177037210821405,0,0.124811199945691,0,0,0,0.0061248299535297,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0643115046550387,0.0169845352495211
X1299.HK.EQUITY,0,0,0,0,0,0,0.138199023671105,0,0,0,0,0,0,0,0.375927438174089,0,0,0,0.178683613106715,0.225347750477677,0,0,0,0,0,0.0107525113587026,0,0,0.278208934785689,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.049781097531185,0,0,0,0
X601628.CH.EQUITY,0.389599500493037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124214001961409,0.110024555218977,0,0,0,0,0,0.142415660923954,0,-0.0222459600994796,0,0,0,0,0.216679727103981,0,0,0.129658704276759,0,-0.0279303457834958,0,0,0,0,0.0495832819200952,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.480752676878091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102900201806147,-0.0496622815060422,0,0,0,0,0,0,0,0,-0.586637889905351,0.502870372182875,0,0,0,0,-0.12953117085505,1.01852774059521,0,1.38777878078145e-17,-0.327087417844332
