,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.121078074640363,0,0,0,0,0,0,0,0,0,0,-0.0395171810998599,0,0.377764752595062,0.805645879411232,0,0.0822953768936694,0,-0.144265798468428,0,0,-0.0647548631873767,0,0.0365148577775938,0,0,0,0,-0.180328072717915,0,-0.110477237313714,-0.336487577993665,0,0,0,0,0,0,0,0,0,-0.0387366081569279
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.196906165524081,0,0,0,-0.0285226683225078,0,0,0,0,0.118784101312901,0,0,0,0,0.253241075485547,0,0,0,0,0,0,0,0,0,0.0869052689140573,0,0,0,0,0,0,0.402528481307079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.806387607185458,0.0267743481192614,0.0571421083142471,0,0,0,0,0,0,0,0,0,0.0296896008383494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431775434846806,0,0,0,0.0434889047124866,0,0,0,0,0,0,0.0467062153677318,0,0,0,0,0.00130344413064944,0,0
X601288.CH.EQUITY,0,0,0.877608569842508,0,0.0806109207238609,0,-0.0903385997213841,0,0,0,0,0,0.0153991187470302,0,0,0,0.0531718995634384,0.118289703138686,0,0,0,0,0,0,0,-0.0920495471933161,0.0109042659057594,0,0,0,0.00808869999229262,0,0,0,0,0,0,-0.14107098159108,0,0,-0.00546004524196235,0,0,0,0,0,0,0,0,-0.0036428616521352,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884456893188856,0,0,0,-0.292793119610647,0,0,0,0,0,0.391338192787509,0,0,0,0,0,0,0,0,-0.24750890019424,0,0,-0.0257352437553654,0,0.0427878190427278,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0897276633314785,0,0,0.0217240873331479,0
X600036.CH.EQUITY,0,0.0454205506217004,0.364023768938768,-1.73472347597681e-18,0,0,0,0,0,-0.00294946876828461,0,0,0,0,0,0.147853625937431,0,0,0,0.0021793435260663,0,0,0,0,0,0,0.202840055014803,0,0.00435488820406071,0,0,0,0.200199137955407,0,0,0,0,0,0,0,0,0,0,0,0.0441664227911871,0,0,0,0,0,0.0523706318506124
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0742375480112074,0.785260942234541,0,0,0,0,0,0,0,0,0,0.115090618087719,0,0,0,0,0,0,0.0155441344250531,0,-0.0674922151969484,0,0,0,0,0.0263163848062672,0.255674095550892,0,0,0,-0.0751106315460716,0,0,0.211999280949113,-0.128745349768185,0.02006643224806,0,0,0.0915847664257084,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0106190262879564,0,0,0,-0.0764589684029911,0,0.0148123794842694,0,0,0,0,0,0,0,0.191698152328864,0,0,-0.256756111738367,0,0,0,0,0.220991674516455,0,0.314448564685925,0,0,0.0507161605766204,0,0,0,0,0,0,0,0.110856799961967,0,0,0,0.383760869043621,0.06534916875033,0,0.0308324801150206,0.0640967470589577,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17410395935965,-0.0315168514592127,-0.0644642217376817,0,0,0,0.169506999085098,0,0.119602140435149,0,0.222098070942336,0,0,0,0,0,0,0,0,0.0536846541333316,0,0,0,0,0,0,0.149228887280334,-0.0731427760615205,0.073938457103125,0,0,0,0,0,0.274366364032873
X388.HK.EQUITY,0,0,0,0,0,0,0.21470324358744,0,0,0,0,0,0,0,0,0,0,0,-0.213624557119253,0,0,0,0,0,0,0.352396625804185,0,0.06551574076561,0,0.123068283211652,0.0237130219447125,0,0,0,0,0,0,0,0,0,0,0,0,0.164366341807422,0,0.0417507127084651,0,0,0.0609399297928944,-0.262622064875993,0
