,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.148228841673254,0,0,0,0.197931650884084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144043921394728,0,0,0,0,6.93889390390723e-18,0.147421420580698,0,0,0,0.0888961477070288,0,0,0,0,0,0,0.0767767156452794,0,0,0,0.176894614166415,0.00994122132041393,0,0,0,0,0,0,-0.100641000616827,0
X002142.CH.EQUITY,0.265211959837036,0,0,0,0,0,0,0,0.368829510070703,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885427604205568,0,0,0,0,0.0389781179700982,0,0,0,0,0,0.106779584053006,0.0349568211323326,0,0,-0.00388459102719013,0
X600000.CH.EQUITY,0.0496172707848795,0,0,0,0.0928653441945533,0,0,0,0.0529859203217279,0.133999787602695,0,0.198801029765551,0,0.0331513335319582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531071227675731,0,0,0.0922943410180789,0,0,0.164828521899189,0.014237977700982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0456324071703683,0,0,0,0,0.26111961448007,0.202689816504225,0,0,0,0,0,0.17023897525336,0,0,0,0,0,-0.035452608319117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256695949182808,0,0,0,0,0,0,0.109159119443248
X600016.CH.EQUITY,0,0,0,0,0,0,0.102699498449878,0.0696154663033151,0.129137603666298,0.149166841363872,0.308364228193078,0,0,0,0.00823746491186507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165594869808331,0,0,0,0.21266539656394,0,0,0,0,0,0.0621118647211915
X600036.CH.EQUITY,0.00729013792314961,0.282332119970406,0,0,0,0,0.19901005521125,0,0,0,0,0,0,0.0666285979618257,0,0,0,0,0,0,0.0990117762867104,0,0,0,8.67361737988404e-19,0.0466746696971335,0,0,0,0,0,0,0,0.0710189658486331,0.272894730419475,0,0,0.00576914292210078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0557644964629141,0,0,0.102181676125574,0,0.434967483269685,0,0.0106225589914583,0.0101659598360175,0,0.0524597527370433,8.67361737988404e-19,0.225400645984577,0,0,0,0,0,0,0,0.0488199940684612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381307393273832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.153051281897529,0,0.461155834928509,0.0440215427986629,0,0.140254082696257,0,0,0,0,0,0,0,0,0.00814513222251605,0.154818571654761,0,0,0,0.0251297269928782,-0.0631155675736351,0,0,0,0.157063228492682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00827526972038627,0,0,0,0,0,-0.0311946318078575,0
X601229.CH.EQUITY,0,0.0727711611020749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25012810227616,0,0,0.252292868955576,0,6.93889390390723e-18,0.0339955307254506,0,0,0,0,0.148390376197356,0,0,0,0,-6.93889390390723e-18,0,0.127422640359334,0,0,-0.0179388450590396,0
X601288.CH.EQUITY,0,0,0.192518134266738,0,0.0484262315673112,0,0,0,0,0,0,0.299455938286151,0,0.0883471695214377,0.179877429182167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123775652891536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
