,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.107464221631081,0,0,0,0,0,0,0.271159468800146,0,0,0,0,0.174494706774969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240061709580868,0,0,0.0206438524064567,0,0,0,0,0,0.237436680259365,0,-0.211601267165982,0,0,0,0,0,-0.0386756225469202,0,0,0.0310631775144696,0,0
X002142.CH.EQUITY,0.187226449202422,0,0,0,0,0,0.186844455338543,0.0169008490896341,0.0173200246285711,0,0,0.0389423132120144,0,0,0,0,0,0,0,0,-0.0271373933326013,0,0,0,0,0,0,0,0.224215395098484,0,0,0,0,0,0,0,0.0679790415687253,0,0,-0.0672502045653731,0,0,0,0,0,0,-0.0390558229923369,0,0,0,0
X600000.CH.EQUITY,0,0.00788091602833465,0,0,0.265092079264206,0.151065877238014,0,0,0.0420088518167251,0,0,0.0738776788260501,0,0,0,0,0,0,0,0,0.0227158427462189,0,0,0.183001624700998,0,0,0,0,0.114868848984476,0,0,0,0,0,0,0.016948800029089,0,0,0,0,0,0,0,0,0,0,0.0192534895022334,0,0,0,0.0981255770423327
X600015.CH.EQUITY,0,0,0,0,0.0937458039213909,0,0,0.430936724873578,0.140627491766065,0,0,0,0,0,0,0,0.0522584931323424,0,0.065276682767048,0,0,0.0306966591489196,0,0,0,-1.73472347597681e-18,0,0.0239274133889113,0,0,0.0252073893908902,0,0,0,0,0,0.00586855684610196,0,0,0,0.05726856209502,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0638835666703792,0,0.351209154619714,0,0,0,0,0.0894394345657912,0,0.155972661640154,0.0181145126148958,0,0,0.195518314956007,0,0,0,0,0.083792100710404,0,0,0,0,0,0,0,0,0,0.152508697336531,0.00749149871957015,0,0,0,0,-0.0558292279803038,0,0,0.0937906572069165,0,0,0,0,0.0298724261450303,0,0,0,0,0,-0.10191359188537,0
X600036.CH.EQUITY,0,0,2.77555756156289e-17,0,0,0,0.0625365424762473,0,0,0.0364996773597039,0,0,0,0,0,0,0,0,0,0,-0.226331277802174,0,0,0.137995891481285,0,0,0,0.0837238513149751,0.528213087648349,-0.187066558000035,0,0,0,0,0,0.282125788757342,0,0,0.0217753294834177,0.188439220119703,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.230744657027834,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.379671602383409,0,0,-0.0629597764276544,0,0,0,0,0,0,0.100274031783757,0,0,0,0,0,0.140459287623584,0.124728490371757,0.0166792327117846,0,0,0,0,0,0,0,0,0,0,0,0,0.0990773967657637,0,0,0,0.268998770080534,-0.174409082170824
X601169.CH.EQUITY,0,0,0,0.862554606612166,0,0,0,0,0,0,0,0,0.162667421599683,0,0,0,0,0.123646177227588,0,0,-0.0660110081589837,0,0,0,0.109393894689737,0,0,0,0,0,0,-0.0254022408367084,-0.427816902206154,0,0,0,-0.131906411631255,0.325661743048739,-0.0122319142410009,0,0,0,0,8.67361737988404e-19,0,0,0.0179578329011158,0,0,0,0.0697411434559233
X601229.CH.EQUITY,0.189838655872014,0.150876726678471,0,0,0.200567911826799,0,0.0414965365603032,0,0,0,0,0,0.137791403546535,0.393826767369289,0,0,0,0,-0.0559732309927221,0,0,0,0,0,0,0,0,0,0,-0.0358716073553995,0,0,-0.110396997302597,0,0,0,0,0,0,0,0,0,0,-0.0192009721881755,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0.396644129483066,0,0,0,0,0,0,0,0.0624891620946265,0,0,0,0,0,0.0485732047209591,0,0,0,0,0,0,0,0,0,0,0.0830834625776849,0.225496919895724,0,0,0,0,0,0,-0.0584912398867406,0,0,0,0,0,0.0850258551647291,0,0,0,0,0,0,0
