,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.109264507837599,0,0.0683075602710207,0,0,0,-0.100240472958016,0,0,0,0.482627998195635,0,0,0,-0.0732390993591123,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0606191319369842,0,0,0,-6.93889390390723e-18,0,0.0202377326839131,0,0.0776460399158511,0,0,0,0,0,0.228729014810526,0,0,0,0,0,0,0,0,0,-0.0302326500604966
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0,0
X601939.CH.EQUITY,0.328703501855562,0,0,0.292470988889014,0,0.0892509080558112,0,-0.0475360975827828,0,0,0,0,0,0,0.136768099859073,0.032312497183508,0,0,0,0,0,0,0,0.0719109713413192,0,0,0,0,0,0,0,-0.0111841207974212,0,0,0,0,-0.108555503913093,0,0,0.333888613015176,0,0,0,-6.93889390390723e-18,0,0,-0.0403658020806011,0,0,0.0117989793463042,0,0,0
X601288.CH.EQUITY,0.475133193306014,0,0.0907056112032626,0,0,0.183002636770382,0,0,0.0303591080948821,0,0,0,0,0,0,0,0.0352813912335023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177530800241368,0,0,0,0,0,0,0,0,0.144389140544082,0,0,0,0.0522908226768107
X5.HK.EQUITY,0,0,0.0608727572927187,0.233638605199909,0,0.12752587976567,0,-0.398759319455866,0,0,0,0,0.107387646649925,0,0,0,0,0,0,0,0.413057000465123,0,0,0,0,0.490702935973936,0,0,0,0,0,0,0,0.100026163205108,0,0,0,0,0,0,0,0,0,0,-0.18973334780026,0,0.119108229914192,0,-0.00516694559318629,-0.000616554663168424,0,0,-0.0067029291846723
X601988.CH.EQUITY,0.1902557380758,0,0.216673711370379,0,0,0,0,0,0.150377243411104,0,0.0703869097210316,0.187729343236963,0,-0.292391348435608,0,0,0,0,0,0,0,0,0,0.180334265766103,0,0,0,0.0926975908652178,0,0,-0.0460548862663514,0,0,0,0,0,0.0456196649602582,0,0,0,0,0,0,0.0507129455698541,0.0377553610617295,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.108603768264048,-0.0512681201185269,0,0.255984781124186,0,-0.0451055304621294,0.0108228532447221,0,0.346772434343664,0,0.244807463688815,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0767304275976422,0,0,0.0831212018277492,0,0,0,0.123688963334129,0,0.0386108742685336,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.202804399000177,0.327786617261268,0,0,0.126085676998071,0,0,0,0,0.0258590248219252,0,0,0,0,0,0,0,0.110410820970133,0,0,-0.042797928956255,0,0,0,0,0,0,0.0759036361010799,0,0.0106256282887266,-0.172642963745662,0,0,0,0,-0.025226247361313,-0.058545321421768,0,0,0,0,0,0,0,-0.129161640141329,0,0,0,0,0,0,0,0.153515283580815
X601658.CH.Equity,0,0,0,-0.00346649916746833,0,0,-0.280063197294337,0,0,0,0,0,0,0,0,-0.092424202984509,0,0,0,0,0,0,0,0.507067856843902,0,0,0,0.225811309224369,0,0,0.212030743112777,0,0,0,0.0344584215742136,-0.440353483232788,0,0.281450451260544,0,0,0,-0.0632344966063513,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.507967656677657
