,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.125974368247199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398477782951219,0.311156552019123,0.0094320706476319,0,0,0,-0.086006940880758,0,0,0.273941868516487,0,0,0,-0.272271911014514,0,0,0,0,0,0,0.0183058102607368,0,0,0,0,0,-0.268299210946317,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.210204862716517,0,0,0,-0.00911836672484308,0,0,0,0,0,0,0,0,0.0427624430898068,0,0,0,0,0,0,0,0,0.0578337018921393,0,0.0397916475824555,0,0,0,0,0,0,0,0.23356083390616,0,0,0,0,0,0,0,0,0.0929325777365678,0,0,0.343098786811713,0,0,0
X601939.CH.EQUITY,0,0.0567364603025418,0,0.80971786995915,0,0,0,0,0,0,0,0,-0.0311905126938252,0,0,0.0153378876753582,0.119306333329274,-3.46944695195361e-18,0.0219887145203188,0,0,0,0,0,0,0,0.0317248314139791,0,0,0,0,0.0276699580613011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167098510669276,0,0,0,0
X601288.CH.EQUITY,0.0680237951351221,0,0.976380067527376,0,-0.0338502612384269,0,0,0,0,0,0,0,0,0,0,0.059635399786485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132737599821338,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0592992065919977,0,-0.11819232196608,-0.0455429462925701,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.023764935965398,0,0.268913585552009,0.136643468294546,0,0,0,0,0,0,0,0,0.0118588808152756,-0.0449720240892632,0,0,0,0,0.0836547218233317,0,0,0,0,0,0,0.396013134062407,0,0,0.0262327472800853,0,0,0,0,0,0,0.0943213175665953,0.094385570357973,0,0,0,0,0.186383989150293,0.220820180318902,0
X600036.CH.EQUITY,0,0,0.408792768371138,0,0,0,0,0,0.0248230589317195,-0.00639779235403669,0,0,0,0,0,0,0.106788623665462,0,0,0.00488779333019886,0.012687406228952,0,0,0,0,0,0.191709763980057,0,0,0,0,0.123094184835063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.0574347765974446,0.142116432051376,0,0,0,0,-0.0498364522476007,-0.0774292641324348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110622823961089,0,0,0,0,0,0,0,0,-0.0502993730094163,1.06911568946082,0.016588987896945,0.00380951855003706,0
X1299.HK.EQUITY,0,0,0,0,0.21144934399414,0,0,0,0,0.185115153036971,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207108320355005,0.0501972755732471,0,0.433514210103113,0.272863858972126,0,0.108583003956864,0.156709837181978,0,0,0,0,0,0,0,0,0,0,0,0,-0.130147867748251,0,0,0,0,0,0,0.0933128770076025,-0.0103806883438332,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424205646999033,0,0,0,0,0,0,0,0,0,0.371222270353939,0.337568142177061,0,0,0,0,0,0,0,-0.151336480961157,0,0,0,0.0101785530900097,0,0,0,0,0.0114021706433513,0,-0.0877735441347588,0,0,0.257806753264616,0,0.15519126011297,0,0
X388.HK.EQUITY,0,0,0,0,0.286298501893609,0,0,0,0,0,0,0,0,0,0,0,0,-0.220543460864411,0,0,0,0,0,0,0.464514114195885,0,0,0,0,0,0,0,0,0,0,-0.0548313109190475,0,0,0,0,0,-0.0519744831205308,-0.112211810188533,0,0.0275964127393299,0.248479830452847,0,0,0,0,-0.123454512403055,0.0187656525207194,-0.00237236925388996
X601658.CH.Equity,0,0,0,0.234512599247989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540087589622236,0.275275836925076,0,0,0,0,0,0,0,0,0,0,0,0.0362514153663999,0,0,0,0,0,0,0,0,0,0.164449553235403,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,-0.00745573329193505,-0.0159794311879568,0.0840899518936033,0,0,0.240681351751558,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343322285478872,0,0.00507492518176312,0,0,0,0,0.0637744076019982,0.213156776765269,0,0,0,0,0,0,0.0733392009582825,0.12524606940238,0,0,0.0627944699248583,0.278531529300615,0,0,0,0,0.0560323698222199,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.714710544263489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415056188737423,0,0,0,-0.0131064790029767,0,0,0,0,0,0.0468498805021616,0,0,0,0.028383391094234,0,0,0.0549291669062713,0,0,-0.0028528602285041,0,-0.0723428249779954,0,-0.00103780336047557
X601166.CH.EQUITY,0,0,0,0,0,0.070128409593705,0.479268601529524,0,0,0,0.0534381700657524,0,0,0,0,0,0.0561538622800096,0,0,0,0,0.0737630369663445,0,0,0,0,0,0,0,0.00939895666292989,0,0,0.0887141684167493,0,0,0.0158257030881066,0,0.0405889978935059,0.0290066126502431,0,0,0,0,0,0,-0.0384601408844702,0,0,0,0.137068907140622,0,0,0
X601328.CH.EQUITY,0,0,0,0.0463223138798619,0,0.11290343719571,0.020476301349627,0,0,0,0,0,0,0,0,0,0.0289197069465379,0,0,0,0,0.373606619541918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242399196268424,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.190106318402681,0,0,0,0,0,0,0,0.0868693037122853,0,0,0,0,0,0,0.0182355043609409,0,0,0,0,0,0,0,0,0,0.0595690823456521,0.0594435156275962,0.302650503192493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376435595409434,0.0794729001590091,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.312301699250444,0,0,0.352613140328433,0,0,0,-0.00401240685800323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182473373615751,0,0,0,0,0,-0.0926291710633033,0,0.304376171143028,0,0,0,0.684453552719205,0,0,0.0969167012807521,0,0,0,0,0,-0.0912739777616691,0,0,0,0
