,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.0178399977774802,0,0.00611524006687341,0,8.67361737988404e-19,0,0,0,0,0,0.466480806457039,0,0,0,-0.0967654537011042,0,0,0,0,0,0,0,0,0,0,0,0,0.0504029562828478,0,0,0,0,0,0.0621777580919662,0,0,0.0893605301370655,0,0,0,0,0.209523058518336,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.111965934002896,0,0,0.290661588956158,0,0.225577470932783,0,-0.0426628222068393,0,0,0.0460619917334191,0,0,0,0.113570508778684,0,0,0,0,0,0,0,0.0803900902940326,0,0,-0.0060741796265231,0,0,0,0,0,0,0,0,0,0,0,-0.116465300011945,0,0.38408985167951,0,-0.0510683375005657,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.265228058721971,0,0.227928006640948,0,0.129893257725694,0.283200436880369,0,0,0,-0.163852470882059,0,0,0,0,0,0,0,0,0,0.085706992520892,0,0,0,-0.177074056494732,0,0,-0.020548198329636,0,0,0,0,0,0,0,0,0,0,0,0,0.154035410200275,0,0,0,0,0,0,0,0,0,0,0,0,-0.00157594854580399
X5.HK.EQUITY,0,0,0.037975007132042,0.207097538062824,0,0.145183556531828,0,-0.359512302105392,0,0,0,0,0.0653280180040929,0,0,0,0,0,0,0,0,0.388110115673545,0,0,0,0.453100944203487,0,0,0,0,0,0,0.0710312960308496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186291752825808,-0.089491230308187,0,0,0,0
X601988.CH.EQUITY,0.223608740128224,0.084951380124938,0.327260921389544,0,0,0,0,0,0.116276987536421,0,0,0.145498763439858,0,-0.225195751821118,0,0,0,-0.110871452614255,0,0,0,0,0,0.143270181820449,0.080576699198336,0,0,0.13324520024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323436610643012,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718797171104984,0,0,-0.0225469065422781,0,0.0286306716767309,0,0,0,0.312752215561452,0,0.126976661415266,0,0,0,0,0,0.151993519706544,0,0,0,0,0,0,0,0,0,0.0419391079519092,0,0,0,0,0.101674048715254,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0719097900276292,0.307344637962673,0,0,0,0,0,0,0,0.0460821063594008,0,0,0,0,0,0,0,0.0807139882063251,0,0,0,-0.0546120266978688,0,0,0,0,0,0.00232955938388925,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.187078624618912,0,0,0,0,0.216736951887425,0,0,0,0,0.159762616808691,0,0,0,0.0118363418060906,0.119191232305993
X601658.CH.Equity,0,0,0,0,0,0,-0.271726250589804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571821328461189,0,0,0.254195798815991,0,0,0,0,0,0,0.0823722854980972,-0.346441776590998,0.237581525956409,0,0,0,0,0,0,0,0,0,0,-0.0286030361324249,0,-0.180124363446941,0,0,-0.512365475052912
X601166.CH.EQUITY,0,0,0.201580150668036,0,0,0,0.43097486543744,0,0,0,0,0,0,0,0.0780389493567041,1.0842021724855e-19,0,0,0,0.0662075876785536,-0.044873381182027,0,0,0,0,0,0,0,0.00454135968051451,0,0,0,0,0,0,0,0,0,0,0,0,0.0800483880611192,0,0,0,0.15082570739403,0,0,0,0,0,0,0.0535512752644387
X601328.CH.EQUITY,0,0,0,0,0,0.0366870184222292,0,0,0,0,0,0,0.571200852515479,0,0,0,0,0,0,0,0,0,0.216846208534626,0,0,0,0,0,0.0200953708925542,0,0,0,0,0.0260722217033496,0,0,0,0,0,0.114032209567597,0,0,0,0,0.0108636885279474,0,0,0,0,0,0,0,0.00864742358146006
X600000.CH.EQUITY,0,0.0473706960770689,0,0,0,0,0.291154035012742,-0.0425088418441596,0.0230584814678152,0,0,0.303512137517053,0,0,0.12616544261836,0,0,0,0,0,0,0,0,-0.115609077114014,0,0,0,0,0.000687189708773833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134787156779007,0.0701957154161666,0.0587584542794344,0,0,0,0,0,0.0323160966302413
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463010227124074,0,0,0,0,0,0,0,0,0,0,0,0,0.498701320794119,0,0,0,0,0.0893834944225738,0,0,0,0,0.0189573081585637,0.035982434919675,0.0648280844410952,0,0.00102190768107132,0,0,0,0,0.115169020960071,0,0,-0.115983731304985
X000001.CH.EQUITY,0,0.0461173857714361,0.0480881826605185,0,0,0,0.172758849074611,0,0,0,0.172477195855827,0,0,0,0,0,0,0,0,0.131832022602589,0,0.00339321915272749,0,0.0686792002691008,0,0,0.155155568361437,0,0,0,0,0,0,-0.141704460950343,0,0,0,-0.187590408421316,0,0,0,0,0,0,0,0,0.21855928143838,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.292076259019175,-0.012144550212606,0.270594043790769,0,0,0,0,0,0,0.0169747168146054,0,0,0,0,0,0.231309681416872,0,0,0.00393278363896902,0.174523122007102,0,0.251745919373056,0,0,0,0,0,0,0,0,0,0.0919088878929889,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.226823405834976,0,0,0,0,0,-0.0359751934865971,0,0,0,0,0,0,0,0.0947285987423614,0,0,0,0,0,0,0,0.297916491508676,0.0341861728655422,0,0,0,0,0.233685354848434,0,0.33636293797426,-0.0217642292355806,0,0,0,0,0,0,0.0331462623474731,0,0,0,0,0,0,0,0,0,0,0.108875311788711
X688.HK.EQUITY,0,0,0,0.261227450307574,0,-0.277253326002136,0,0,0.0704281221674093,0,0,0,0,0.236389078573016,0,0,0.239404223683315,0,0,0.101254720857751,0,0,0,0,0,0,0,0.180935169877735,0,0,0,0,0,0,0,0,0,-0.287189815044394,0,0,0,0.404782922619651,0,0,0,0,0,0,0,0,0,0,0.12125592661645
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719360970331194,0.0336866811004548,0,-0.215876094723236,0,0,0,0,0,0,0,0,0,0.0108195712833047,0,0,0,0,0,0,0,-0.0949183739512009,0.276629861797327,0,0,0,0,0.261717330526986,0,0,0.0694888775590171,0,0,0,0,0,0.216434408586331,0,0,0
X388.HK.EQUITY,0,0,0.126388764563341,0.170395044268712,0,0,0,0.277901129396271,0,0,0,0,0,0,0,0.0314667156922241,0,0.0422650802749693,0,0,0,0,0,0,0,0,0,0.219721498121064,0,0,0,0,0,0,0,0.0336153691900543,0,0,0,0,0,0,0,0,0,0,0,0.0582167462264283,0,0,0,0,-0.0152222981058524
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982598902542339,0,0,0,0,0,-0.0228074079720165,0,0,0,0,0.0257047675971962,0,0,0,0.207706397724298,0,0,0,0,0.0426221782344828,0,0,0,0,0.00382355657623039,0,0,0.289762590099419,0,0,-0.00158386981218558
X11.HK.EQUITY,0,0,0,0,0.147800974032527,0,0,0,0,0,0,0,0,0,0,0,0,0.0581947203108014,0,0,0,0,0,0,0,0.47447667199546,-0.0746986237170347,0,0,0,-0.0974627741254478,0,0.290357520690983,0,0,0,0,0.17160000971399,0,-0.0432718732710023,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.119471441512006,0.132508877916925,0,0,0,0,-0.04220775902834,0,0,0,0,0,0,0.22855975567666,0,0,0,0,0,0,0,0,0,0,0.161375181224584,0,-0.0991766145375991,0,0,0.0604285714151725,0,-1.0842021724855e-19,0,0,0.245590766714947,0,0,0,0,0,0.0279849943356044,0
X267.HK.EQUITY,0.215667134550659,0,0,0,0,0,0,0,0.0116432139629569,0,0,0,0,0,0,0,0,0.0658729315596755,0,0,0,0.56576873885771,0,0,0,-2.77555756156289e-17,0,0.240480991009119,0.0553395358201549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112359066136034,0,0
X600016.CH.EQUITY,0,0.00819921963125035,0,0,0,0,0,0,0,0.0642671276569342,0,0.356947633872837,0.169612395673103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125233844834574,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.186584717506469,0.153278550351891,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0215487896346088,0.194298165739572,0,0,0.232887482088349,0,0,-0.0838713956211119,0,0,0,-0.017076753647227,0,0.017057106973331,0,0,0,-0.0353632996528184,0.298617660872323,0.119356373811504,0,0,0,0,0,0,0,0,0.2200113562332,0,0,-0.0263558219746869,0,0,0,0,0,0,0.0762515534341993,0,0,0,0,0,0.0246644000128463,0,0,0,0,-0.0377325462160942
X1109.HK.EQUITY,-0.12659312614152,0,0,0,0,0,0,0,0,-0.225494396841848,5.42101086242752e-20,0,0,0,0.101016782414572,0,0,0.184894370288999,0,0,0,0,0,0,0,-0.185036763899738,0,0.526805234909391,0,0,0,0,-0.113051302014553,0.271010668087463,0,0,0,0,0,0,-0.103917841823886,0,0,0,0,0,0,0,0,0,0,0,-0.191063321471526
X2007.HK.EQUITY,0,0,0,0,0,0.119421279371651,0,0.309484112094461,0,0.0342658304151675,0,0,0,0.0517808779853124,0,0,0.0153799113859286,0.0334589457348013,0,0,0,0,-0.0357569223104017,0,0,0,0.351698538681215,0,0,0.0255627002139542,0,0,0.0438169696130195,0,0,0.0395526771849228,0,0.143241730245522,0,0,-0.0203665854734428,0,0,0,0,0,0,0.0395733863327621,0,0,0.0931848405571063,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,-0.104704429877401,0,0,0,0,0,0.240621552250585,0,0,0,0,-0.0547293021648238,0,0,0.196879230143117,0,0,0,0,0,0,0,0.17162460947876,0,-0.07682133088829,-0.0869806738613549,0,0.198747916984206,0,0,0,0,0.0376734242216978,-0.0125092893695773,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0225065632628529,0,0,0,0,0,0.0202498336990055,-0.0781464214869931,0.0895438025822896,0,0,0.11051235672176,0,0,0.0837447507957145,0,-0.0418298321267109,0,0,0,0,0,0,0.013892109021858,0,0,0,0,-0.200114521883546,0,0,0,-0.0601805567468612,0,0,0,0,0,0,0.173126117788879,0.355211095090604,0,0.114239729579644,0.0534382462490725
X600048.CH.EQUITY,0,0,0,0,0.273556412089557,0,0,-0.094215710586257,-0.32918012292306,0,0,0,0,0.210888349433039,0,0,0.0214657219033018,0,0,0,0,0,0,-0.0233022374537899,0.0246481072274122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181024252407444,0,-0.0588878523559132,0,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,-0.0404409328548312,0,0,0,0,0,0,0,0.0152485835809081,0,0.0308080624997599,0,0,0,0,0,0,0,0.0279176782488435,0,0,0.183241357015553,0,0,0,0,0,0,0,0,0,0,0.127660081910465,0,-0.319113601477369,0,0.06468532135374,0.598083208169899,0,0,0,0,0,0,0,0,-0.0561111541925722,0
