,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.137603672980544,0,0,0,0,0,0,0,0,0,0,-0.0977157840346753,0.434733995664046,0,0.688278508256004,0,0.0393168819326855,0,-0.127707421577645,0,0,-0.0822690710027261,0,0.103753367974147,0,0,0,0,-0.135509021019367,0,-0.33956332492384,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0.113159715463555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307966576571845,0,0,0,0,0,0,0,0,0,0.114201108257151,0,0,0,0,0,0,0.472241469097796,0,0,0,0,0,0,0,0,0,0.0916500297893055,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.790703334788025,0.0123173072448264,0.0241879099847283,0.0234094907535915,0,0,0,0,0,0,0,0,0,0,0,0.0461020434786289,0,0,0,0,0,0,0,0,0,0,0,0,0.0948123856991822,0.0279724795740648,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0374450157699363,0,0,0.0323840456871072,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.920376185898867,0,0,0,-0.0678146854228447,0,0,0,0,0,0,0,0,0,0,0.116127834435134,0,0,0,0,0,0,0,-0.0148105136611534,0.0589057874495362,0,0,0,0,0,0,0,0,0,0,-0.104004709574696,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0483869782437345,0,0
X601988.CH.EQUITY,0.0770978640573027,0,0,0,0,0,0,0,0,0,0,0,1.24416866380198,0,0,0,0,0,0,-0.227776259527141,0,0,0,0,0,0,0.0572659718875729,0,-0.113789906413436,0,0,0,-0.111960363842661,0,0,-0.198811738424114,0,0,0,0,0,0.00333979374670924,0,0.00393740379192149,0,0,0,0,0,0,0,0.0104644256433771,0
X600036.CH.EQUITY,0,0,0.377509200421671,0,0,0,0,0,0.00173229977386684,-4.33680868994202e-19,0,0,0,0,0,0.14145686386915,0,0,0,0.0068831873302298,0,0,0,0,0,0,0.194232819515959,0,0.0164337255948236,0,0,0,0.188126925025752,0,0,0,0,0,0,0,0,0,0,0.0311821527892882,0,0,0,0,0,0,0,0,0.0135567895053342
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.915294656638593,0,0,0,0,0,0,0,0,0,0,0.101120563996224,0,0,0,0,0,0,0,-0.113478276478467,0,0,0,0,0,0.0798176239815427,0,0,-0.0832855788040544,0,-0.0584782699744272,0,0,0,0.0165209104440945,0,0.0366589618938946,0,0,0.059146105207309,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.267747888397252,0,0,0,0,0,0,0,0,0,0,0,0.0638388757982371,0,0,-0.217836570366366,0,0,0,0,0.0488875905622947,0,0.258086565447522,0,0,0.140486004703745,0,0,0,0,0,0,0,0,0,0,0,0.499908967664531,0,0.0194682240095016,0,0.0341089548026108,0,-0.0702720055707961,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.115993257963956,0,0,0,0,0,0,0,0.195035781330672,0,0,0,0,0,0,0.203976424526076,0,0,0.204410129691867,0,0.184710146267211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173425885066325,0,6.93889390390723e-18,0,0,0,0,0,0,0.123875698448216,0,0.259078902370553
X388.HK.EQUITY,0,0,0,0,0,0,0.242516217285093,0.0250290437417898,0,0,0,0,0,0,0,0,0,0,-0.256085775991617,0,0,0,0,0,0,0.410491846312009,0,0.018913176010927,0,0.0605448308005118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224256807736145,0.0120350079390895,0,0.0776200716019544,0,-0.230028624656244,-0.0588189531077639,0,0
X601658.CH.Equity,0,0,0.0870973485447143,0.130400804825924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312591752125777,0,0.0154751161655881,0,0,0,0,0,0,0,0,0,0,0.0124946022207502,0,0,0,0,0,0,0,0,0,0,0,0.201315057454851,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0.159298397037908,0,0,0.0140693227265037,0,0,0,0.0296388339682867,0,0,0.0764799692538998,0,0,0,0,0,0,0,0,0,0,0,0.107897296790188,0,0,0,0,0.661627353191223,0,0,0,0,0,-0.0298934608196745,0,0,0,0.0128859209338985,0.0118466185998912,-0.0210914143198526,0.00472045272645279,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.549453638485249,0,0,0,0,0.00140509727743883,0.073750623004969,0,0,0,0.0513746773092491,0.0885778088013746,0,0,0.0157954637180414,0,0,0,0.0412510727752151,0.0351486310683242,0,0.0980071991489339,0,0,0,0,0,0.0611623454790695,0.0296333754849785,0,0,0,0,0,0,0,0,0,0,0,-0.0299567619306139,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.212823939587091,0.010561576143662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327558933919976,0,0,0,0.00467827509612031,0,0,0,0,0,0,0,0,0,0,0.02593814489492,0,0,0,0,0,0.24831687010141,0,0,0.047357995423823,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.106660202324058,0.093917077088624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135240381340152,0,0,0,0.0461548729114232,0,0,-0.0296627358035266,0,0,0.0318032060593901,0,0.0408084815528203,0.039847045053341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165217971569247,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.140542051588461,0.201095366591302,0.00688964793699966,0.145347454217998,0,0,0,-0.0266852210782829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0857088115645122,0,0,-0.0548186651698429,0,0,0,0,0,0,0,0,0.697007578154941,0,0.264526921857975,0,0,0,0,0,0,0,0,0,0.0944194106981925,0,0,0
X601066.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.321392665625283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256125037830075,0,0,0,0,0,0.0471144003808801,0,0,0,-0.012846459265587,0.287681467056819,0.0367989588301579,0,0.052795438936413,0,0,0.0459175616559434,0,0,0,0.0195936338568577,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.241747558067122,0,0,0,0,0,-0.0515927922275265,0,0,0,0.0293608273027334,0.112910227899343,0.027985654265525,0,0,0,0.0724580486678028,0,0,0,0,-0.00401262624584117,0,0,0,0,0,0,0,-0.035626401956519,0.0337357338479731,0,0,0,0,0,0,0.279663357978155,0,0,0,0,0,0,0,0.148454272437091,0,-0.0871199941081718,-0.0410225887105754,0
