,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.535388367596766,0,0.04407898857836,0.0310850200524881,0.00034901434737312,0.0344097292570418,0,0,0,0,0,0,0.0370159631366664,0,0,0,0.0248800677850975,0.0740058844126236,0,0,0,0,0,0.114235273558924,0,0,0,0,0,0,0.0143229891903909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.343905266718702,0,0,0.145917057581136,0,0.187237199788243,0,0,0,0.0491016641380322,0.0960855019723433,0,0,0,0,0,0,0,0,0,0,0.00106190929528572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600999959637004,0,0,0.0109890729108505,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0950511390891216,0,0,0.105434180034835,0,0,0,0,0,0,0,0.252974715301235,0,0,0,0,0,0,0,0,0.124017955884989,0,0,0,0,0,0,0,0,0,0,0.0180674302609245,0,0.275141865429445,0,0,0,0.0707703461709251,0,0.0150099741610339,0,0,0,0,0,0
X601288.CH.EQUITY,0.325213563602368,0.123296264313831,0,0,0,0,0,-0.012610724631616,0,0.0779564022247776,0,0,0,0,0,0,0,0.173435095350638,0,0,0.117070305969492,0,0,0,0,0.0209864304657479,0,0.111048001085761,0,0,0.0482504009625526,0.00815594161680828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078233679652987
X5.HK.EQUITY,0,0,0,0,0,0.347271278771266,0,0,0,0,0,0,0,0,0,0.0300510930782406,0.53275859599954,-0.3240066297977,0,0,0,0,0,0,0,0.16538821054008,0,0,0,-0.0880668254535022,0,0,0,0,0,0,0,0.139731358529351,0,0,0,0,0,-0.0606376935433496,0,-0.524559307327252,0,0,0,0,-0.272690992917678,0
X601988.CH.EQUITY,0,0.290057960240544,0,0,0,0,0,0,0.0256233291077726,0,0,0,0,0.0712227194305455,0,0,0,0.0484893256309619,0,0,0,0,-1.73472347597681e-18,0.465668512607634,0,0,0,0,0,0,0,0,0,0,0.101105421668754,0,0,0,0,0.0287272486492647,0,0.0376402737952778,0,0,0,0,0,0,0,0.0464143162606787,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0788905630554269,0,-0.0210443412212047,0,0.125846928591435,0,0,0,0.0289491191121593,0,0,0,0,0,0.365171963329852,0,0.222925494599178,0,0,0,0.0957967654873952,0,0,0,0.0244958724101843,0,0,0,0,0,0,0,0,0.0423376168236799,0,0,0,0,0,0,0,-0.0369920924800992
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.101783852812013,0,-0.0647338523517076,0,0,0.250184229010325,0,0,0,0.0841266907479533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329582271802697,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.0247315376152844,0,0,0,0,0,0.195774285343861,0,0,0,0,0.00480143000063071,0.00167705986905529,0,0,0,0,0,0,0,0,0,0.0425534609767607,0,0,0,0,0,0,0,0.225661137611095,0,0,0,0,0,0.171963894596145,0,0.157834171882817,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.144232496437062,0,0,0,0,0,0,0,0,0,0,0,0.115340170884858,0,0,0,-8.67361737988404e-19,0.0381998639994818,0.105930691089306,0.0187118374162348,0,0,0,0,0.0667067075197643,0,0,0,0,0.119659325405591,0,0,0,0,-0.0217322385511348,0.0110195806014548,0,0.161935233631544,0.256789146055511,0,0,0,0,0,0,0,0,0,0,0.00317764797614921
