,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.210145444379681,0,0.201931759035352,0,0,-0.0691475882716035,0,0,0,0,0,0,0,0,0.113850171584462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636202383103645,0,0,0,0.0403076338911707,0,-1.0842021724855e-19,0,0,0,0,0,0,0.277564582117989,0,0,-0.0682638322828574,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.103697445215193,0,0.0317065010230015,0.0763782833175697,0,0.0672607733842118,0,0,0.10055523419144,0,0,0.0497672190040237,0,0,0.457571067540004,0,0,0,0,0,0,0,0,0.0815927960304847,0,0.0986162346631889,0,0,0,0,0,0.0556087270951361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179953359648963
X601939.CH.EQUITY,0,0,0,0,0.179495731407793,0,0.323351718724353,0,0,0,0.0144307005532578,0,-0.168522051373013,0,4.33680868994202e-19,0,0,0,0,0,0.0144542996252207,0,0.605507675011835,0,0,0,0,-0.0361487218674217,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385779448975957,0,0,0,0,0,0,0,0,0,0,-0.116605475576882,0
X601628.CH.EQUITY,0,0,0,0,0,0.0762323258517333,0,0,0,0,0,0,0,0,0,0,0.196947931658811,0,0,0,0,0,0,0,0.132421157827255,0,0,-0.176001613778744,0.122283204034583,0,0,0,0,0.352474757317293,0.262995382300681,0,0,0,0,0,0,0,0,0,0,0.0726524601116693,0,0,0,0,0,0,-0.116948556925355
X601288.CH.EQUITY,0.0887772492217883,0,0.0385766134941798,0,0,0,0,0,0,0.0379324137575398,0,0,0,0,0,0.550385105545488,0,0,0,0,0.0749054173661564,0,0.157584207124088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108377138245079,0,0,0,0,0,-0.0440800820117343,0,0.0415920126135448,0,0,-0.0111654165891036,0,0,0,0
X600036.CH.EQUITY,0.122499582875024,0.151033073241399,0,0.161574401375586,0,0,0.051435811260187,0,0,-1.73472347597681e-18,0,0,0,0.310316991947439,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.188995028869135,0,0,0.0337217565058564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330648552165704,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.297694185644906,0,0,0.247299320931967,0.202418571077864,0,0,0,0,0,0,0,0,0,0.0377183513580066,0,0,0,0,0.166335748151079,0,0,-0.021048321772122,0,0.0813607625797256,0,0,0,0,0.10435063159632,0,0,-0.00705381949214274,0,0,0,0,0,0,0,0,0,-0.115022588611831,0,0,0,0,0,0,0,0.0837699690408365,0.0603135983115915
X1299.HK.EQUITY,0,0,0,0,-0.164600264511825,0.0347025263107716,0,0,0,0.376788398716359,0,0,0,0,0,0,0,0.111052139784352,0,0,-0.0482485129887203,0,0,0.147986079408539,0,0,0.338972409456867,0,0.068923812405748,0,0,0,0,0,0,0,0.0239783752097466,0.0212865474187911,0,0,0,0.0782288988300398,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0623604618433119,0,0,0,0,0,0,-0.153073520154389,0,0,0.0274243170899968,0,0.0161704881314875,0,0,0,0,0.124449486662652,0.44865244359437,0,0,0,0.134083375053479,0,0,0,0,0,0,0,-0.175582606640022,0,0.257689926716835,0,0.232536159366334,0,0,0,0,0.174233593461654,0,0,0,0
X388.HK.EQUITY,0,0.04747028299793,0,0,0,0,0,0,0,0,0,0,0,0.133679500231276,0,0,0,0,0,0,0,0,0,0.0485889997545853,0,0,0,0,0,0,0,0.369359068771229,0,0.093881636149614,0,0,0.10483825137674,0,0.235029453735023,0,0,0.0321341925644295,-0.248528252669802,0,0,0.332568268122339,0,0,0,0,0.0200805816654783,0,0
