,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.401148648127391,0.0140563442095866,0.0205136831275255,0,0,0,0,0,0,0.218929654491786,0,0,0,0,0,0,0,0,0.132790894585592,0,0,0,0,0,0.0415099019988885,0,0,0,0.00447731120202639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467948400233727,0,0,0,0,0,0,0,-0.129756045690442,0
X601939.CH.EQUITY,0.458115385477956,0,0,0.151434935901706,0,0,0,0,0,0,0.112364848233493,0,0,0.0297409201085717,-0.110090392042039,0,0,0,0,0,0,0,0,0,0,0.189832351706334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768335722134866,0.0897071250388203,-0.00583005598803755,0,0
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295773569458337,0.094809907722581,0,0,0.175307344105567,0,0,0,0,0,-2.16840434497101e-19,0,0,0.189289244752459,0,0,0,0,0,0,0,0.0473639371001079,0,0,0,0,0,0,0,0,0,0,0,0.123158826226393,0,0,0,0,0,0,0,0,0.000567514203833145,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.459612052016562,0,0,0,0,0,0.233766135799658,0,0,0,0,0,0.290151922189498,0,0.12219710826883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.530039651707535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212804056602716
X600036.CH.EQUITY,0,0.0582763194961535,0,0,0,0,0,0,0,0,0,0.192201561891489,0,0,0,0,0,0,0,0.281973405388278,0,0.00992672114779013,0,0,0,0,0,0,0,0,0,0.278379972282172,0,0,0,0,0,0,0,0,0.0691021487636244,0.0482774104132601,0,0.0177221933007787,0,0,0,0.100081224923833,0,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.131262894649175,0,0,0,0.0654160117032795,0,0,0.321152835073411,0.0656667163629417,0,0.075849981029421,0.0315319282453427,0,0,0,0,0.0184039964832103,0,0,0,0,0,0.079592194855565,0,0,0,0,0,0.153891451912238,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.14937020751826,0,-0.0431262253872979
X601658.CH.Equity,0,0,0,0,0.301789784714661,0,0,0,0,0,0,0,0,0.238276006314295,0,0,0,0,0,0,0.226723690940837,0,0,0,0,0,0,0,0.0711599702704694,0,0,0,0,0,0,0,0.00585845061229842,0.112655030882195,0,0,0,0,0,0,0,0,0,0,0,0.2306889453092,0,0,0
