,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.392100607510229,0.0107978110219608,0,0,0,0,0,0,0,0.185057512972777,0,0,0,0,0,0,0,0,0.120707604737968,0,0,0,0,0,0.10026716403873,0,0,0,0.00284858004783669,0.00342734674749653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595116642837843,0,0,-0.120627147490053,0
X601939.CH.EQUITY,0.415459114454678,0,0,0.124773415880018,0,0,0,0,0,0,0,0,0,0.0436021564107113,-0.160320496746447,0,0,0,0,0,0,0,0,0,0,0.312979288749172,0,0,0,0,-0.0154229242568953,0,0,0,0,0,0,-0.0184497492170102,0,0,0,0,0,0,0,0,0,0.180858715963605,0,0.0696474131341557,-0.0693664819469528,0,0
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297090666730212,0.0952840888399749,0,0,0.174409122697158,0,0,0,0,0,0,0,0,0.189421971872133,0,0,0,0,0,0,0.0452784726349578,0,0,0,0,0,0,0,0,0,0,0,0,0.121999673587535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0965454361492925,0.456388203380538,0,0,0,0,0,0.318591773410742,0,0,0,0,0,0.158945020735197,0,0.0844453560270981,0,0,0,0,0.0967733231791065,0,-1.73472347597681e-18,0,0.0926802302608266,0,0,0,0,0,0,0,0,0,0,-0.62898595486029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218426959277168
X600036.CH.EQUITY,0,0.0273048860084399,0,0,0,0,0,0,0.011249703374772,0,0,-0.0318528873487949,0.187618846891478,0,0,0,0,0.122780637193622,0,0.182246905892836,0,0,0,0.0750346381097807,0,0,0,0,0,0,0,0.351365982009048,0,0,0,0,0,0,0,0,0,0.0307522938067699,0,0.151292248868152,0,0,0,0,0,0,0,-0.00807401226917077,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.117158025012154,0,0,0,0,0.0188491235803579,0,0,0.352193301562291,0,0,0,0.0480769130999036,0,0,0,0,0.0206928615177368,0,0,0,0.0416475731608858,0,0,0.0641026730994731,0,0,0,0,0.233976272295568,0,0,0,0,0,0,0,0,0,0.146142148961514,0,-0.0297152090803393
X601658.CH.Equity,0,0,0,0,0.136054263429781,0,0,0,0,0,0,0,0,0,0,0,0,0.268256068333409,0,0,0,0.0280086588672227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323450115484099,0,0.164187685179223,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.334272531895681,0,0,0.30075584902387,0,0,0,0,0,0,0,0,0,0,0,0.115713892280527,0,0,0,0,0,0,0,0,0.0408516032705308,0,0,0,0,0.184469680564068,0.0107552592316953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920877899248879,0,0,0.064266493381419,0
X388.HK.EQUITY,0,0,0.430615490761931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872469312543295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044114458493113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261484030935702,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0791534087107765,0,0.283969793143991,0,0,0,0.0272604745969172,0,0,0,0,0.0115180272445631,0,0,0.0300016543914659,0,0,0.0293207665804114,0,0,0,0,0,0,0,0,0.210262358525771,0.0489429011171244,0,0,0,0,0,0,0,0,0,0.055056948409506,0.0501414992138,0,0,0,0,0,0.0898383985970925,0,0.145493600027216,0,0,0
X600000.CH.EQUITY,0.109279971443332,0,0,0.146150955997057,0,0,0.0183373791186526,0,0,0,0,0,0.287713239036099,0,0,0,0,0,0,0,0,0.0652647991256619,0,0,0,0,0,0,0.129895079580074,0,0,0,0,0,0,0,0,0,0,0,0,0.0259846385525065,0,0.0115430012098427,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0722851694351884,0,0,0,0,0,0,0,0,0,0,0.304559516873915,0.0607515747592811,0,0.0225529118855896,0.372625812329646,0,0,0.00768334886493965,0,0.0471428140666741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367055308640485,0,0,0,0,0,0,0.257163757786756,0,0,0,0,0,0,0.00359749432366722,0,0.213524036713933,0.267860990839417,0,0,0.0569001171387246,0.0693129406473103,0.0806823978824966,0,0.0100011728472673,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.348181407380799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201519620200524,0,0,0,0,0,0,0,0.0485774394310225,0,0,-0.0615386026326291,0.0197106533929608,0,0,0.285002643686385,0,0,0.139834179587934,0,-0.078521884545502,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.353760622438277,0,0,0,0,0,0,0,0,0,0,0,0.120124110795163,0,0,0,0,0,0,0,-0.00872231630897136,0,0,0,0,0,4.33680868994202e-19,0,0.0751723546631618,0.320398987014404,0,0,0,0,0.130475054430474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440824035882991,0
X688.HK.EQUITY,0,0.26813957037305,0,0,0,0,0,0.121418758317271,0,0,0,0,0,0.0924825022438981,0.0728949316922293,0,0,0,0,0,0,0,0,0,0,0,0,0.237667044807548,0,0,0,0,0,0,0,0.121737607538492,0.0537300533450424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.201848735762745,0,0.52802772818845,0,-0.0305692334698674,0,0,0,0,-0.0536643977618406,0,0,0,0,0,0,0.17956621844069,0,0,0,0,0,0,0,0,0,0.0723805241674629,0,0,0,-0.0616143395992288,0,0,0,0,0,0,0,0,0,0.164420355658776,0,0,0,0,0,0,-0.0044765302735474,0,-0.234613191384215,0,0,0
X600016.CH.EQUITY,0.0488504046496621,0,0,0.115413398945369,0.0464498607608461,0,0,0,0,0,0.327378463568255,0,0.0723645396541048,0,0,0,0.179731511392104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387607859416695,0,0,0,0,0,0,0,0,0,0,0.12584879484737,0,0,0,0,0.0758946012928011,0,0,-8.67361737988404e-19,0,0,0
X601319.CH.EQUITY,0,0,0.106542257818172,0,0,0,0,0,0,0.0137398025152755,0,0,0,0,0.00239707924481355,0,0,0,0,0,0,0,0,0,0,0,0.109355271668118,0.0815501933149296,0,0,0,0,0,0,0.347770434249975,0,0.0877741366635035,0.0269481616540806,0,0,0,0.175975877698755,0.00256576732877488,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.20506780524776,0,0,0,0,0.0843368923297207,0,0,0,0,0,0,0,0,0,0,0,0.443491233524946,0,0,0,0,0,0,0,0,0,0,0,0.14443976161425,0,0,0.0744465800356933,0,0,0,0,0,0,0.0726312558066428,0,0.0238024044672981,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.079227837782293,0.110857374146074,0.283673567576649,0,0,0,0,0,0,-0.0345219291392689,0,0,0,0,0.126616735534429,0,0,0.440739057213072,0,0,-0.0150511991788445,0,0,0,0,0,0,0.0944209549771818,0,0,0,0,-0.13386097666529,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0420480570534861
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0608624972729378,0,0,0,0,0,0,0.523870116188354,0,0,0,-0.0130694989696316,0,0,0,0,0,0,0,0,0.091653587015715,0,0,0,0,0,0.285618236642819,0,0,0,0,0,0,0,2.77555756156289e-17,0,0.0235313720096639,0,0,0,0.0277568364663802,0,0,-0.091052339567381,0.00700416395775067
X601998.CH.EQUITY,0,0.266012960004753,0,0,0.0837118282591261,0,0,0.0293283379912908,0,0,0.0535530487229374,0,0,0.17266807804225,0,0,0,0,0,0,0,0,0,0,0.0206991821284842,0,0,0,0,0.0973338865933453,0.0581101355814521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296091513601871,0.0964618831433963,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211809019863849,0,0,0,0.111856593658216,0,0,0.276746464408634,0,0,-0.0297755908366853,0,0,0.295589418051116,0,0,0,0,0.141796164879304,0,0,0,0,0.0424873718205314,0,0,0,0,0,0,0,0,-0.210595553270722,0,0.0570295202022031,0.0939908792067211,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.224256405679302,0,-0.0215111556076522,0,0,-0.134830983508681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577700094767721,0,0,0,0,0.0555583121760765,0,0,0,0,0,0.00590526181708006,0,0,0,0,0,0,0,0.00497320778205691,0,0,0,0,0.0462274776493021,-0.073116464755087,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0.0295453557873128,0,0,0,0,0,0,0,0.00095499351882182,0,0,0,0,0,0.135025302271548,0.0162567229549085,0,0,0.504276200245531,0,0,0,0,0,0,0,0,0.0400219473990572,0,0,0,0.030830429424734,0,0,0,0,0,0,0,0.236795690958466,0,0,0,0,-0.0305598292351958
X601818.CH.EQUITY,0.193571454279415,0.0468645758172799,0,0.15678419438522,0,0,0,0,0,0,0.155029281147071,0,0.246206998717805,0,0,0,0,0.0452077686130353,0,0,0,0,0,0,0,0,0,0,0,0,0.00936956501231184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334932364188541,0,0,0,0,0,-0.100767286048235,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.435329656397359,0,0,0,0.131506473466272,0,0,0.0276163221680746,0,0,0.225682621733663,0,0,0,0,0,0,0,0,0,0,0,-0.0535715657680051,0,0,0,0,0.254525135682156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611640785412902
X002142.CH.EQUITY,0,0,0,0,0,0.330653173644079,0,0.227093807590232,0,0,-0.12621217623639,0.0286935483925679,0,0,0.329486263485332,0,0,0.021576890846702,0,0,0,0,0,0.0445606258360794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145929837271847,0,0,0,0,0,0,0,0,0,0,-0.0689042773312797
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.0317959550239034,0,0,0,-0.000133260558049117,0,0,0.0669095181476432,0,0,0,0.111829252708876,0,0,0,0.171268640422716,0,0,0,0,-0.112237109522118,0.237276183159596,0,0,0,0,0,0,0.286179654939565,0.126461526235401,0,0.0493462785097294,0,0,0,0,0,0,0,0,0,0.0215244986077652,0.0513364957015972,-0.106716552379391,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0636673820159124,0,0,0,0,0,0,0,0,0.12491927645509,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202004853392962,0.0226319153073244,0,0,0,0,0.232390738152825,0.620169975241049,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.060100159295655,0,0,0,0.0807055292843233,0.146333811305238,0,0,0,0,0,0.0241742160185372,0,0,0.00752771518864617,0.0767670980065848,0.0747461426326006,0.0458969449386046,0,0,0,0,0,0.584912340360103,0,0,0,0,0,0,0,0,0,0,0,0,0.0918441306008128,0,0.00798290455375118,0,0,0,-0.00626511633651153
X12.HK.EQUITY,0,0,0,0,0,-0.107767029081871,0,0,0,0.249030849229508,0,0,0,0,0.200587951714145,0,0.421939004256772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.016908220929028,0,0,0,0.248340253837302,0,0,0,0,0,0,0,0,-0.0115736392708066,0,0,0,0,-0.00574748065044553
X2882.TT.EQUITY,0,0.0165493033358865,0,0,0,0,-0.0899800883297579,0,0,0,0,0,0,0,0,0,0,-0.00692607007840886,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.0142843864350045,0,0,0,0,0.131876240709744,0,0,0.0766593623297381,0,0.537860748186041,-0.0936824928435832,0,0,0.247475997662382,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.281706577435401,0.0143643462155587,-0.114321515014721,0,0,-0.128654752879442,0.0918296880975382,0,0,0,0,0,0,0,0.141798648365877,0,0,0,0,0,0.385834098821822,0,0,2.16840434497101e-19,0,0,0,0,-0.00413760890724553,0,0,0,0.0618676830341579,0,0,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0.195036320073759,0,-0.101096808877308,0,0.110231393285972,0,0,0,0,0.0511679245483342,0,0,0,0,0.722940533263951,0,0,0,0,0,0.0323783454407211,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.262732140539046,0.0939113194975964,0,0,0,0,0,0,0,0.0775783944392681,0,0.00039552122250705
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139684441123087,0.772526267327716,0,0,0,0,0,0,0,0,0,0,0,0,0.140647295582881,0,0,0,0,0,0,0,0,0,0,0,0.195951248660344,0,0,0,0.0950092120958894,0,0,0,0,-0.346058641522949,0,0.0241352575471616,-0.143747720662778
X601336.CH.EQUITY,0,0,0,0,0,0.421498396468562,0,0,0,0,0,0,0,0,0,0,0,0.139944970422627,0,0.0621161209095493,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.035239001455598,0,0,0,0,0,0,0,0,0.0930451197901139,0,0,0,0.0974736606306136,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0732595289833104,0,0,0,0,0,0.0558136526997075,0,0,0,0,0.304083846928945,0,0,0,0,0,0.0852616211230105,0,0,0,0.00290251987649605,0,0.288760470908104,0,0,0,0.174490353786867,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.132706045216033,0,0,0,0,0,0,0,0,0,0,0.0633076596052242,0.0622877421348193,0.301642802787039,0,0,0,0,0,0,0,0,0.419374724863833,0.127727859189809,0.0163180952490251,0,0,0.0583817439386872,0,0.0518028993750905,0,0,0,0,0.0240393831299339,0.0336453526931218,0,-0.106453740371619,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915037469758919,0.00553844801583466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530391370438414,0,0,0,0.0110120441737982,0.497805890271085,0,0,0,0,0,0,0,0,0,0,0.3234065272318,0,0,0.121168719258774,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0303467056809547,0,0,0,0,0,0,0.102636825957147,0,0.00970294740648981,0,0,0,0,0,0,0,0.136031396693057,0,0.050021820124979,0.102349189464365,0,0.226775963469225,0,0,0,-0.274749466923519,0,0,0,0,0,0,0,0.179643348558602,0,0,0,0,0,0,0.000203917732274367
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.201845436925998,0,0,0,0,0,0,0,0,0,0,0.0807059442276252,0,0,0,0,0,0,-0.152657878889139,0,0,0,0,0,0,0,0,0,0,0,0,0.778043005671044,0,0,0,0,0.0100927154981084,0,0,0,0,0
X601169.CH.EQUITY,0,0.0658248235916187,0,0,0,0,0,0,0,0.0827491537316035,0,0,0,0,0,0,0,0,0.0289458517319616,0,0,0,0,0,0,0,0,0,0,0,0,0.0394729947574232,0,0,0,0,0,0,0,0,0,0,0.313512273130508,0,0,0,0,0.130792522494612,0,0.42358147424523,0,0,-0.0679141625747021
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.0257023413034365,0,0,0,0.0347406582139137,0.148461440496261,0,-0.0288583049420061,-0.179451296186785,0,0,0,0,0,0,0,0,0,0,0,0,0.102197780695174,0,0,0.092114860116413,0,0,0,0,0,0,0,-0.0167569568514244,0,0,0,0.470441742111429,0,0,0.231812767873431,0,0.0841420188591744,0,0.154220463126785,0,0
X2891.TT.EQUITY,0.115067244481016,0,0,0,0,0,0,0,0,-0.0830140066691893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440498034757677,0,0,0,0,0,0.0463986646737852,0,0,0.0989473073200079,0,0,0.0821334933276381,-0.0246752301109884,0,0,0,0,0,0,0,0.542144173108183,0,0.0897351862412446,0.175973201270322,0,0
X600015.CH.EQUITY,0,0.269620798136699,0,0,0,0,0,-0.0146306500169492,0,0,-1.73472347597681e-18,0,0.468259558737857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103739633198624,0,0,0,0,0,0.288230878056631,-0.00499409843559206,0,0,0,0,0,0,0,0,-0.0695149325571033,0,0,0,0,0,0,-0.0967137545926953
