,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.521224589497215,0,0.0754584926236133,0.0311435685602208,0.0922326141302484,0.0503511702616131,0,0,0,0,0,0,0,0.0257264911013338,0,0.0402507136689371,0,0.0628969827577759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00725950522806997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.493260547639246,0,0,0.0357296198784651,0,0,0,0,0,0.141368000219299,0,0,0,0,0,0,0,0,0,0.013142390590029,0,0,0,0.0113399740111367,0,0,0.15908631432735,0.0505766647046805,0,0,0,0,0,0,0,0,0,0,0,0,0.0548002707896488,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.169929846656991,0,0,0,0,0,0,0.190212797074588,0,0,0,0,0,0,0,0.215911158296744,0,0,0,0,0,0,0,0,0.0942791525485079,0,0,0,0,0,0.179781236744403,0,0,0,0.000758270848836711,0.0180113152566445,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.311515451297626,0.0906940829599005,0,0,0,0.108212596598939,0,0,0,0.0742684184296822,0,0,0,0,0,0,0.176697954410335,0,0,0,0,0,0,0,0,0,0,0,0.0911560072219394,0.00990894441472044,0.0819000127936194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711750095971541
X5.HK.EQUITY,0,0,0,0,0,0.310079001326745,0,0,0,0,0,0,0,0.321197842681594,0,0,0,0.211353197034542,-0.372273178540887,0,0,0,-0.0486778324835513,0.158920556966926,0,0.141895748314374,0,0,0,0.277427832140479,0,0,0,0,0,0,-0.0651105519835093,0,0,0,0,0,0,0,0,-0.0800362874195129,0,0,0,0,-0.175266465746678,0
X601988.CH.EQUITY,0,0,0,0.215775841985319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315307876372145,0.0763765336170336,0,0,0,0,0,0,0,0,0,0,0,0,0.0145307898669008,0,0,0,0.111550154452787,0,0.207650747668577,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.188681434392958,0,0,0,0,0,0,0,0,0.0103083216747397,0.211508194821385,-0.0705064718244289,0,0,0,-0.0405420878573805,0.0913521015468872,0,0.0368086764522723,0,0,0,0.377808580821093,0,0.0919137972216204,0,0,0.104119250966119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434657434405015,0,0,0,0,-0.0428354774804012,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102579094582394,-0.0648032486812785,0,0,0,0,0.244428142021771,0,0.0843280428929186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317247287016029,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.0814931470480992,0,0,0,0,0,0,0.00889714546163518,0.246014448309248,0.0262593648206121,0,0,0,0,0,-0.0636346357625011,0,0,0,0,0,0,0.162836157889358,0,0,0,0,0.2275561066282,0,0,0,0,0,0,-0.0413928645001554,0,0,0.214707200219781,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0849188322074033,0,0,0,0.0365187055714163,0.0101689845623248,0,0,0,0,0.11362281650162,0,0,0,0,0,0,0.0227383100263614,0.187040711797345,0,0,0,0.0282862375487994,0,0.0620730723757942,0,0,0,0.0868517052012269,0,0,0,0,0,0,-0.00530960621307938,0,0.155177162123499,0.211329683548007,0,0,0,0,0,0,0,0,0,0,0
