,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.137601313254394,0,0,0,0,0,0,0,0,0,0,-0.0977151722915574,0.434733309801162,0,0.688276716438396,0,0.0393137534326745,0,-0.127709265624131,0,0,-0.0822703284255444,0,0.103754873047996,0,0,0,0,-0.135509007779065,0,-0.339563420330078,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0.101338963689931,0,0,0,0,0,0,0,0,0,0,0.066006132498667,0,0,0.355209183299026,0,0,0,0,0,0,0,0,0,0.102636254404428,0,0,0,0,0,0,0.198831559245865,0,0,0,0,0,0,0,0,0,0.0248086187873285,0,0,0,0.127133229364335
X601939.CH.EQUITY,0,0,0,0.803163662662173,0.00227149783111457,0.00151006292903615,0.0154911722535688,0,0,0,0,0,0.0107561527133801,0,0,0,0,0,0.0520831208974098,0,0,0,0,0,0,0,0,0,0,0,0,0.0897105399214838,0.0418544864068723,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0320726837643571,0,0,0.0379142938638659,0,0,0.014500820203131
X601288.CH.EQUITY,0,0,0.883352795958163,0,0,0,-0.0950178697130849,0,0,0,0,0,0,0.0118094100156658,0.0346075203625352,0,0,0.153004969280164,0,0,0,0,0,0,0,-0.0469997845802512,0.0170373703789738,0,0,0,0,0,0,0,0,0,0,-0.15349380100998,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.116701456361566,0,0,0,0,0,1.16074805195932,0,0,0,0,0,0,-0.12530448963228,-0.0110616289889201,0,0,0.0821294217898882,0,0,0.0613623493101555,0,0,0,0,0,-0.218649745440614,0,0,-0.252666609664649,0,0,0,0,0,0.0416646539775807,0,0.087862315496082,0,0,0,0,0,0,0.190009415405051
X600036.CH.EQUITY,0,0,0.390758310361367,0,0,0,0,0,0.0100329060974919,-4.33680868994202e-19,0,0,0,0,0,0.129344770513039,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.192230636884258,0,0.00950907212913519,0,0,0,0.163829700902343,0,0,0,0,0,0,0,0,0,0,0.0208461985056609,0,0,0,0.00613908435027675,0,0.00530210105370162,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0630191804520669,0,0,0.768062145733425,0,0,0,-0.00205670017792463,0.0768615560677804,0,0,0,0,0,0.121209347224049,0,0,0,0,0,0,0,-0.0795618245935038,0,0.0652105457950111,0,0,0,0.00224705058018818,-0.0266154407565269,0,-0.01668752340912,0,0,0,0,0.091941256145818,0.0272093526845629,0,0.0196334229895663,0,0,0.16508162936258
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0811173146358527,-0.0466549352356469,0.13129888045091,0,0,0,0,0,0,0,0,0.140153639525316,0,0,-0.209031819136628,0,0,0,0,0.13721594603021,0,0.33675381390353,0,0,0,0,0,0,0,0,0,0,0,0.0744601797804161,0,0,0.447394574878,0,0,0,0.109040989524901,0.137507018379532
X5.HK.EQUITY,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.309967892417865,0,0,0,0,0,0,0.0127660523994416,0,-0.125167153493491,0.386623747456971,0,0.183285844713866,0,0.0863212772763448,0.0825960065561886,0,0,0,0,0,0,0,0,-0.0974939690097877,0,0,0.0376231067248927,0,0.0749583790634102,-0.142723511011725,0,0,0,0,0,-0.24622863751179
X388.HK.EQUITY,0,0,0,0,0,0,0.225189996839133,0,0,0,0,0,0,0,0,0,0,0,-0.216150797082645,0,0,0,0,0,0,0.33946172860402,0,0.0599021245854555,0,0.154311934636129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167795142924124,0.0304959370638874,0,0.0563161998957374,0,-0.261660541646609,0
