,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.129049711370401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109417450230241,0,0.501026458003925,0.390499443054444,0.0378695676530212,-0.216542031075141,0,0,0.170358007885403,0,-0.0766849541194033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187536444452254,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.27001197798308,0,0,0,-0.0850793903188808,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.191659000242713,0.0390786716724826,0.00955572302593036,0,0,0,0.227806312891966,0,0.158683298466785,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.839232536005712,0,0,0,0,0,0.0163947615236108,0,0,-0.0558577226067804,0,0,0,0.0383731803289576,0.129400326420525,0,0,0,0.00265773274482469,0,0,0,0,0.0312104735637296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716308607410416,0,0,0.00658211315055431,0
X601288.CH.EQUITY,0,0,0.919675489074619,0,-0.11716583076483,0,0,0,0,0,0,0,0,0,0,0.0259513385769963,0,0,0.127659215550308,0,0.053415871109386,0,0,0,-0.0775797820795847,0.0249187556812328,0.0438485769924501,0,0,0,0,0,0.0126689061558786,0,0,0,0,0,0.00107426267993339,0,-0.0673558679572527,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0
X601628.CH.EQUITY,0.0156140969145118,0,0,3.46944695195361e-18,0,0,0,0,0,0.2954830451019,0,0.235114835765874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00850794022712378,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.521666186437505,0,0,0,0,0,0,0,0,0.205770659364855,0,0,0,0.127177774440592
X600036.CH.EQUITY,0,0,0,0.327154211334962,0,0,0,0,0.0665159456066542,0,0,0,0,0,0,0,0.14948902186389,0.134032011641856,0,0,0,0,0,0,0,0,0,0,0.126443799515585,0.147856588647783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532581224574315,0,-0.0113107129290318,0,0.0068504104200824,0,0
X601988.CH.EQUITY,0,0,0,0.0028477181719478,-0.136623062372541,0.0795780874883234,0,0.0507733915025584,0,0,0,-0.0218412630438854,0,0,0,-0.000934543098634892,0,0,0,0,-0.0422747711838215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108784924749421,0,0,0,0,0,0,0,0,1.05214541404706,0
X1299.HK.EQUITY,0,0,0,0,0.0595582863467075,0,0,0,0.107404414985826,0.0290131197678728,0,0,0.013189332062991,0,0,0,0,0,0,0,0,0,0,0,0.103927912323876,0,0,0,0,0,0.23784762234155,0.284141917269334,0,0,0,0,0,0,0,0,0,0,0,0.00999509198434066,-0.110437015347379,0,0.208884309616044,0,0.104032386186545,0,0.150306628796216
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603918046838783,0,0,-0.303940550154169,0,0,0,0,0,0,0,0.187449170501388,0.535353308711641,0,0,0,0,0,0,0,0,0,0,0.0721078443551965,0,-0.144214591561421,0,-0.0191935913344225,0,0.14934478094452,0,-0.161107746274157,0,0.10149758946711,0,0
X388.HK.EQUITY,0,0,0,0,0.329026854214525,0,0,0,0.0871378448825681,0,0,0,0,0,0,0,0,-0.242986102001293,0,0,0,0,0,0,0.476876316409828,0.220538276448933,0,0,0,0,0.016197292365784,0,0,0,0,0,0,0,0,0,0,-0.16104460126982,0,0,0,0.113658270834584,0,0,-0.0754251620608607,0,0.0744631205145923
