,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0193206979595933,0,0.164866839634546,0,0,0.110452366549025,0,0.246171870713028,0,0,0,0,0,0.189959537074073,0,0,0,0,0,0,0,0,0,0,0,0,0.042418200301433,0,0.137891845725271,0,0,0,0,0,0,0.0288841462013711,0,0,0,0,0,0,0,0,0,0,0.0491144688226523,0,0.0061457561058348,0
X601318.CH.EQUITY,0.127350944533941,0,0,0,0,0,0,0,0.309005465599155,0,0,0,0,0,0,0,0.3080092400798,0,0.0389564668032924,0,0,0,0,0,0,0,0,0.00858772634245771,0,0.0151623298476519,-0.0962278912497448,0,0,0,0,0.0605408304828891,0,0,0,0,0.128768510454342,0,0,0.0695532935110432,0,0,0.0201956017186752,0,0,0.0411397325203518,0
X601939.CH.EQUITY,0.269218066228276,0,0,0,0,0,0,0,0,0,0,0,0,0.413717573934099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191903800347385,0,0,0.108129217971668,0,0,0.00678448990359528,0,0,0,0,0.00385943011746321,0,0,0,0
X601288.CH.EQUITY,0.352878703021391,0,0,0,0,0.499085878997041,0.00607801827213548,0,0,0,0,0.0101036734798043,0,0,0.0387873532950992,0,0,0,0,0,0,-0.0328415522215453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194976936480379,0,0,0,0,0.0900641377288041,0,0,0.00901216836107843,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0336448342144794,0,0,0,0,0.298856109191427,0,0,0,0,0,0,0,0,0,0.557753917587951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965584241803865,0,0,0,0,0,0,0,0,0,0,0,-0.175041907725812,-0.0412239787376926
X601988.CH.EQUITY,0,0.0659476117963473,0,0,0,0,0,0,0.0804753502453522,0,0,0,0,0.0117682062237593,0,0,0,0.219523697600659,0.127646249101294,0,0,0,0,0.2984588098939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138596559951776,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.138265334063388,0,0.0105550445473184,0,0.302254011879475,0,0,0,0,0.145948796235521,0,0,0,0,0,0,0,0,0,0,0.0740950089063743,0,0.111698637558869,0,0.120579095677514,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0658893784223391,0.0674774561971443,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.138195720100857,0,0,0,0,0,0,0,0.375930223574745,0,0,0,0.17868197997,0.225342931749577,0,0,0,0,0,0.0107599639006147,0,0,0.278209586783193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497791265432653,0,0,0,0
X601628.CH.EQUITY,0.389599500493037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124214001961409,0.110024555218977,0,0,0,0,0,0.142415660923954,0,-0.0222459600994796,0,0,0,0,0.216679727103981,0,0,0.129658704276759,0,-0.0279303457834958,0,0,0,0,0.0495832819200952,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.303493053695993,0,0,0,0,0,0.205216971416493,0,0,-0.240722126931278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600754084658001,-0.0975841356793455,0,0,0,0,0,-0.0270335777628684,0,0,0,0.749719302110716,0,0,0,0,-0.0866166316195644,0.621614901982407,0,0,0
