,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0.124186105303483,0,0,0,0,-0.0229339167570285,0,0,0,0,0,0,0,0,0,0,-0.0679757191131869,0,-0.0524537098914819,0.563519747331334,-0.215126118724987,0,0,0,0,0.399724628923831,0,0,0,-0.0787809157851123,0,0,0,0,0,0,0,0,0,0.094277562163754,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0563861149857786,0,0,0.0923573746378634,0,0,0.166516063767325,0,0,0.0885676807177691,0.285697968720046,0,0,0,0,0,0.00080204518558826,0,0,0,0,0.125204229179439,0,0,0,0.123546114266015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713838319303259
X601939.CH.EQUITY,0,0.0598965434897034,0,0,0.773159909571667,0,0,0,0,0.0299354852654923,0.0794882059977857,0,-0.0239134820523538,0,0,0.0759372676107035,0,1.73472347597681e-18,0,0,0,0.00301152673077164,0,0,0,0,0,0.0516129906732371,0,0,0,0,0,0,0.0495527739417382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.111832256722927,0,0,0,0,0,0,-0.0362369615667272,0.272694560436039,0,0.252758825692834,0,0,0,0,0,0,0.286129406758732,0,0,0,0,0,0.01002270384624,0,0,-0.124698998633521,0,0,0,0,0,0,0.167064287014002,0,0,0,0,0,0,0,0,0,0,0.125233965529475,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.874689074604912,-0.0352438746309444,0,0,0,-0.0499966979417115,0,0,0,0,0,0,0,0,0.0174719883831279,0,0,0.0688726663335134,0.000485618985835258,0,0,0.182055741816095,0,0,0.0685350820026401,0.0112472609302653,0,0,-0.0218029110455206,0,0,0,0,0,0,0,-0.096534935077218,0,0,-0.137866093594158,0,0,0,0.0366612721323448,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.331727778884653,0,0,0,0.0752318015356129,0,0,0,0,0,0.00797428591637986,0.0586424063957567,0,0.113384900127394,0,0,0,0,0,0,0,0.151708026522272,0.127531081327363,0.0386820759977972,0,0,0,0,0,0,0,0,0.0095794982046036,0,0,0,0,0,0,0,0.0363238411707519,0,0,0,0,0.0450594738582082,0
X601988.CH.EQUITY,0,0,0,-0.0256347303076981,0,0.0814252176294062,0,0,-0.0164760438569987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00463563140338515,0,0,0,0,0,0,0,-0.0458247781068042,0,0,0,0.0411744324495029,-0.0653594670810371,0,1.00259699060459,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.331475627566235,0,0,0,0,0,0,0,0,0,0,0,0,0.282962846606136,-0.0412169690667278,0,0,0,0,0.115099695241419,0,0.0801975133535451,0,0,0,0,0,0.0791923339294807,0.00176601850786529,0,0.000401891035432967,0,0,0.0508653136628849,0.0847352531513217,0,-0.00682859122226475,0,0.210633774815785,0,0,0
X5.HK.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,-0.00652766260031775,0,0,0,0,0,0,0,0,0,0,0,-0.17559749400529,0,0,0,0,0,0,0,0,0.343360695601855,0.16636897693817,0,0,0,0,0,-0.0968682039993503,0,0,-0.00324567893327455,0,0,0,0,0.348982543888053,0.109593466019532,0,0,-0.233884870517785,0,0.00077963377712262,-0.0103492429689481
X388.HK.EQUITY,-0.0382553882822753,0,0,0.166755584584919,0,0,0,0,0,0,0,0,0,0,0,0,0.0638103198048088,1.73472347597681e-18,0,0,0.260347913776916,0,0.244409746985651,0,0.16054867535546,0,0,-0.0732367214905365,8.67361737988404e-19,0,0,-0.0377933233185308,0,0,0,0,0.156339202824053,0,0,0,0,-0.0513541853169318,0,-0.173161071433965,0,0,0,0,0,0,0.319463629122093
