,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.365261618386265,0.094528681125934,0,0,0.294844236703146,0,0,0.0427920680994908,-0.058016702456981,0.0660225814051223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550353907954464,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.449196275480059,0,0,0.15465946358932,0,0,0,0,0,0,0.110031630413414,0,0,0.0456023217614788,-0.113998919190365,0,0,0,0,0,0,0,0,0,0,0.189315582966174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011271875670645,0.0871939252920657,0.00588096882008967
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295761411036736,0.0947827427263616,0,0,0.175344872242012,0,0,0,0,0,0,0,0,0.189294444109219,0,0,0,0,0,0,0,0.0473350214394328,0,0,0,0,0,0,0,0,0,0,0,0.12318238958146,0,0,0,0,0,0,0,0,0.000570737160485199,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.379610770932903,0,0,0,0,0,0.243850053493737,0,0,0,0,0,0.227703755264756,0,0.128940057904864,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0630746505387198,0,0,0,0,0,6.93889390390723e-18,0,0,-0.490021851471394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315629293191651
X600036.CH.EQUITY,0,0.0582688007541277,0,0,0,0,0,0,0,0,0,0.192278563257841,0,0,0,0,0,0,0,0.281966151934253,0,0.0099062212397204,0,0,0,0,0,0,0,0,0,0.27835736209043,0,0,0,0,0,0,0,0,0.0691191588103193,0.0482509112035633,0,0.0176389302059027,0,0,0,0.100105711174142,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.136359156000628,0,0,0,0,0,0,0.42442877253431,0,0,0,0,0,0,0,0,0,0,0,0.0332914203543113,0,0,0,0,0,0,0,0,0.172063271723469,0,0,0,0,0,0,0.170660916249337,0,1.73472347597681e-18,0
X601658.CH.Equity,0,0,0,0,0.301790105747737,0,0,0,0,0,0,0,0,0.238275945407693,0,0,0,0,0,0,0.226722812473784,0,0,0,0,0,0,0,0.0711571675032428,0,0,0,0,0,0,0,0.00586168048653785,0.112655939472843,0,0,0,0,0,0,0,0,0,0,0,0.230687578232114,0
X601328.CH.EQUITY,0.235847847294801,0,0,0.378668030514533,0,0,0,0,0,-0.0177947295172565,0,0,0,0,0,0.177584229183586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137634528499462,0.0205454286184579,0,0.0577365729754248,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0685492350134532,0,0.0343247327319332,0
X601166.CH.EQUITY,0,3.46944695195361e-18,0,0,0,0.423335967260404,0,0,0,0,0.0548678257247214,0,0,0,0,0,0,0.0543468859429687,0,0,0,0,0,0,0,0,0,0,0,0.233866383126966,0.00514658180810265,0,0,0,0,0,0,0,0,0,0,0,0.0214405302550776,0.0333160317593412,0,0,0,0.0566399505904921,0,0.103441618938523,0
X388.HK.EQUITY,0,0,0.428579503966284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881871049848319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455441129812289,0,-1.73472347597681e-18,0,0,0,0,0,2.16840434497101e-19,0,0,0.00596464924726688,0.00137053905476292,0,0,0,0,0,0
X600000.CH.EQUITY,0.143554005406719,0,0,0.122180431458173,0,0,0,0,0,0,0,0.289443696583014,0,0,0,0,0,0,0,0,0.0497690781092782,0,0,0,0,0,0,0,0.152988731941201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245383831890631,0.00161004800596476,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232187714372867,0,0,0,0.324141760089977,0,0,0.428925264290576,0.0199317114704625,0,0.0568189979608512,0.119833841282066,0,0,0,0,0,0,0,0,0,0.0224369617370656,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365689307107203,0,0,0,0,0,0,0.256794365819031,0,0,0,0,0,0,0.00359421394639317,0,0.21492102651306,0,0.26746038435563,0.0565289016977463,0,0.0691472463272399,0.0807036982070085,0,0,0.010000767553538,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.00315640293891441,0,0,0.251650386475787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209340440164061,0,0,0.0690094177827993,0,0.0124772715070824,0,0.0103075537627043,0,0,0,0,0,0.401734982156001,0,0,0,0.15714261166205,0,-0.145410924062548,0,0,0,0,0,0,0,0,0,0.00761921666910687
