,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.359256478605449,0,0.308153943159447,0,0,0,0,0,0.0475283209961156,0,0,0,0,0.0512352110349694,0,0,0,0,0,-0.0444749724701865,0,0,0,0,0,0,0.0432757800241422,0,0,0,0,0,0,0,0,0,0,0,0,0.0897184847878635,0,0,0,0,0,0.0585079052250076,0,0,0,0
X601318.CH.EQUITY,0.0723367111371601,0,0,0,0,0,0,0,0.190474843654281,0,0,0,0,0,0,0,0.233486696314175,0,0,0,0,0,0,-6.93889390390723e-18,0.0451062640580856,0,0,0,0,0,-0.0890160903829122,0.101481721493112,0,0.0485068336070931,0.143629465623684,-8.67361737988404e-19,0.16470580514539,0,0,0,0.0526541469165431,0,0,0,0,0,0,0,0.096910896141109,0,0
X601939.CH.EQUITY,0,0,0,0.332392509408467,0,0.0707229995744439,0,0,0,0,0,0,0.438374676493977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569154492695275,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.3539192088703,0,0.0062056659612352,0,0,0.497591249100811,0.00355424064790321,0,0,0,0,0.0104957696578678,0,0,0.0407490426240297,0,1.38777878078145e-17,0,0,0,0,-0.0321883285789442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016512009182368,0,0,0,0,0.095499748990506,0,0,0.00717467525528578,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464073859760077,0,0,0,0,0,0,0,0,0,0.0778367859008091,0.0450736672592834,0,0,0.697999361972456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.411044251496595,0,0.0593561788674864,0,0,0,0,0,0.0419162862799407,0,0,0.00821669487378436,0,0,0,0,0,0.0820291933572627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162662668419855,0,0,0,0.0267193830679648,0,0,0,0,0,0,0,0,0,0,0.207360763266426,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.335508984579164,-0.0199011755303489,0,0,0,0,3.46944695195361e-18,0,0,0.469884946178928,0,0,0,0,0,0,0,0,0,0,0.0528182395275155,0,0,0,0.0767187599824066,0,0,0,0,0,0.0186617300800965,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0707263182270664,0,0,0.407921241759531,0,0,0.150848966758656,0,0,0.0781073734928607,0,0,0,0,0,0,-0.02875098593406,0.399829418327768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.114739837644364,0,0,0,0,0.122776544691661,0,0,0,0,0,0.148874488142254,-1.38777878078145e-17,0,0,0,0,-0.0360869839642014,0,0,0.0723479257273634,0,0,0,0,0,0,0,0.220479041039242,0,0,0,0,0,0,0,0.00717668206935358,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.161626828302509,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0216419233158242,0,0,0,-0.523578851722786,0.227160228613095,0,0.185880591102105,-0.273470161810168,0,0,0,0,0,0,0,0,1.05646383687843,0,0,0,0,0,0,0.189479636894714,0,0,0,-0.118146407250357,0,0.0394544540495711,0,0,0,-1.14409581160871,0.0181268950107151,0,0,0.915498356155888,0,-0.207661478302605,0,0,-0.00301504996933781,0
