,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.114794472647693,0,0,0,0,0.0889986910272977,0,0,0,0.375188178190948,0,0,0,-0.0599971347289848,0,0,0,0,-0.101887960191042,0,0,0,0.210446452657244,0,0,0,0,0,0,0,0,0,0,0,-0.111969545347999,0,0,0,0.339345752325107,0,0,0,0,-0.0615455535143112,0,-0.12941727741094,-0.0243634495187618
X002142.CH.EQUITY,0.226912078616995,0,0,0,0,0,0,0.0351677556461324,0.122879102052636,0,0.0181594903607163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301398440320236,0,0,0,0,0,0,0,0,-0.00874716260623412,0,0.270656151053042,0,0,0.011787495527416,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.281963509047389,0.139438022435005,0.113446731577359,0,0.0484866670576112,0,0,0,0.19177123704997,0,0,0.00324043887477812,0.0215976131926015,0.0301220635044544,0,0,0.0147403654155206,0,0,0,0,0,0,0,-0.180772607905856,0,0,0,0,0,0,0,0,0,0.197767579681015,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.075260917766504,0,0,0,0,0.401740166300288,0.118473807119396,0,0.0193054630533651,0,0,0,0,0,0.121975558172578,0.0255311350847655,0,0,0,0,0,0,0,0,0,0.0346889228651469,0,0,0,0,0,0,0,0,0.0195982872611082,0,0,0,0,0.0154831213881271,0,0,0,0
X600016.CH.EQUITY,0,4.33680868994202e-19,0.0692848609684021,0.172712924084813,0,0,0,0,0,0,0.142196630344622,0,0.140432222646711,0,0,0,0.223584519444618,0,0,0,0,0,0,0,0,0.081505479632973,0,0,0,0,0,0.00924715645191205,0,0,0,0,0,0,0,0.309359433778003,0.0155251536196849,0,0,0,0,-0.10468935679454,0,-0.0994874340805089
X600036.CH.EQUITY,0,0.067617508329689,0.0631158696029924,0,0,0,0,0,0,0,0,0.0191512893768595,0,0,0,0.0844805601600544,0,0,0,0,0.177003660428529,0,0,0.001396050673898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471087418585518,0,0.0744539673491905,0.0433919677251802,0,0,0,0,0,0.14784962191466
X600919.CH.EQUITY,0,0.0476359868116371,0.0227405033650464,0,0.0149306729477572,0,0,0,0,0.371175855856558,0,0,0,0.0802435511837935,0,0,0.392301563413766,0,0,0,0,-8.67361737988404e-19,0,-0.0576815875312082,0,0,0,0.065934238983607,0,0,0,-4.33680868994202e-19,0,0.0974474829368927,0,0,0,-0.110553581553452,0,0,-0.189005534707928,0,0,0,0,0,0,0.12785223082058
X601009.CH.EQUITY,0.602931395866581,-3.46944695195361e-18,0,0,0,0,0,0,0.0452325229233148,0,0,0,0,0.118680282912206,0.154101881380292,-1.73472347597681e-18,0,0,0,0,0,-0.201193579892123,0.105646957638131,0.059460097275064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520730000141819,0,0,0,0.138122718287308,0,0,0
X601166.CH.EQUITY,0,0.273186951885607,0,0,0,0,0,0,0,-0.160052663565906,0,0,0,0,0,0.0447369492024336,0.387964515887449,0,0,0,0,0,0,0,0.0176841301751406,0,0,0.0565316993632297,0,0,0,0,0,0,0,0,0,0,0,0,0.213868461520722,0.207769621621674,0.0938716340971625,0,0,0,0,0.242445215877263
X601169.CH.EQUITY,0,0,0.16916130322282,0.565992041844945,0,0,0,0,0,0,0,0,0.213799689313381,-0.0285935615213518,0,0,0.2012685147471,0.0329283308862224,0,0,0.0378159337292807,0,0.140668127206522,0,0,0,0,0,0,0,0,0,0,-0.0376811782111861,0,0,0,0,0,0.0275257759809072,0,0,-0.15754590087523,0,0,0,0.0901153382285208,0
