,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.127304681850911,0.121705571979405,0,0.116615910282278,0.128537034040997,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0751395155948853,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12333928323467,0,0.0485961069315182,0.0684904978974224,0,0,0.0446696726829516,0,0.0331573944815399,0,0,0,0,0,0,0.014232826499024,0,0,0
X002142.CH.EQUITY,0.185289950072064,0,0,0.208866537417741,0.469338546356562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319647322085054,-0.0367387140753406,0,0,0,0,0,0.0389624448730881,0,0,0,0,0,0,0,0,0,0,0,0,0.0299342856965052,0,0,0.207681110605037,0,0,-0.0231150745685809,0,-0.175187206024177,-0.123145351723902,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.126149719680983,0,0,0.245146969421056,0,0,0,0.0483397579855472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259926796197391,0,0,0,0,0,0,0,0.0657951059229081,0,0,0,0,0.0732667507133814,0,0.671727692740126,0,-0.0548919936853516,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.175688551948931,0,0,0,0.149291229784106,0,0.0356482169351912,0.138944246969804,0,0.00377970839048538,0,0,0,0,0,0.162105760086212,0,0,0,0.238695180793586,-0.170786778678227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114451761409348,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.213734040410031,0.138804745532559,0,0,0,0,0,0,0,0,0.363996064822426,0,0,0,0,0.135247979848746,0.0309228758875064,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226022078378015,0,0,0,0.0183935541280702,0,0,0,0,0,0,0,0,0,0,0.0751424430474892,0,0,0,0.0711059363217559
X601166.CH.EQUITY,0.0982344014406772,0,0.0621232084924506,0.066217213356209,0.0394395843315209,0,0,0,0,0,0,-1.73472347597681e-18,0.585378212205254,0,0.0602636645552921,0,0,0,0,0,0,0,0,0,0,0.0278721295705142,0,0,0,0,-0.0477123095418935,0,0,0,0.0826913361413778,0,0,0,0,0,0,0,0.0682109168042616,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.99177032670261,0.0654655852059408,0,0,0,0,0,0,0.299046885037825,0,0,0,0,0,0,0,0,0,0,0.436340489328877,-0.116713521356155,0,0,-0.153665412828469,0,0,0,-0.0979094055023589,-0.00833866112482447,-0.0755239901929734,0,0,0,-0.178553242260162,0,0,0,0,-0.138033869327674,0,0,0.123363949200584
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0175609529428839,0.00680127423287284,0,0.890414547188898,0,0,0,0,0.04588943822181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105158473662549,0,0,-0.0814276228605142,0,0,0.0357238053171643,-0.145904298435063,0,0,0,0,0,0,0,0,0,-0.0392080226789742
X601328.CH.EQUITY,0,0,0.0445419216295361,0.414560228173566,0.0459811773739444,0,0.252119231213094,0.0669315715308823,0,0,0,0,0.0211667701149072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763176654569028,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.194885959326983,0,0,0,0,0,0,0,0,0,0,0,0.721966736197269,0,0,0,0,0,0,0,0,-0.113987032606378,0,0,-0.302497425188298,0,0,0,0,0,-0.0173264571159941,0,0,0,0,0,0,0,0,-0.0262894374326555,-0.218187168586132,0.0222635182533931,0,0,0,0,0,0.484465423277215,0,0
