,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.138157559082812,0,0,0.566061919134171,0,0.0748771745266187,0,0.0277173476495551,0.0589593161682283,0,0.0377044029684656,0,0,0,0,0.0404802020570503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688805966152354,0,0,0,0,0,0,0,0,0,0,0.0458704601059737,0,0,0,0,-0.285145601370227,0,0,0,0
X002142.CH.EQUITY,6.93889390390723e-18,0,0.121655049200001,0,0.496648083350046,0,0,0,-0.133309250010833,0,0,0.0404898190455535,-0.0762210975016035,0,0,0,0,0,0,0,0,0.0954383502734783,0,0,0,0,0,0,0,0,0,0,0.323126122120288,0.0107461196094181,0,-0.237976457596208,0,-0.0183805867231579,0,0,0,0,0,0,0,0,0,0,-0.0316814674635752,0,0
X600000.CH.EQUITY,0,0,0,0,8.67361737988404e-19,0.0259624502689201,0,0.0210716773213501,0,0.405896407820302,0,0.0541539330853816,0,0,0.00428879670109924,0,0,0,0,0,0.0513819031103766,0,0,0,0,0,0,0,0,0,0.17416122758066,0,0,0,0,0,0,0,0,0,0.0223038975712108,0,0,0.0432803161615523,0,0,0,0.0196960738906265,0,0,0
X600016.CH.EQUITY,0,0.0152490381990057,0,0,0,0,0,0,0,0,0,0,0.194283490476707,0,0,0,-0.0681484234631037,0,0,-0.377742471907594,0,0,0,0,0,0,0,0,0.732675942989933,0,0,0,0.0344300128966398,0,0,0,0,0,0,0.405530527523652,0.0903803851839851,0,0,0,0,0,0.125025422318824,0,0,0,0
X600036.CH.EQUITY,0.199180904969729,0.322844385787616,0,0,0,0,0,0,0,0,0,0,0,0.0840669962380442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194775124800608,0,0,0,0.0391112659296089,0.118825660931984,0,0,0.0508294210774067,0,0.0110412887079775,0.0696681702192899,0,0,0,0,0,0,0.0447794626283787,0,0
X601166.CH.EQUITY,0.0731562546275022,0.161696903917895,0,0,0,0,0,0.099207961681741,0,0,0,0.365692541376365,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.010352525952979,0,0,0,0,0,0,0.0681934142559667,0,0.0260925531913458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.164968232708941,0,0,0,0,0.262999219898523,0,0,0.00745722038875657,0.0468387215083234,0,0,0.0821294180489884,0,0,0,0,0.10262605323263,0,0,0,0,0.0853557869362259,0.0596938781839459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0.239494957349581,0.587325425549067,0,0,0,0,0.166005040229628,-0.131239404798671,0,0,0,0,0,0.123807957424214,0,0,0,0,0,0,0,0.2111280616394,0,0,-0.256517513275735,0,0.155200405078364,0,-0.0852946554237966,0,0,0,-0.313274120460022,0,0,0,0,0,0,0,0,0,0,0,0.0452957517200562,0
X601288.CH.EQUITY,0,0,0,0,0,-0.0633202148152078,0,0,0,0.168667549835534,0.236721890206156,0,0.0606890623080737,0.226104240592432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827345740339422,0,-0.0377394536411397,0,0,0,0.19475193627617,0,0,0,0,0,0.0851048227642186,0,0,0,0,0.0582153463678075
X601328.CH.EQUITY,0,0,0.218312135419873,0.0885018137033804,0,0,0.087635593473929,0,0.0642979279280635,0,0,0,1.73472347597681e-18,0.08695985766313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878933316448888,0,0,0.166511507479657,0,0,0,0,0,0,0,0,0,0.181324418840476,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0.263525739115067,0,0.402319140112574,4.33680868994202e-19,0,0,0,0.0514041532445346,0,0,0,0,0,0.0375662085674788,0.0108433674220717,0,0,0,0,0,0,0,0,0,0,0,0.186386359488804,0,0,0,0.0572310739344905,0,0,0,0,0,0,0,0,0.0442039290405002,0,0,-0.0246869545718447,0,-0.0359969608689607
