,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.103884243764987,0,0,0,0.0309494656838676,0.213107973079837,0,0,0,0,0,0,0.0928473695057935,0,0,0,0.181803864144127,0,0,0,0,0,0,0,0.294207722863873,0.0963170814423791,0,0,0,0.100225688901236,0,0,0.00955447123676898,0,-0.00500788686641552,0,0,0,0.0340976658798346,0,0.196427813932943,0,-0.22310841831522,0,0,0,0,0,-0.11300989969466,-0.0159759811769
X002142.CH.EQUITY,0.360841897392517,0,0,0,0,0.113967735463877,0,0,0,0,0,0,0,0,0,-0.157070789311745,0,0,0,0,0,0,0.0416978003650142,0,0,-0.149951829959039,0,0,0,0,0.240360998621205,0,0.224112822284648,0,0,0,0,-0.0735332732562623,0,-0.0630620384705526,0,0,0.119502952601111,0,0,0,0,0,0,0,-0.0669771435735784
X600000.CH.EQUITY,0.0663237564046465,0,0,0.0457281914199138,0,0.282282786085015,0,0.175141717667493,0,0,0.327800236501464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759861959981161,0,0,0,0,0.00198250351457129,0,0,0,0,-0.0328231157465939,0,0,0,0,0,0,0,0,0,0,0,-0.0852174358724092,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.0247424350310862,-0.0207139545345267,0,0.0675056201239635,0,0,0,0,0.252704257375915,0.0985515737729049,0,0.0322505407590841,0.0315719182444592,0,0,0,0,0,0,-6.93889390390723e-18,0.15081129791297,0,0.0850544650907008,0,0,0,0,0,0.222937384109615,0,-0.00782820871215859,0,0,0,0,0,0,0,-0.00400276305105265,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0171336890952294,0.024209645974244,0,0,-8.67361737988404e-19,0.331711855673263,0.0134117789913191,3.46944695195361e-18,0.120321296489536,0,0,0,0.113350509465184,0,0.00948092706727225,0,0,0,0,0,0,0,0,0.283086431734033,0,0,0,0,0.0756705743561751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.258276988518307,0.0897277577957676,0.280608643531497,0,0,0,0.0157064136056383,0,0,0,0,0,0,0,0,0,-0.0377779699603545,0,0,0.0971354525080281,0,0,0,0,0.134740441335144,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.00772262887998142,0.245844214196049,0,0.0105209592846761,0,0,0,0,0.0921792973873768,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0821774217673209,0,0.392498421947668,0,0.0584985035914112,0,0,0,0,0.0379368285524937,0.103274012446238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463886128746598,0,0.137306597601993,0,0,0,0.133452512698841,0,0.0178594522564004,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.255068079958303,0.298141753219949,0,0,0.0351395958057627,0,0,0,0.271547257067228,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.135977697508045,0.000970307938842197,0,0,0,0,0,0,0,0,0,-0.0791619220740845,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.101930265116788,0,0.0821098135296241,0,0.26745943555774,0,0,0,0,0,0.034188922790672,0,0,0.382935904254706,0,0,0,-1.73472347597681e-18,0.190596103568266,0,0,0,0,0,0.124903953148902,0,0,0,-0.117072285418398,0,0,0,0,-0.123914176540678,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0864648830196559,0,0,0.368275390317297,0,0.118007968150017,0.227220270149377,0,0,0,0,0,0,0.0566383990010333,0.173425112830881,0,0,0,0,0,0,0,0,0,0,0,0.110921078119702,0,0,0,0,0,0,0,0,0,0.0512343590637996,0,0,0,0,0,0
