,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.136123115371051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280949610981391,0.016721322500768,0,0.364587151914634,-0.181171259814887,0.443106734993258,0,0,0.249984839167342,-0.101473972122653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197298533113482,-0.0226139341231734
X601318.CH.EQUITY,0,0,0,0.00469831827418654,0,0.299207847404588,0,0,0,-0.0684156578472699,0,0,0,0.101919431465307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341412959896076,0.0612501893422928,0,0,0,0,0.272711857510713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664386448284288
X601939.CH.EQUITY,0,0.0477428006711587,0,0.795753669579778,0,0,0,0,0,0.0469492929579928,0.0303018911152741,0,-0.0276160487699165,0.0207884873919026,0,0,0,0.0833881462302935,0,0,0,0,0.00108188942365535,0,0,0,0.0218906253346559,0,0,0,0.0221549864945853,0,0,0,0,0,0,0.0799730409703305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.974275483583649,0,-0.0182657388241974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678207165055305,0,0,0,0,0,0,0,0,0.0189093677501634,0,0,0,-0.0411198689199473,0.0122404264379545,-0.0598124227947751,0,0,0,0,0,0,0,0,-0.0964425514146741,-0.0372437061122865,0
X601628.CH.EQUITY,0.00494816878861805,0,0,-3.46944695195361e-18,0,0,0,0,0,0.295890969607999,0,0.127948254149438,0,0,0,0,0,0,0,0.42792526557537,0,0,0,0,-2.77555756156289e-17,0,-0.0388194852431869,0,0,0,0,0,0,0,0,0,0,0.0828154226273091,0,0,0,0,0,0,0,0.0399427548624002,0,0.244263631131434,0,0,0,0.0128576201066741,0.0224572868007828
X600036.CH.EQUITY,0,0,0,0.329163496492911,0,0,0.00603206604008775,-2.16840434497101e-19,0.036973361552812,0,0,0,0,0,0,0,0.172072675249187,0.0120390619606694,0,0.0250919164866267,0,0,0,0,0,0,0.0363600249880804,0,0.170487156939446,0,0.114704168298575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406049394984754,0,0,0,0.0420036201566513,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0686256088950896,-0.0230827595519351,0,0,0,-0.0291615115029574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547529791044312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102218558053171,0,0,0,0.00135686568476362,-0.117043277735824,0,0,0.996637871457421,0,0,0.0209328690238991
X1299.HK.EQUITY,0,0,0,0,0.119256616106506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294750749103749,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.104524046185685,0.324784860998063,0,0,0,0,0,0,0,0,0.0282421113003246,0.0561396845954406,0,0,0,0.0530264577707836,2.16840434497101e-19,0,0,0,0.126401938584581
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20598612658812,0,0,0.0185497437652865,0,0,0,0,0.241299807298067,0.47567888750762,0,0,0,0,0,0,0,0,0,-0.0554188715041683,0.0460999046048088,0,0,0,0,0.0330043920269925,0.0350844503828906,0,0,-0.129610631000118,0,0,0.143048423863332,0,-0.0391414223108136
X388.HK.EQUITY,0,0,0,0,0.162770839418823,0,0,0.176489021324442,0,0,0,0,0.0724112015286552,0,0,0,0,0,0,0,0,0.285819231305033,0,0,0.111056046892765,0,0,-0.0302517257822894,0,0,0,0,0,0.0766815829901508,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.221149369614422,0,-0.0229702574113074,0,0.298150332152897
X601658.CH.Equity,0,0.152405688423523,0.080338420898893,0.176203561486471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617871004973617,-0.0132271655337034,0,0,0,0,0,0,0,0.160789736353961,0,0,0,0,0,0,0,0,-0.141571417590433,0,0,0,0.715964578350171,-0.0575302208042816,0,-0.226964969359348,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0317350734585968,0,0,-0.0216965542880907,-0.0711383981589907,0.0907753576424713,0.0450438576260203,0,0.337698768738962,0,0.0453328255498364,0,0,0.0327765187752477,0,0,-0.0170614101677609,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0558309888607502,0,0,0,0,0,0,0.224885069114006,0.111812704257154,0,0,0.0910336358052827,0,0,0,0.160068619891976,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.040153568042199,0,8.67361737988404e-19,0,0.669226710672345,0,0,0.0245282549791297,0,0,0,0,-0.0371429438202441,0,0,0,0,0,0,0,0,0,-0.00303949274360745,0,0,0,0,0,0,0,-0.086233816677292,0,0.187676048673745,0,0,0,0,0,0,0,0,-0.00173774300002778,0,-0.0247655274854866,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.112181804625668,0.361407035412871,0.00137352245759627,0,0,0.0475712915425341,0,0,0,0,0,0.0453192790948647,0,0,0,0,0,0.0745329156557701,0,0,0,0,0,0,0,0,0.087944115074367,0,0,0.013693095712993,0,0,0.0383983160287052,0.0271701665502424,0,0,0,0,0,0,0,0,-0.0434633425659927,0,0.256891580880474,0,0,0
X000002.CH.EQUITY,0,0,0.0638801206395253,0.161217225548773,-0.0642373193517947,0,0,0,0,0.00127819368171929,0,0,0.186493805325198,0.10363591181009,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617413606622945,-0.0441946995686715,0,0,0,0,0,-0.13210220005288,0.1273298237214,0,0,-0.00289944998020497,0,0,0,0,0.258295984889475,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.00881893078021709,0,0,0.265931262488873,0,0,1.0842021724855e-19,0,0,0,0,0.0433863618516376,0,0,0,0,0.06606093411694,0,0,0,0,0,0.330635505690384,0,-0.053889543428675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115741415682882,0,0,0,0,0.113345855044209,0,0,0,0,0.00713049303660095,0,0,0
X600000.CH.EQUITY,0,0,0.112550464618511,0.230643243325316,0,0.149397463362659,0,0,0,-0.024367203317415,0,0,0,0,0,0,0,0,0.00135590998780521,0,0,-0.0740853833144544,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0482196291211632,0,0,0,0.290301617562024,0,0,0,0,0,0,0.714501720615138,0,0,0,0,0,0,0.0842301415012433,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.366692127306095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973787283303837,0.0215037624341225,0,0,0,0,0.0101899871803211,0,0,0.0903651757672702,0,-0.145148759645013,0,0,0,0,0,0,0,0,0.300021828943569,0,0.0906183788748486,0,0.0316917564891854,0,0,0,0,0,0,0,0,-0.138078659846996
X601319.CH.EQUITY,0,0,0,0.169731182500483,0,0,0,-0.0686433197488703,0,0,0,0,0,0,0.197904958724853,0,0,0,0,0.175108649271003,0,0,0,0,0,0,0,0,-0.0203208798027009,0,0,0,0,0,0,0,0,0,0,0,0.141556542214822,0,-0.031732731054285,0,0.0221321967462339,0,0.21132948002853,0.0119960787024067,0,0,-0.0497590614684401,-0.0326361243874532,0
X601601.CH.EQUITY,0,0,0,0,0.271515582943651,0.019130548787191,0,0,0,0,0,0,0,0,0,0,0,0.037164109022085,0.554767489920519,0,0,0,0,0,0,0.0237473414444442,0,0.18109591884026,0.108493190982905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280025056121588,0,0,0,-0.0879427446472697,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0782906234700223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398348373149496,0,0,0,0,0,0,0,0.0299218293282307,0,0,0,-0.0546024166311087,0.0912759210616122,0,0,0,0.136180219964753,0,0,0.260044575071867,0,-0.0447824722043889,0,0,1.73472347597681e-18,0,0
X1109.HK.EQUITY,0,0,0,0,0,0.233171868926912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579397752193595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106219399990535,0,0.0234552070866162,0,0,0.0885048528853523,0,0,-0.0164318303212104,0.0112511792295789,0,0,0
X600016.CH.EQUITY,0,0,0,0.0438379338607213,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0805824873059311,0,0.111254338294795,0,0,0,0,0,0,0,0,0,0,0.0704580670963807,0,0.0291578974591152,0,0.0210119940464305,0.203100287439071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682622981832788,0,0,0,0,0,0
X601998.CH.EQUITY,0.235196538923073,0,0,0,0,0,0,0,0,-0.0293218154002407,0,0,0,0.0753131340366828,0,0,0.00611786163567466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160372641563548,0,0,0,0,0.232605776198213,0,0,0.458576409519485,-0.0582164933120141,-0.0438590286686499,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.284949377691319,0,0,0,0,0,0,0,0,0,0,0,-0.0851874599543342,0,0,0,0,0,0,0,0,-0.0434522447127267,0,0.283743281204373,0,0.0421279851213404,0.0722846791798283,0,0.0130309894848589,0.00789438346754868,0,0.107226241871452,0,0,0.00622042783820344,0,0,0.0283709126402903,0.226532930298815,0,0.050601246498656,-0.0539805268690832,0,0
X688.HK.EQUITY,0.294665446376097,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0343259536270466,0,0,0,0,0,0,0.399837775083819,0.0111456252687728,0,0,0,0,0,0.0521412263248151,0,0,0.292089777492462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127761327971427,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.00454381261065451,0.0361969963640058,0,0,0,-0.167664395352356,0,0,0,0.0589053793686503,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.410441403153958,0,0,0,0,0,0.0810751434865744,0,0,0,0,0.148890050472446,0,0,-0.047720749618828,0.161174095095942,0,0.148687762577795,0.273808375399911,0,0,0,0,-0.0110369741478513,0,-0.203723102260322
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0462596065097981,0.429459489515976,0,0,0.116116749242176,0,0,0,0,0,0,0.0254102060391088,0.0168636181598155,0.1009812931453,0.0498400322686535,0,-0.139714466010344,0,0,0.146537429923125,0,0,0,0,0,0,0,0,0,0,0,0.0114608294221914,0,0,0,0,0,0,0,0,0,0,0,0,-0.00644755656681535,0
X002142.CH.EQUITY,0,0,0,0,0,0.198015073519851,0,-0.288742466496357,0,0,0,0,0,0,0,0,0,0.239302860366051,0,0,0,0,0.0688002193246619,0,0,0,0,0,0,0.432362285786144,0,0,0,0,0,0,0,0.0737660200935719,0,0,0,0.166505833086524,0,0,0,0,0,0,0.0877987795018302,0,0.0705781565867658,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0153944646500563,0,0,0,0.716682796665877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105160280989903,0,0,0,0,0,0,0,0,0,0,0.0848438593754045,0,0,0,0,0,0,0,0,-0.0839248528832444,0,0
