,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600999.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.231082575633705,0,0.0271240632499357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155750950353875,0,0,0,0,0,0,0,0.0595556348009751,0,0,0,0,0.287342733875465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142646765301524,0,-0.170609540816498,0,0,0,-0.0693033836178084,-0.132302680089734
X601939.CH.EQUITY,0.120552678582286,0,0,0.2778747078972,0,0,0,0,0,0,0,0.00449544076388543,0,0.304077091308891,-0.0623176475526234,0,0,-0.0679881107828987,0,0,0,0,-0.062087373456402,0,0,0.0796497868810767,0,0,-0.1218161579635,0,0,0,0,0,0,0,0,0,0,0,0,0.120771934059075,0,0,0,0,0.15029481015158,0,0.166735403680539,0,0,0,0.129805297220418
X601318.CH.EQUITY,0,0,0,0,0.123418334080734,0.255997665079321,0,0,0,0,0,0,0,0,0,0,0.114293722288578,0,0,0,0,0,0.131233690414377,0,0,0,0,0.0109660719567594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267366523136172,0,0,0,0.122223807606793,0,0,0,0,0
X601288.CH.EQUITY,0,0.453625075887521,0,0,0.0332139669217574,0,0,0,0,0,0,0,0.0144901248510501,0.152109143177551,0,0,0,0,0,0,0,0.22922324183758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14743027131832,0,0,0,0,0,0,-0.0847556543534039,0,0,0,0,-0.0987448132894652,0,0,-0.0054894265726149,0,0
X601988.CH.EQUITY,0,0,0,0.43223200546235,0,0,0,0,0,0.211527241282828,0,0,0,0,0.0511029034233178,0.294419289290877,0,0,0.164712775245796,0,0,0,0,0,-0.0226837541357847,0,0,0,0,0,0,0,0,0,0,0,0,-0.472653834653824,0,0,0,0,0.201582469938726,0,0,0,0,0,0,0,0,0,0.391071944636116
X600036.CH.EQUITY,0,0.161335852178077,0,0,0,0,0,0.122177438965423,0,0,0,0,0.210929940332831,0,0,0,0,0,0,0,0,0,0.106441928796003,0,0,0,0,0,0,0,0,0.308819203280884,0.0477140123251591,-0.0369753469779792,0,0,0,0,0,0,0.0593031978008918,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0205360193062982,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.176816739994215,0,0,0,0.0507472906355893,0,-8.67361737988404e-19,0,0,0.117589072740113,0,0.031849379097066,0,0,0,0,0,0.0868931618898164,0,0,0,0.144373857806219,0,0.0438499778827323,0,0,0,0,0,0,0,0,0,0.313534066211072,0.07105533917536,0,0,0,0,0,0,-2.71050543121376e-20,0,0.0121046269045441,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.370531793044763,0.0579493684749668,0,0,0,-0.115905071209984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787504055591586,-0.0233275134939955,0,0,0,0,0,0,0.0827027518295591,0,0,0,0,0,0,0,0.0672877449819033,0.142771643125601,-0.0040649339016537,0.0603037379002268,0,0,0,0,1.73472347597681e-18,0,0,0,0.0192434510431593
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600937964524509,0,-0.148037541423547,0.0317915620517836,0,0,0,0,0,-0.40688646047777,0.777670184788915,0.149323313511483,0,0.619339609393723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088944887438209,0,0,0,0,0
X601658.CH.Equity,0,0.0984763965103209,0,0.16558995192678,0,0,0,0,0,0,-0.0535789352794965,0,0,0,0,0,0,0,0.0216361962415292,0.326011424903004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958074843767966,0.1935089338603,0,0,0,-0.0324911138671944,0,0,0,0,0.0281860024394861,0,0,0,0,0
X388.HK.EQUITY,0,0,0.188970688298973,0.0495943478476571,0,0,0,0,0,-0.0377195840158646,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.484605220203263,0,0,0.0361924629288099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0094182383635687,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X601328.CH.EQUITY,0.173805289866002,0.21380419323573,0,0,0,0,0,0,0,0,0.00202383598353039,0,0.0690257594721801,0,0,0,0,0,0,0,0,0.0521841619201508,-0.0575787849434595,0,0,0.0914390397858029,0,0,0,0,0.192122800720614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18346548648038,0,0,0,-0.0159122131516734
X601166.CH.EQUITY,0,0,0,0.0754327467529497,0,0.139515119309082,0,0,0,0.0211490785708247,0,0.0230550822307278,0,0.223911999856398,0.0963287592887568,0,0,0,0.200968380788098,0,0,0.0401763647036459,0,0,0,0,0,0,0,0.179606501791971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156230592084691,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.252314785699457,0.0633340386539175,0.131053778739867,0,0,0.0715298687098705,0,0,0.113452167112496,0.136372661144875,0,0,0,0,0,0,0,0,0.026532885895093,0,0,0,0,0,0,0,0.127155592234565,0,0,1.38777878078145e-17,-0.00433644712332837,0,0,0,0,0,0,0,0,0,0,0,0,0.00958395690447211,0,0,0,0,0.0161689367359748,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.036264263237672,0,0,0,0,0,0,0.260594313218654,0,0,0,0,0,0,0,0,0,0.0532459903329585,0.161395382555748,0,0.185175490296822,0,0,0,0,0.118635182817265,0,0,0,0,0,0,0,0.0283659031288629,0.0185433079230985,0,0,0,0,0,-0.0450886970296222
